protein_extract_32_scans_sample1,protein_extract_32_scans_sample2,protein_extract_32_scans_sample3,protein_extract_32_scans_sample4,protein_extract_32_scans_sample5,protein_extract_32_scans_sample6,protein_extract_32_scans_sample7,protein_extract_32_scans_sample8,protein_extract_32_scans_sample9,protein_extract_32_scans_sample10,protein_extract_32_scans_sample11,protein_extract_32_scans_sample12,protein_extract_32_scans_sample13,protein_extract_32_scans_sample14,protein_extract_32_scans_sample15
0.0006175,0.0006125,0.0006249999999999999,0.0002475,0.0004625,0.0005025,0.001065,0.0009325000000000001,0.0010975,0.000925,0.0009425,0.000985,0.0007849999999999999,0.0007175,0.0005300000000000001
0.0004775,0.0006825,0.0007225,0.0003775,0.0005549999999999999,0.0005675000000000001,0.001205,0.0009825,0.0011175,0.0009225,0.0009225,0.0009450000000000001,0.0011225,0.0010624999999999999,0.0008275000000000001
0.000535,0.0007574999999999999,0.0007325000000000001,0.0007025,0.00081,0.000895,0.0010875000000000001,0.0009525,0.0008825,0.0006799999999999999,0.0008749999999999999,0.0007125,0.001185,0.0012625,0.0011275
0.0008475000000000001,0.0009225,0.0007775,0.00106,0.0011649999999999998,0.0011475,0.0007650000000000001,0.0008549999999999999,0.00054,0.0004525,0.0008700000000000001,0.000565,0.0011,0.0012225,0.0012075
0.0012,0.001085,0.0009150000000000001,0.001135,0.00139,0.0009975000000000001,0.00063,0.0007750000000000001,0.00038750000000000004,0.0006475,0.0009600000000000001,0.00065,0.001145,0.001175,0.001055
0.0013425000000000002,0.0010775000000000001,0.00093,0.0007675000000000001,0.0011099999999999999,0.00058,0.00069,0.000735,0.000545,0.001015,0.0012075,0.0007999999999999999,0.001065,0.000985,0.00073
0.0011925,0.0009125000000000001,0.0007849999999999999,0.00039999999999999996,0.000615,0.0003725,0.0006825000000000001,0.000715,0.00087,0.000985,0.001415,0.00078,0.00084,0.0006299999999999999,0.00045
0.0010225,0.0008625,0.0007925,0.0005124999999999999,0.00065,0.000545,0.00076,0.0007849999999999999,0.0011424999999999999,0.0006975,0.0012125,0.0006175,0.0008825,0.0006000000000000001,0.0005275
0.0010299999999999999,0.0009699999999999999,0.0008925,0.00076,0.0009500000000000001,0.0008025,0.0009224999999999999,0.0009575,0.00124,0.0006375,0.000905,0.00056,0.0009975000000000001,0.000845,0.0008425
0.0010975,0.0010425,0.0008549999999999999,0.0006825,0.0008650000000000001,0.00086,0.000885,0.001015,0.0010825,0.0008575,0.00101,0.0007650000000000001,0.0007975,0.0008775,0.0009649999999999999
0.0010425,0.0009975000000000001,0.00079,0.0004975,0.0005475,0.000735,0.000755,0.0009025000000000001,0.0007925,0.0010350000000000001,0.0013124999999999999,0.0010525,0.0005625,0.000705,0.00085
0.0009475,0.00091,0.00081,0.00055,0.00046999999999999993,0.0005974999999999999,0.000775,0.000815,0.000585,0.0010500000000000002,0.0013675,0.00114,0.000635,0.000675,0.000825
0.0009825,0.0008925,0.000935,0.0007725,0.0006100000000000001,0.0005525,0.00076,0.0007375000000000001,0.00052,0.0009425,0.0012525000000000001,0.000995,0.00091,0.0007825,0.0009649999999999999
0.001085,0.0009325,0.00117,0.000975,0.0008725,0.00062,0.00066,0.0005925,0.00061,0.00075,0.00108,0.00075,0.0013249999999999998,0.0009925,0.00106
0.0011149999999999999,0.0009925,0.0013525,0.0011925,0.00131,0.000805,0.0008399999999999999,0.0005775000000000001,0.0008925,0.0006125000000000001,0.0007725,0.0005200000000000001,0.00171,0.0012599999999999998,0.00102
0.001025,0.001165,0.001305,0.0014925000000000001,0.0016524999999999999,0.0011925,0.0011425,0.00084,0.0011225,0.0005275,0.0005349999999999999,0.0003375,0.0014675,0.00123,0.0010225
0.0007524999999999999,0.00125,0.0009775,0.001575,0.001575,0.00152,0.001165,0.0011625000000000001,0.0010049999999999998,0.00066,0.00061,0.00037,0.0007175,0.0009400000000000001,0.0011575
0.0004825,0.0011175,0.000565,0.0012875,0.00127,0.0014975000000000001,0.0011225,0.0012950000000000001,0.0007075,0.0011575000000000001,0.0008975,0.0007124999999999999,0.00030000000000000003,0.0008300000000000001,0.00129
0.00068,0.0011375,0.0005275,0.0010450000000000001,0.00098,0.0013325,0.0009549999999999999,0.001145,0.00049,0.0013525,0.00124,0.0009625,0.000325,0.0007275,0.0013024999999999998
0.00113,0.0013775,0.001015,0.00102,0.0009325,0.0011,0.00074,0.0008950000000000001,0.000495,0.00108,0.00136,0.000925,0.00091,0.0008424999999999999,0.0013825
0.00132,0.0015125,0.0015125,0.0009925,0.00118,0.00082,0.0008475,0.0007925,0.0007074999999999999,0.0009249999999999999,0.0011975,0.0007850000000000001,0.00184,0.0015,0.0016425
0.0011075,0.0013675000000000002,0.00147,0.00087,0.001335,0.0007049999999999999,0.00101,0.0008525,0.00085,0.0009075,0.0011149999999999999,0.00064,0.002035,0.00202,0.0016975
0.0007225,0.001065,0.0010875000000000001,0.0008125000000000001,0.0011025,0.0006625,0.0008075,0.000885,0.000785,0.0005925,0.001255,0.0005325,0.0013775,0.001765,0.0013325
0.0004425,0.000895,0.0009475,0.0009274999999999999,0.0010125,0.0005525,0.0007375,0.0008425,0.0007025,0.0003800000000000001,0.0010925,0.0005275,0.00118,0.0015174999999999998,0.0010275
0.00036750000000000004,0.0008725,0.0009825,0.0012074999999999998,0.00112,0.0006975,0.0008700000000000001,0.000895,0.0007225,0.000505,0.0009350000000000001,0.0005475,0.0013175,0.0014775,0.001045
0.0005375,0.0008224999999999999,0.0010725,0.001555,0.00123,0.0011575000000000001,0.0008075000000000001,0.00094,0.0007275000000000001,0.0006025000000000001,0.00116,0.000435,0.001235,0.0012675,0.0011125
0.0008875,0.0008049999999999999,0.00121,0.001725,0.0015125,0.0015625,0.00082,0.0008449999999999999,0.0006825000000000001,0.0008650000000000001,0.00122,0.00035,0.0011200000000000001,0.0011250000000000001,0.0010225
0.0011775000000000002,0.0008550000000000001,0.00121,0.001585,0.0014275,0.00176,0.0007125,0.0007849999999999999,0.00065,0.001065,0.0014875,0.00062,0.000615,0.000785,0.0008775000000000001
0.0011124999999999998,0.0007675,0.00113,0.0014425,0.0012575,0.0017225,0.0006275,0.0007825,0.00065,0.00098,0.0018725,0.0010500000000000002,0.00043,0.00065,0.00086
0.0008150000000000001,0.000565,0.00106,0.0014349999999999999,0.0014724999999999999,0.0015825,0.0008824999999999999,0.0007675,0.000665,0.0007850000000000001,0.0017224999999999999,0.00114,0.0009025000000000001,0.0010375,0.0010175
0.0005575,0.0004825,0.0010025000000000001,0.0014175,0.001575,0.001405,0.0011775000000000002,0.0009050000000000001,0.0007725,0.0005575,0.0014575,0.0009425,0.0012075,0.001315,0.001225
0.00047750000000000006,0.0005425,0.0009575,0.0013225,0.0014849999999999998,0.001165,0.0017075,0.0013425,0.001205,0.0009,0.001415,0.0009475000000000001,0.0012175,0.001325,0.0011875
0.0006075,0.0005925,0.0008475,0.00112,0.0009625,0.0009500000000000001,0.0020675,0.0018025,0.00184,0.0013650000000000001,0.0017150000000000002,0.00116,0.0007675000000000001,0.0008025,0.000845
0.0007375,0.000535,0.000745,0.0008775,0.0004925,0.0007949999999999999,0.0018875,0.0019125000000000001,0.00215,0.0013050000000000002,0.0018300000000000002,0.001185,0.0005524999999999999,0.00031999999999999997,0.0006125
0.000645,0.00039000000000000005,0.0005825,0.000665,0.0006875,0.00078,0.00156,0.0016974999999999998,0.0019974999999999997,0.001335,0.001585,0.0011849999999999999,0.00111,0.0007149999999999999,0.0008175
0.0005,0.0003075,0.0003225,0.0005,0.0007775,0.00089,0.0010875000000000001,0.0013974999999999999,0.0015875000000000002,0.0014175,0.00168,0.00124,0.0013175,0.0011350000000000002,0.0011275
0.0006425000000000001,0.000495,0.00043250000000000005,0.0005149999999999999,0.0005825,0.000865,0.0008049999999999999,0.00119,0.0011975000000000002,0.0011775,0.0018599999999999999,0.001095,0.000975,0.00101,0.0010175
0.00108,0.0009450000000000001,0.0011450000000000002,0.0008075,0.0006375,0.0006875000000000001,0.0009450000000000001,0.00117,0.0010474999999999998,0.0007475,0.0017699999999999999,0.0008150000000000001,0.0010525,0.00093,0.00084
0.0014550000000000001,0.0013350000000000002,0.0019225000000000002,0.0013675000000000002,0.001265,0.0006475000000000001,0.001545,0.0013875,0.0012000000000000001,0.000655,0.00129,0.0005625000000000001,0.0020924999999999997,0.00156,0.00119
0.001465,0.0014125000000000001,0.0018549999999999999,0.0017849999999999997,0.0019925,0.0008725,0.0022875,0.00177,0.0014525,0.00126,0.0006525000000000001,0.00046249999999999997,0.0029925,0.0024425,0.0019
0.001265,0.0014000000000000002,0.0009174999999999999,0.001435,0.0014975,0.00114,0.0021175,0.00195,0.0014700000000000002,0.0017425000000000001,0.001,0.0007575,0.00196,0.002095,0.002215
0.00116,0.00148,0.0004725,0.00083,0.0005725,0.0011849999999999999,0.001415,0.0017050000000000001,0.001245,0.001555,0.001915,0.0011575,0.00067,0.001135,0.00198
0.0012000000000000001,0.0015625,0.000815,0.0007775,0.000625,0.00122,0.0012575,0.0014575,0.0011300000000000001,0.0012675,0.0021125,0.0011925,0.0007599999999999999,0.0008925000000000001,0.001675
0.00134,0.0016475,0.0013150000000000002,0.0010625,0.0011625,0.0012649999999999998,0.00139,0.0013875,0.0011,0.0010375,0.0018050000000000002,0.0009325,0.0013224999999999999,0.00108,0.00141
0.0013175,0.001545,0.0014575,0.001225,0.0013925,0.001115,0.0013175,0.00133,0.0009299999999999999,0.0009,0.00147,0.000755,0.001585,0.001215,0.0011275
0.00098,0.001115,0.001115,0.0012275,0.0011925,0.0008449999999999999,0.0010525,0.0012625000000000002,0.0007725000000000001,0.0009075000000000001,0.0013675,0.0008525,0.0015674999999999999,0.001245,0.0009775
0.00072,0.000675,0.0007725,0.001215,0.0010075,0.000715,0.00101,0.0012374999999999999,0.0008525000000000001,0.0011725,0.0014325000000000002,0.001045,0.0015475000000000003,0.0013700000000000001,0.001065
0.0008550000000000001,0.0005775,0.0007725,0.001045,0.00076,0.00069,0.0011325,0.001215,0.0010275,0.0013874999999999998,0.0014824999999999999,0.0010400000000000001,0.00125,0.0013475,0.0011975
0.001,0.0006275,0.00085,0.0007525,0.0003675,0.000645,0.0011125,0.0012050000000000001,0.0010175,0.0012699999999999999,0.0014875,0.0008725,0.000745,0.0010350000000000001,0.001155
0.000875,0.00055,0.0007650000000000001,0.0005725,0.000335,0.000585,0.0010999999999999998,0.0011225,0.0007475,0.0013075,0.001535,0.0009,0.00062,0.00083,0.0009875
0.0007825,0.000585,0.00074,0.00046249999999999997,0.000545,0.0005175,0.00114,0.0009550000000000001,0.00045750000000000006,0.0016100000000000003,0.0017475000000000001,0.0011675,0.0007999999999999999,0.0008849999999999999,0.0009549999999999999
0.000975,0.0009075,0.001,0.0003575,0.0006299999999999999,0.00043500000000000006,0.001095,0.0007675000000000001,0.0003825,0.0016075,0.0018549999999999999,0.0012875,0.001045,0.001075,0.001165
0.0011925,0.0011125,0.00126,0.00035,0.00071,0.00039999999999999996,0.0010049999999999998,0.0005975,0.0004575,0.0013075,0.0015800000000000002,0.0012,0.0013350000000000002,0.0013375000000000001,0.001395
0.0011300000000000001,0.001005,0.0013325,0.0005375,0.0007700000000000001,0.0004375,0.000745,0.00048,0.0004824999999999999,0.001025,0.0015125,0.0012725,0.001475,0.0014225,0.0014774999999999999
0.000915,0.0008475,0.0013549999999999999,0.0009,0.001005,0.0004974999999999999,0.0006125000000000001,0.0004575,0.00044,0.0011275,0.00165,0.0014724999999999999,0.0017649999999999999,0.0015875,0.0014849999999999998
0.0008875,0.0008324999999999999,0.0012100000000000001,0.001345,0.0013575,0.0007025,0.000875,0.0006225,0.00046499999999999997,0.001575,0.0016375,0.0014550000000000001,0.001945,0.0018125,0.0014625
0.00122,0.0010425,0.0009825,0.0016275,0.00113,0.000915,0.0009000000000000001,0.0008625,0.0005775,0.0014875,0.0019000000000000002,0.001215,0.001335,0.00136,0.0012775
0.0015500000000000002,0.00136,0.0008975000000000001,0.00144,0.0008775,0.0007149999999999999,0.0008775,0.0008650000000000001,0.0005225,0.0014674999999999998,0.0020050000000000003,0.001115,0.0010725,0.0010975,0.001035
0.00157,0.001535,0.0007700000000000001,0.0009375,0.00067,0.0005,0.0008799999999999999,0.0007924999999999999,0.0003625,0.0018349999999999998,0.0021375,0.0012799999999999999,0.0010125,0.00107,0.0009975
0.00139,0.0014849999999999998,0.0007325000000000001,0.000605,0.00042,0.00053,0.0007850000000000001,0.0008175000000000001,0.0004025,0.00184,0.00241,0.0013950000000000002,0.00088,0.0008475,0.001175
0.00131,0.0014175,0.0009874999999999999,0.0005725,0.0006625000000000001,0.0004575,0.0008325,0.0007275000000000001,0.0005525,0.0015400000000000001,0.0021374999999999996,0.001185,0.0013525,0.0009824999999999999,0.0013425
0.00142,0.0015224999999999998,0.0013325,0.0006975,0.001245,0.0003725,0.00095,0.0005250000000000001,0.0005549999999999999,0.001405,0.0014125,0.000895,0.0020125,0.001435,0.0013875
0.0015225,0.0016625,0.0014500000000000001,0.0007900000000000001,0.0015525,0.0005549999999999999,0.0011225,0.000685,0.0005750000000000001,0.0015300000000000001,0.0010225,0.00091,0.002065,0.0016524999999999999,0.001425
0.0013125,0.0014550000000000001,0.0012699999999999999,0.000785,0.0013549999999999999,0.0007650000000000001,0.0013974999999999999,0.001325,0.0009675,0.0015,0.00132,0.0011825,0.001755,0.0014775,0.00162
0.00091,0.000975,0.000935,0.0006774999999999999,0.0013275000000000001,0.00066,0.0020375000000000002,0.0018375,0.0014299999999999998,0.0016275,0.0012925000000000002,0.00123,0.0019425,0.0015925000000000002,0.0018449999999999999
0.0008925000000000002,0.0008575,0.00074,0.0005175,0.0010775,0.000495,0.0023,0.001865,0.0014399999999999999,0.001725,0.0011175,0.00105,0.0017875,0.0015775,0.0018225000000000001
0.001295,0.001255,0.0010225,0.000465,0.0005775,0.0005275,0.0017775,0.0015,0.00109,0.0015274999999999998,0.0014024999999999999,0.0009925,0.0011575000000000001,0.001235,0.001555
0.0015249999999999999,0.0016025,0.0013925,0.0003725,0.000515,0.0005375,0.0013449999999999998,0.0009975000000000001,0.0007999999999999999,0.0016874999999999998,0.0015624999999999999,0.0010825,0.0010674999999999999,0.0012775,0.0012850000000000001
0.0014125,0.0014875,0.0013149999999999998,0.000295,0.0005824999999999999,0.0005025,0.0010125,0.0006299999999999999,0.000655,0.001965,0.001755,0.00128,0.00114,0.0013349999999999998,0.0011975
0.0011350000000000002,0.001045,0.0009875,0.0005725000000000001,0.0009025000000000001,0.00059,0.0009275,0.0006425000000000001,0.00066,0.0020625,0.0019199999999999998,0.0015425,0.001405,0.0014475,0.00136
0.000905,0.000735,0.0008475000000000001,0.0010075000000000001,0.0013675,0.0008075000000000001,0.00115,0.0009299999999999999,0.00081,0.0019225,0.00177,0.001575,0.0019175,0.0017425,0.0016324999999999998
0.00087,0.0007575,0.0009775,0.001265,0.00156,0.00102,0.00131,0.0011250000000000001,0.0009125,0.00156,0.0014525,0.0013249999999999998,0.0021825,0.00183,0.0016300000000000002
0.0009275,0.0008875,0.00113,0.0013475,0.001555,0.0010625,0.0013175,0.0010574999999999998,0.000765,0.0012850000000000001,0.0011925,0.0010875,0.0019899999999999996,0.0015425,0.0012675000000000002
0.0009350000000000001,0.00092,0.00114,0.0012925,0.001395,0.0009000000000000001,0.001205,0.0008875,0.0004975,0.0011675,0.001145,0.0009824999999999999,0.0016575000000000001,0.0011925000000000002,0.0010400000000000001
0.0010550000000000002,0.0009400000000000001,0.0012350000000000002,0.0010875,0.0011125,0.000715,0.0010199999999999999,0.000745,0.00041000000000000005,0.0012050000000000001,0.0012025,0.0009175,0.0016925,0.0012225,0.00124
0.0013675,0.0011124999999999998,0.0014650000000000002,0.0009425,0.00102,0.000775,0.0009775,0.0006749999999999999,0.000525,0.001545,0.001185,0.0009450000000000001,0.0019450000000000001,0.0015825000000000001,0.0016150000000000001
0.0015574999999999999,0.00138,0.0015049999999999998,0.0010525,0.0010125,0.0010475,0.0009375,0.00072,0.0006375,0.0017250000000000002,0.0013625,0.0011275,0.0017025,0.0015825,0.0017649999999999996
0.0014449999999999999,0.0015425,0.0013700000000000001,0.0012100000000000001,0.0009674999999999999,0.0011375,0.0009025,0.0008975000000000001,0.0006825000000000001,0.001495,0.001605,0.00131,0.00133,0.0012325,0.0015625
0.0011975,0.00147,0.0012925,0.00124,0.0010400000000000001,0.0009625,0.0010525,0.001105,0.0007375,0.001235,0.0015725000000000001,0.0013575,0.001405,0.0010475,0.0012374999999999999
0.0009400000000000001,0.00118,0.0011775,0.00126,0.0012799999999999999,0.0008025,0.0012775,0.00118,0.0007625,0.0012300000000000002,0.0013825,0.0013275,0.001695,0.0011474999999999999,0.0011075
0.00079,0.0010375,0.001005,0.0013024999999999998,0.0013999999999999998,0.0008175,0.0013275000000000001,0.0011075,0.0006875,0.0013875,0.00129,0.00122,0.0018549999999999999,0.0013875,0.0013225
0.0009,0.0012325,0.0010675,0.0014325000000000002,0.0013275,0.000985,0.00127,0.0010925,0.0006575,0.0013650000000000001,0.0013874999999999998,0.0010225,0.0018674999999999998,0.0015875000000000002,0.0016350000000000002
0.0011225,0.0013625000000000002,0.0012699999999999999,0.001655,0.00153,0.0011475,0.0015125000000000002,0.0013174999999999999,0.00087,0.0013275,0.0014625,0.000895,0.0018525,0.0017525000000000002,0.0016725000000000002
0.0013325000000000001,0.001295,0.0013575,0.0016425,0.0015725,0.0009975,0.0016625,0.00148,0.00105,0.0011925,0.0016075,0.000825,0.0016675,0.0016275,0.0014325
0.0016049999999999999,0.0013024999999999998,0.0014975000000000001,0.001285,0.0012850000000000001,0.0005475,0.001545,0.00133,0.0009025,0.0010375,0.001565,0.0006575,0.0017100000000000001,0.0014525,0.0011425
0.0018625,0.0013775,0.0016175,0.00108,0.0011099999999999999,0.00044249999999999997,0.0014175,0.00119,0.00071,0.0010825,0.0013599999999999999,0.00051,0.0018525,0.00134,0.001005
0.001885,0.001295,0.001475,0.001305,0.0011424999999999999,0.000945,0.0012225,0.0013200000000000002,0.0008275000000000001,0.00119,0.00162,0.0007025,0.0015975,0.000995,0.0011524999999999999
0.0015775,0.00098,0.0012324999999999999,0.0015725,0.0013375,0.00126,0.00111,0.0014175,0.0011025,0.0013174999999999999,0.002175,0.00113,0.001505,0.000775,0.0014724999999999999
0.00117,0.0006175,0.0011524999999999999,0.00164,0.00173,0.00102,0.0014575,0.0013475,0.0013900000000000002,0.0015875,0.002255,0.0013325,0.0020225,0.0013050000000000002,0.00178
0.000905,0.00041,0.001195,0.0014649999999999997,0.0019125,0.0008125000000000001,0.0019725000000000003,0.0012825,0.0016150000000000001,0.001835,0.0018575,0.0012525000000000001,0.0024025,0.002325,0.0020375
0.000745,0.0003625,0.0011875,0.001085,0.0013449999999999998,0.0009525,0.00179,0.0011225,0.0015149999999999999,0.0014800000000000002,0.001705,0.00103,0.0019125,0.00262,0.0021375
0.00040750000000000004,0.0002375,0.0009025,0.0008625,0.0009599999999999999,0.001065,0.00148,0.00092,0.0011775,0.0010049999999999998,0.00167,0.0008550000000000001,0.0016275,0.0023625,0.00205
0.00022,0.000315,0.00044500000000000003,0.0009699999999999999,0.0014475,0.0012725,0.0017874999999999998,0.0010875000000000001,0.0010025,0.001635,0.0015125,0.00113,0.0018125000000000003,0.0023875,0.0018974999999999999
0.0007675,0.0010175,0.0004375,0.0012975,0.00165,0.0017425000000000001,0.0015725000000000001,0.0014825,0.00108,0.0023675,0.00202,0.0015525,0.0011524999999999999,0.0017775,0.00166
0.0015375000000000002,0.0016825,0.0010875,0.0015425,0.0014624999999999998,0.0018325,0.0008525,0.0015275,0.0012125,0.00211,0.002615,0.0013775,0.00043999999999999996,0.0007225,0.00124
0.0016825,0.001685,0.0016250000000000001,0.0014825,0.0015249999999999999,0.00134,0.0005275,0.00116,0.00115,0.0018574999999999998,0.0027075,0.0010025,0.0005975,0.0003475,0.0007949999999999999
0.00118,0.0012875,0.0015075000000000002,0.0011975,0.0016225,0.00085,0.00057,0.0007025,0.000865,0.0022575,0.0027349999999999996,0.0010275,0.0008699999999999999,0.0006450000000000001,0.0005025
0.0007775,0.0011899999999999999,0.00101,0.0008424999999999999,0.001335,0.0007975,0.00082,0.0006225,0.00062,0.0026474999999999997,0.0027550000000000005,0.001285,0.0006725,0.00106,0.00048249999999999996
0.0010475,0.0015575,0.0008100000000000001,0.00049,0.00065,0.000825,0.00131,0.0010825000000000001,0.000755,0.0023825,0.002425,0.0013700000000000001,0.0004175,0.0012950000000000001,0.0008200000000000001
0.0013925,0.0016925,0.0008874999999999999,0.00031999999999999997,0.00017,0.0006525,0.001675,0.0015625,0.00113,0.0019775,0.0020250000000000003,0.0012799999999999999,0.00059,0.001355,0.0013
0.001335,0.001395,0.0009274999999999999,0.00043,0.00028999999999999995,0.0005924999999999999,0.0017575,0.0016725,0.0013000000000000002,0.0018625,0.0017925,0.00109,0.0011250000000000001,0.00145,0.0016775000000000002
0.00114,0.0011025,0.0008750000000000001,0.0007225,0.0008175,0.00083,0.0018150000000000002,0.0015425,0.0012900000000000001,0.001915,0.001555,0.000775,0.00164,0.00168,0.0019400000000000003
