gas_ftir_scan48_replicate1,gas_ftir_scan48_replicate2,gas_ftir_scan48_replicate3,gas_ftir_scan48_replicate4,gas_ftir_scan48_replicate5,gas_ftir_scan48_replicate6,gas_ftir_scan48_replicate7,gas_ftir_scan48_replicate8,gas_ftir_scan48_replicate9
90.46,122.27,107.37,130.02,127.45,120.9,87.82,96.52,98.45
90.46,122.27,107.36,130.02,127.45,120.9,87.82,96.52,98.45
90.46,122.26,107.36,130.02,127.45,120.89,87.82,96.52,98.45
90.46,122.26,107.36,130.02,127.45,120.89,87.82,96.52,98.45
90.46,122.26,107.36,130.02,127.45,120.89,87.82,96.52,98.45
90.46,122.25,107.35,130.02,127.45,120.88,87.82,96.52,98.45
90.46,122.25,107.35,130.02,127.46,120.88,87.82,96.52,98.45
90.46,122.25,107.35,130.02,127.46,120.88,87.82,96.52,98.45
90.46,122.25,107.35,130.02,127.46,120.88,87.82,96.53,98.45
90.46,122.24,107.34,130.01,127.47,120.88,87.82,96.53,98.45
90.46,122.24,107.34,130.01,127.47,120.87,87.82,96.53,98.45
90.46,122.23,107.34,130.0,127.47,120.87,87.82,96.53,98.45
90.46,122.23,107.33,130.0,127.47,120.87,87.82,96.53,98.45
90.45,122.22,107.33,129.99,127.47,120.86,87.82,96.54,98.45
90.45,122.22,107.33,129.98,127.48,120.86,87.82,96.54,98.45
90.46,122.22,107.33,129.98,127.48,120.86,87.82,96.54,98.45
90.46,122.21,107.33,129.97,127.48,120.85,87.83,96.54,98.45
90.46,122.21,107.33,129.97,127.48,120.85,87.83,96.55,98.45
90.45,122.21,107.33,129.96,127.48,120.85,87.83,96.55,98.45
90.45,122.21,107.33,129.96,127.48,120.85,87.83,96.55,98.45
90.45,122.21,107.33,129.96,127.48,120.86,87.82,96.55,98.45
90.45,122.21,107.33,129.96,127.48,120.86,87.82,96.55,98.45
90.45,122.22,107.33,129.97,127.48,120.87,87.82,96.55,98.45
90.45,122.22,107.34,129.97,127.48,120.87,87.82,96.55,98.45
90.44,122.23,107.34,129.97,127.48,120.88,87.82,96.55,98.45
90.44,122.23,107.34,129.98,127.48,120.88,87.82,96.55,98.45
90.44,122.24,107.35,129.99,127.48,120.89,87.82,96.55,98.45
90.44,122.24,107.35,129.99,127.48,120.89,87.82,96.55,98.45
90.43,122.25,107.35,130.0,127.48,120.9,87.82,96.55,98.45
90.43,122.26,107.36,130.01,127.48,120.91,87.81,96.55,98.45
90.43,122.27,107.36,130.01,127.47,120.91,87.81,96.55,98.45
90.43,122.27,107.36,130.01,127.47,120.92,87.81,96.55,98.45
90.42,122.28,107.36,130.02,127.47,120.92,87.81,96.55,98.45
90.42,122.28,107.36,130.02,127.47,120.92,87.81,96.55,98.45
90.42,122.28,107.36,130.02,127.46,120.93,87.81,96.54,98.45
90.42,122.29,107.37,130.02,127.46,120.93,87.8,96.54,98.45
90.42,122.29,107.37,130.03,127.46,120.93,87.8,96.54,98.45
90.42,122.29,107.37,130.03,127.45,120.93,87.8,96.54,98.45
90.42,122.29,107.37,130.03,127.45,120.93,87.8,96.54,98.45
90.42,122.29,107.37,130.04,127.46,120.93,87.8,96.53,98.45
90.42,122.29,107.37,130.04,127.46,120.93,87.8,96.53,98.45
90.42,122.29,107.37,130.04,127.46,120.93,87.8,96.53,98.45
90.42,122.29,107.37,130.04,127.46,120.93,87.8,96.53,98.45
90.42,122.29,107.37,130.04,127.46,120.92,87.8,96.53,98.45
90.42,122.29,107.37,130.04,127.46,120.92,87.8,96.52,98.45
90.43,122.29,107.37,130.04,127.46,120.92,87.8,96.52,98.45
90.43,122.29,107.37,130.04,127.46,120.92,87.8,96.52,98.45
90.43,122.29,107.37,130.04,127.46,120.92,87.8,96.52,98.45
90.43,122.28,107.37,130.04,127.46,120.92,87.8,96.52,98.45
90.43,122.28,107.37,130.04,127.45,120.91,87.8,96.52,98.45
90.43,122.28,107.37,130.04,127.45,120.91,87.8,96.51,98.45
90.43,122.27,107.37,130.04,127.45,120.91,87.8,96.51,98.45
90.43,122.27,107.37,130.04,127.46,120.9,87.8,96.51,98.45
90.43,122.27,107.37,130.04,127.46,120.9,87.8,96.51,98.45
90.43,122.27,107.37,130.03,127.46,120.9,87.8,96.51,98.45
90.43,122.27,107.37,130.03,127.46,120.89,87.8,96.51,98.45
90.43,122.26,107.37,130.03,127.46,120.89,87.8,96.51,98.45
90.43,122.26,107.37,130.03,127.46,120.89,87.8,96.51,98.45
90.43,122.26,107.37,130.03,127.46,120.89,87.81,96.51,98.45
90.43,122.26,107.37,130.03,127.46,120.89,87.81,96.51,98.45
90.43,122.25,107.37,130.03,127.46,120.89,87.81,96.52,98.45
90.43,122.25,107.37,130.03,127.46,120.89,87.81,96.52,98.45
90.43,122.25,107.37,130.03,127.46,120.89,87.81,96.52,98.44
90.43,122.26,107.37,130.03,127.46,120.89,87.81,96.52,98.44
90.43,122.26,107.37,130.03,127.46,120.9,87.81,96.52,98.44
90.43,122.26,107.37,130.03,127.46,120.9,87.81,96.52,98.44
90.43,122.26,107.37,130.02,127.45,120.9,87.81,96.53,98.44
90.42,122.27,107.37,130.03,127.45,120.91,87.81,96.53,98.44
90.42,122.27,107.37,130.03,127.44,120.91,87.81,96.53,98.44
90.42,122.27,107.37,130.03,127.44,120.92,87.81,96.53,98.44
90.42,122.28,107.37,130.03,127.44,120.93,87.81,96.53,98.44
90.42,122.29,107.37,130.04,127.43,120.93,87.81,96.54,98.44
90.41,122.3,107.38,130.05,127.43,120.94,87.81,96.54,98.44
90.41,122.31,107.38,130.06,127.43,120.95,87.81,96.54,98.44
90.4,122.32,107.38,130.07,127.44,120.96,87.81,96.54,98.45
90.4,122.33,107.39,130.09,127.44,120.97,87.81,96.54,98.45
90.39,122.34,107.39,130.1,127.44,120.98,87.8,96.54,98.45
90.39,122.35,107.39,130.11,127.44,120.99,87.8,96.54,98.45
90.38,122.36,107.39,130.12,127.44,121.0,87.8,96.54,98.45
90.38,122.37,107.4,130.14,127.44,121.01,87.8,96.54,98.45
90.37,122.38,107.4,130.15,127.44,121.02,87.79,96.54,98.44
90.37,122.4,107.4,130.17,127.44,121.03,87.79,96.54,98.44
90.36,122.41,107.41,130.18,127.44,121.04,87.79,96.54,98.44
90.36,122.42,107.41,130.2,127.44,121.05,87.78,96.54,98.44
90.36,122.43,107.41,130.21,127.45,121.06,87.78,96.54,98.45
90.35,122.44,107.41,130.22,127.45,121.06,87.78,96.54,98.45
90.35,122.44,107.4,130.23,127.45,121.07,87.78,96.53,98.45
90.35,122.45,107.4,130.23,127.44,121.08,87.77,96.53,98.45
90.35,122.45,107.4,130.24,127.44,121.08,87.77,96.53,98.45
90.35,122.45,107.4,130.25,127.44,121.08,87.77,96.53,98.44
90.34,122.46,107.4,130.26,127.44,121.08,87.77,96.53,98.44
90.34,122.46,107.4,130.26,127.45,121.09,87.76,96.52,98.44
90.34,122.46,107.4,130.26,127.45,121.09,87.76,96.52,98.44
90.34,122.46,107.4,130.27,127.45,121.09,87.76,96.52,98.44
90.34,122.46,107.39,130.27,127.45,121.08,87.76,96.52,98.44
90.34,122.47,107.39,130.28,127.45,121.08,87.76,96.51,98.44
90.34,122.47,107.39,130.29,127.45,121.08,87.76,96.51,98.44
90.34,122.47,107.39,130.29,127.46,121.08,87.75,96.51,98.44
90.33,122.47,107.39,130.3,127.46,121.08,87.75,96.51,98.44
90.33,122.48,107.38,130.31,127.46,121.08,87.75,96.51,98.44
90.33,122.48,107.38,130.31,127.46,121.08,87.75,96.5,98.44
90.33,122.48,107.38,130.32,127.47,121.09,87.75,96.5,98.44
90.32,122.48,107.37,130.33,127.47,121.09,87.74,96.5,98.44
90.32,122.48,107.37,130.34,127.48,121.09,87.74,96.5,98.44
90.32,122.48,107.37,130.35,127.48,121.09,87.74,96.5,98.44
90.32,122.48,107.36,130.35,127.48,121.09,87.74,96.5,98.44
90.31,122.48,107.36,130.36,127.49,121.09,87.73,96.5,98.44
90.31,122.48,107.36,130.37,127.49,121.09,87.73,96.49,98.44
90.31,122.49,107.35,130.37,127.5,121.1,87.73,96.49,98.44
90.3,122.49,107.35,130.38,127.5,121.1,87.73,96.49,98.44
90.3,122.49,107.35,130.38,127.5,121.1,87.73,96.49,98.44
90.3,122.49,107.35,130.38,127.51,121.1,87.73,96.5,98.44
90.3,122.49,107.35,130.39,127.51,121.1,87.73,96.5,98.44
90.29,122.49,107.35,130.39,127.52,121.09,87.73,96.5,98.44
90.29,122.49,107.35,130.39,127.52,121.09,87.74,96.5,98.43
90.29,122.49,107.35,130.39,127.52,121.09,87.74,96.5,98.43
90.29,122.49,107.35,130.39,127.53,121.09,87.74,96.5,98.43
90.28,122.49,107.35,130.39,127.52,121.09,87.74,96.5,98.43
90.28,122.48,107.35,130.38,127.52,121.09,87.74,96.51,98.43
90.28,122.48,107.35,130.38,127.52,121.09,87.74,96.51,98.43
90.29,122.48,107.35,130.37,127.51,121.09,87.74,96.51,98.43
90.29,122.48,107.35,130.37,127.51,121.1,87.74,96.51,98.43
90.29,122.48,107.35,130.36,127.51,121.1,87.74,96.52,98.43
90.29,122.48,107.35,130.36,127.5,121.1,87.74,96.52,98.43
90.29,122.48,107.36,130.36,127.51,121.1,87.74,96.52,98.43
90.28,122.49,107.36,130.36,127.51,121.1,87.74,96.52,98.43
90.28,122.49,107.36,130.36,127.5,121.11,87.74,96.52,98.43
90.28,122.49,107.37,130.37,127.5,121.11,87.74,96.53,98.43
90.28,122.5,107.37,130.37,127.5,121.12,87.75,96.53,98.43
90.28,122.5,107.37,130.37,127.5,121.12,87.75,96.53,98.43
90.28,122.5,107.37,130.37,127.49,121.12,87.75,96.53,98.43
90.28,122.51,107.38,130.37,127.49,121.13,87.74,96.53,98.43
90.27,122.51,107.38,130.37,127.49,121.13,87.74,96.53,98.43
90.27,122.51,107.38,130.37,127.48,121.13,87.74,96.53,98.43
90.27,122.52,107.38,130.37,127.48,121.14,87.74,96.53,98.43
90.27,122.52,107.38,130.37,127.48,121.14,87.74,96.53,98.43
90.27,122.52,107.39,130.37,127.48,121.15,87.74,96.53,98.43
90.27,122.53,107.39,130.38,127.48,121.15,87.74,96.53,98.43
90.27,122.53,107.39,130.38,127.47,121.15,87.74,96.52,98.43
90.27,122.54,107.39,130.38,127.47,121.15,87.73,96.52,98.43
90.27,122.54,107.39,130.39,127.47,121.16,87.73,96.52,98.43
90.27,122.54,107.39,130.4,127.47,121.16,87.73,96.52,98.43
90.26,122.55,107.39,130.4,127.47,121.16,87.73,96.52,98.43
90.26,122.55,107.39,130.4,127.46,121.17,87.73,96.51,98.43
90.26,122.55,107.39,130.41,127.46,121.17,87.72,96.51,98.43
90.26,122.56,107.39,130.41,127.46,121.17,87.72,96.51,98.43
90.26,122.56,107.39,130.42,127.46,121.17,87.72,96.51,98.43
90.26,122.56,107.39,130.42,127.46,121.17,87.72,96.5,98.43
90.26,122.56,107.39,130.42,127.46,121.17,87.72,96.5,98.43
90.26,122.56,107.39,130.43,127.47,121.17,87.72,96.5,98.43
90.26,122.56,107.39,130.43,127.47,121.16,87.72,96.5,98.43
90.26,122.56,107.39,130.43,127.47,121.16,87.72,96.5,98.43
90.26,122.55,107.39,130.43,127.47,121.16,87.72,96.49,98.43
90.26,122.55,107.38,130.43,127.47,121.16,87.72,96.49,98.42
90.26,122.55,107.38,130.42,127.47,121.15,87.72,96.49,98.42
90.26,122.54,107.38,130.42,127.47,121.15,87.72,96.49,98.42
90.27,122.54,107.37,130.42,127.47,121.15,87.72,96.49,98.42
90.27,122.53,107.37,130.41,127.47,121.14,87.72,96.49,98.42
90.27,122.53,107.37,130.41,127.47,121.14,87.72,96.49,98.42
90.27,122.53,107.37,130.41,127.47,121.13,87.72,96.49,98.42
90.27,122.52,107.37,130.41,127.47,121.13,87.72,96.49,98.42
90.27,122.52,107.36,130.4,127.47,121.12,87.72,96.49,98.42
90.27,122.51,107.36,130.4,127.47,121.12,87.73,96.49,98.42
90.27,122.51,107.36,130.39,127.47,121.11,87.73,96.49,98.42
90.27,122.5,107.36,130.39,127.47,121.11,87.73,96.49,98.42
90.27,122.5,107.36,130.38,127.47,121.11,87.73,96.5,98.42
90.27,122.5,107.36,130.38,127.47,121.1,87.73,96.5,98.42
90.27,122.49,107.35,130.37,127.47,121.1,87.73,96.5,98.42
90.27,122.49,107.35,130.37,127.47,121.1,87.74,96.5,98.42
90.27,122.49,107.35,130.36,127.47,121.1,87.74,96.5,98.42
90.27,122.49,107.35,130.36,127.47,121.1,87.74,96.51,98.42
90.27,122.48,107.35,130.35,127.46,121.1,87.74,96.51,98.42
90.27,122.48,107.34,130.35,127.45,121.1,87.74,96.51,98.42
90.27,122.48,107.34,130.34,127.45,121.1,87.74,96.51,98.41
90.27,122.48,107.34,130.34,127.44,121.1,87.74,96.52,98.41
90.27,122.48,107.33,130.33,127.44,121.1,87.74,96.52,98.41
90.27,122.48,107.33,130.33,127.43,121.1,87.74,96.52,98.41
90.27,122.48,107.33,130.33,127.43,121.1,87.74,96.52,98.41
90.26,122.48,107.33,130.33,127.43,121.1,87.74,96.52,98.41
90.26,122.49,107.33,130.33,127.44,121.11,87.74,96.52,98.41
90.26,122.49,107.33,130.34,127.44,121.11,87.73,96.53,98.41
90.26,122.49,107.33,130.34,127.44,121.11,87.73,96.53,98.41
90.25,122.49,107.33,130.34,127.44,121.12,87.73,96.53,98.41
90.25,122.5,107.33,130.34,127.44,121.12,87.73,96.53,98.41
90.25,122.5,107.33,130.34,127.44,121.12,87.72,96.53,98.41
90.25,122.5,107.32,130.34,127.44,121.12,87.72,96.53,98.41
90.24,122.5,107.32,130.35,127.44,121.12,87.72,96.53,98.41
90.24,122.5,107.32,130.35,127.44,121.13,87.72,96.53,98.41
90.24,122.5,107.32,130.35,127.44,121.13,87.71,96.53,98.41
90.24,122.51,107.32,130.35,127.44,121.13,87.71,96.53,98.41
90.24,122.51,107.32,130.35,127.44,121.13,87.71,96.52,98.41
90.24,122.51,107.31,130.35,127.44,121.13,87.7,96.52,98.41
90.24,122.51,107.31,130.36,127.44,121.13,87.7,96.52,98.41
90.24,122.51,107.31,130.36,127.44,121.13,87.7,96.52,98.41
90.23,122.51,107.31,130.36,127.44,121.13,87.69,96.52,98.41
90.23,122.51,107.3,130.36,127.44,121.13,87.69,96.51,98.41
90.23,122.51,107.3,130.37,127.45,121.13,87.68,96.51,98.4
90.23,122.51,107.3,130.37,127.45,121.13,87.68,96.51,98.4
90.23,122.51,107.3,130.37,127.45,121.13,87.68,96.51,98.4
90.23,122.51,107.3,130.38,127.46,121.13,87.68,96.51,98.4
90.23,122.51,107.3,130.38,127.46,121.13,87.67,96.5,98.4
90.23,122.51,107.3,130.38,127.47,121.12,87.67,96.5,98.4
90.23,122.51,107.3,130.39,127.47,121.12,87.67,96.5,98.4
90.23,122.51,107.3,130.39,127.47,121.12,87.67,96.5,98.4
90.23,122.51,107.3,130.39,127.47,121.12,87.67,96.49,98.4
90.23,122.5,107.29,130.39,127.47,121.12,87.67,96.49,98.39
90.23,122.5,107.29,130.38,127.47,121.11,87.67,96.49,98.39
90.23,122.5,107.29,130.38,127.47,121.11,87.67,96.49,98.39
90.23,122.49,107.29,130.38,127.47,121.1,87.67,96.49,98.39
90.23,122.49,107.29,130.38,127.47,121.1,87.67,96.49,98.39
90.23,122.48,107.29,130.37,127.47,121.09,87.67,96.49,98.39
90.23,122.48,107.29,130.37,127.48,121.09,87.67,96.49,98.39
90.24,122.48,107.29,130.37,127.48,121.09,87.67,96.49,98.39
90.24,122.47,107.29,130.36,127.48,121.08,87.67,96.49,98.39
90.24,122.47,107.29,130.36,127.48,121.08,87.67,96.49,98.39
90.24,122.46,107.28,130.36,127.48,121.07,87.67,96.49,98.39
90.24,122.46,107.28,130.35,127.48,121.07,87.68,96.49,98.39
90.24,122.45,107.28,130.35,127.48,121.07,87.68,96.49,98.39
90.24,122.45,107.28,130.34,127.49,121.06,87.68,96.49,98.39
90.24,122.44,107.28,130.34,127.49,121.06,87.68,96.49,98.39
90.24,122.44,107.28,130.33,127.49,121.06,87.68,96.49,98.39
90.24,122.44,107.29,130.33,127.48,121.06,87.68,96.5,98.39
90.24,122.44,107.29,130.33,127.48,121.06,87.69,96.5,98.39
90.25,122.43,107.29,130.32,127.48,121.06,87.69,96.5,98.39
90.25,122.43,107.29,130.32,127.48,121.05,87.69,96.5,98.39
90.25,122.43,107.29,130.31,127.47,121.05,87.7,96.51,98.39
90.25,122.43,107.29,130.31,127.47,121.05,87.7,96.51,98.39
90.25,122.43,107.3,130.31,127.47,121.06,87.7,96.51,98.39
90.25,122.44,107.3,130.31,127.47,121.06,87.7,96.51,98.39
90.25,122.44,107.3,130.31,127.47,121.06,87.7,96.52,98.39
90.25,122.44,107.31,130.31,127.46,121.07,87.7,96.52,98.39
90.25,122.44,107.31,130.32,127.46,121.07,87.71,96.52,98.39
90.25,122.45,107.31,130.32,127.46,121.08,87.71,96.52,98.39
90.25,122.45,107.32,130.32,127.46,121.08,87.71,96.52,98.39
90.25,122.46,107.32,130.32,127.46,121.09,87.71,96.53,98.39
90.25,122.46,107.32,130.32,127.45,121.09,87.71,96.53,98.39
90.25,122.46,107.32,130.32,127.45,121.09,87.71,96.53,98.39
90.25,122.47,107.32,130.33,127.45,121.1,87.7,96.53,98.39
90.25,122.47,107.32,130.33,127.45,121.1,87.7,96.53,98.39
90.24,122.48,107.32,130.33,127.45,121.11,87.7,96.53,98.39
90.24,122.48,107.32,130.34,127.45,121.11,87.7,96.53,98.39
90.24,122.48,107.33,130.34,127.45,121.12,87.7,96.52,98.39
90.24,122.49,107.33,130.34,127.44,121.12,87.69,96.52,98.39
90.23,122.49,107.33,130.34,127.45,121.12,87.69,96.52,98.39
90.23,122.49,107.33,130.35,127.45,121.13,87.69,96.52,98.39
90.23,122.5,107.33,130.35,127.45,121.13,87.69,96.52,98.39
90.23,122.5,107.33,130.36,127.45,121.13,87.68,96.52,98.39
90.23,122.5,107.33,130.37,127.45,121.14,87.68,96.52,98.39
90.22,122.51,107.33,130.37,127.46,121.14,87.68,96.51,98.39
90.22,122.51,107.34,130.38,127.46,121.14,87.68,96.51,98.39
90.22,122.51,107.34,130.38,127.46,121.14,87.68,96.51,98.39
90.22,122.52,107.34,130.38,127.47,121.14,87.68,96.51,98.39
90.22,122.52,107.34,130.38,127.47,121.14,87.68,96.5,98.39
90.22,122.52,107.34,130.39,127.47,121.14,87.68,96.5,98.39
90.23,122.52,107.34,130.39,127.47,121.14,87.68,96.5,98.39
90.23,122.52,107.34,130.39,127.47,121.14,87.68,96.5,98.4
90.23,122.52,107.34,130.39,127.47,121.14,87.68,96.5,98.4
90.23,122.51,107.34,130.39,127.47,121.14,87.68,96.49,98.4
90.23,122.51,107.34,130.39,127.47,121.14,87.68,96.49,98.4
90.24,122.51,107.34,130.39,127.47,121.14,87.68,96.49,98.4
90.24,122.51,107.34,130.39,127.47,121.13,87.68,96.49,98.4
90.25,122.51,107.34,130.39,127.47,121.13,87.68,96.49,98.4
90.25,122.51,107.35,130.39,127.47,121.12,87.69,96.49,98.4
90.26,122.5,107.35,130.39,127.47,121.12,87.69,96.49,98.4
90.27,122.5,107.35,130.39,127.47,121.11,87.7,96.49,98.4
90.27,122.5,107.35,130.39,127.47,121.11,87.71,96.5,98.4
90.28,122.5,107.35,130.39,127.46,121.11,87.71,96.5,98.4
90.28,122.49,107.35,130.39,127.46,121.1,87.71,96.5,98.4
90.28,122.49,107.35,130.38,127.46,121.1,87.72,96.5,98.4
90.29,122.49,107.35,130.38,127.46,121.09,87.72,96.5,98.4
90.29,122.48,107.34,130.37,127.45,121.09,87.72,96.5,98.4
90.29,122.48,107.34,130.37,127.45,121.09,87.72,96.5,98.4
90.29,122.47,107.34,130.36,127.45,121.08,87.72,96.5,98.4
90.29,122.46,107.33,130.35,127.44,121.08,87.72,96.5,98.4
90.29,122.46,107.33,130.34,127.44,121.07,87.72,96.51,98.41
90.29,122.45,107.32,130.33,127.44,121.07,87.72,96.51,98.41
90.29,122.44,107.31,130.32,127.44,121.06,87.72,96.51,98.41
90.28,122.44,107.31,130.31,127.44,121.06,87.72,96.51,98.41
90.28,122.43,107.3,130.3,127.44,121.05,87.72,96.51,98.41
90.28,122.42,107.3,130.3,127.45,121.05,87.72,96.52,98.41
90.28,122.42,107.3,130.29,127.45,121.05,87.72,96.52,98.41
90.28,122.41,107.29,130.29,127.45,121.05,87.72,96.52,98.41
90.27,122.41,107.29,130.29,127.45,121.05,87.72,96.52,98.41
90.27,122.41,107.29,130.29,127.45,121.05,87.72,96.52,98.41
90.27,122.41,107.29,130.28,127.46,121.05,87.72,96.53,98.41
90.27,122.41,107.29,130.28,127.46,121.05,87.71,96.53,98.41
90.26,122.42,107.29,130.28,127.46,121.05,87.71,96.53,98.41
90.26,122.42,107.28,130.29,127.46,121.05,87.71,96.53,98.41
90.26,122.42,107.29,130.29,127.47,121.06,87.71,96.53,98.41
90.26,122.42,107.29,130.29,127.47,121.06,87.71,96.53,98.41
90.26,122.43,107.29,130.29,127.47,121.07,87.7,96.53,98.41
90.25,122.43,107.29,130.3,127.47,121.07,87.7,96.53,98.41
90.25,122.44,107.29,130.3,127.47,121.08,87.7,96.53,98.41
90.25,122.44,107.3,130.31,127.47,121.09,87.7,96.53,98.41
90.25,122.45,107.3,130.31,127.47,121.09,87.69,96.53,98.41
90.24,122.45,107.3,130.32,127.47,121.1,87.69,96.52,98.41
90.24,122.46,107.3,130.33,127.47,121.1,87.69,96.52,98.41
90.24,122.46,107.3,130.33,127.47,121.1,87.69,96.52,98.42
90.24,122.47,107.3,130.34,127.47,121.11,87.69,96.52,98.42
90.24,122.47,107.31,130.34,127.47,121.11,87.68,96.51,98.42
90.24,122.48,107.31,130.35,127.47,121.11,87.68,96.51,98.42
90.23,122.48,107.31,130.35,127.47,121.11,87.68,96.51,98.42
90.23,122.48,107.31,130.35,127.47,121.12,87.68,96.51,98.41
90.23,122.48,107.31,130.36,127.47,121.12,87.67,96.5,98.41
90.23,122.48,107.31,130.36,127.47,121.12,87.67,96.5,98.41
90.23,122.48,107.31,130.36,127.47,121.12,87.67,96.5,98.41
90.23,122.48,107.3,130.36,127.47,121.11,87.67,96.5,98.41
90.23,122.48,107.3,130.36,127.47,121.11,87.67,96.49,98.41
90.23,122.48,107.3,130.36,127.47,121.11,87.67,96.49,98.41
90.23,122.47,107.3,130.36,127.46,121.11,87.67,96.49,98.41
90.23,122.47,107.3,130.36,127.46,121.11,87.66,96.49,98.41
90.23,122.47,107.3,130.36,127.46,121.1,87.66,96.48,98.41
90.23,122.47,107.29,130.36,127.46,121.1,87.66,96.48,98.41
90.23,122.46,107.29,130.35,127.46,121.09,87.66,96.48,98.41
90.24,122.46,107.29,130.35,127.46,121.09,87.66,96.48,98.41
90.24,122.45,107.29,130.34,127.46,121.08,87.66,96.48,98.41
90.24,122.45,107.29,130.34,127.46,121.08,87.67,96.48,98.41
90.24,122.44,107.29,130.34,127.46,121.07,87.67,96.48,98.4
90.25,122.44,107.29,130.33,127.46,121.07,87.67,96.48,98.4
90.25,122.43,107.29,130.33,127.46,121.06,87.67,96.48,98.4
90.25,122.43,107.29,130.33,127.47,121.06,87.67,96.48,98.4
90.25,122.42,107.29,130.32,127.47,121.05,87.68,96.48,98.4
90.25,122.41,107.29,130.31,127.47,121.05,87.68,96.49,98.4
90.26,122.41,107.29,130.31,127.47,121.04,87.68,96.49,98.41
90.26,122.4,107.29,130.3,127.47,121.04,87.68,96.49,98.41
90.26,122.4,107.29,130.29,127.47,121.03,87.69,96.49,98.41
90.26,122.4,107.29,130.29,127.47,121.03,87.69,96.49,98.41
90.26,122.4,107.29,130.29,127.47,121.03,87.69,96.5,98.41
90.26,122.4,107.3,130.29,127.47,121.03,87.7,96.5,98.41
90.26,122.4,107.3,130.29,127.47,121.03,87.7,96.5,98.41
90.27,122.4,107.3,130.29,127.47,121.04,87.7,96.5,98.41
90.27,122.4,107.31,130.29,127.47,121.04,87.7,96.51,98.41
90.27,122.41,107.31,130.29,127.47,121.04,87.71,96.51,98.41
90.27,122.41,107.32,130.29,127.47,121.04,87.71,96.51,98.41
90.27,122.41,107.32,130.3,127.46,121.05,87.71,96.51,98.42
90.27,122.42,107.33,130.3,127.46,121.05,87.71,96.52,98.42
90.27,122.43,107.33,130.3,127.46,121.06,87.72,96.52,98.42
90.27,122.43,107.34,130.31,127.46,121.07,87.72,96.52,98.42
90.27,122.44,107.34,130.31,127.45,121.07,87.72,96.52,98.42
90.27,122.44,107.34,130.31,127.45,121.08,87.72,96.52,98.42
90.27,122.45,107.34,130.31,127.44,121.08,87.73,96.53,98.42
90.27,122.45,107.34,130.31,127.43,121.08,87.73,96.53,98.42
90.27,122.45,107.34,130.31,127.43,121.08,87.72,96.53,98.41
90.27,122.45,107.34,130.31,127.42,121.09,87.72,96.53,98.41
90.26,122.46,107.33,130.31,127.42,121.09,87.72,96.53,98.41
90.26,122.46,107.33,130.31,127.42,121.09,87.72,96.53,98.41
90.26,122.46,107.33,130.31,127.42,121.1,87.71,96.53,98.41
90.26,122.46,107.33,130.31,127.42,121.1,87.71,96.52,98.41
90.25,122.47,107.33,130.31,127.42,121.1,87.71,96.52,98.42
90.25,122.47,107.33,130.31,127.41,121.11,87.71,96.52,98.42
90.25,122.47,107.33,130.32,127.41,121.11,87.7,96.52,98.42
90.25,122.47,107.32,130.32,127.41,121.11,87.7,96.52,98.42
90.24,122.48,107.32,130.32,127.41,121.12,87.7,96.51,98.42
90.24,122.48,107.32,130.32,127.41,121.12,87.7,96.51,98.42
90.24,122.48,107.32,130.33,127.41,121.12,87.7,96.51,98.42
90.24,122.48,107.32,130.33,127.41,121.12,87.7,96.5,98.42
90.24,122.48,107.32,130.33,127.41,121.12,87.7,96.5,98.42
90.24,122.48,107.32,130.33,127.41,121.12,87.69,96.5,98.42
90.24,122.48,107.31,130.33,127.41,121.11,87.69,96.5,98.42
90.24,122.48,107.31,130.33,127.41,121.11,87.69,96.49,98.42
90.24,122.47,107.31,130.33,127.41,121.11,87.69,96.49,98.42
90.25,122.47,107.3,130.33,127.41,121.1,87.69,96.49,98.42
90.25,122.47,107.3,130.33,127.41,121.1,87.69,96.49,98.41
90.25,122.46,107.3,130.32,127.41,121.1,87.69,96.49,98.41
90.25,122.46,107.3,130.32,127.41,121.09,87.69,96.48,98.41
90.25,122.45,107.29,130.32,127.41,121.08,87.69,96.48,98.41
90.25,122.44,107.29,130.31,127.41,121.08,87.69,96.48,98.41
90.26,122.44,107.28,130.31,127.41,121.07,87.69,96.48,98.41
90.26,122.43,107.28,130.3,127.41,121.06,87.7,96.48,98.41
90.26,122.42,107.28,130.3,127.41,121.05,87.7,96.48,98.42
90.26,122.41,107.27,130.29,127.41,121.05,87.7,96.48,98.42
90.26,122.41,107.27,130.28,127.42,121.04,87.7,96.48,98.42
90.27,122.4,107.26,130.28,127.42,121.03,87.7,96.48,98.42
90.27,122.39,107.26,130.27,127.43,121.02,87.7,96.48,98.42
90.27,122.38,107.26,130.27,127.43,121.02,87.7,96.48,98.42
90.27,122.38,107.25,130.26,127.43,121.01,87.7,96.48,98.42
90.27,122.37,107.25,130.25,127.44,121.0,87.71,96.49,98.42
90.28,122.36,107.25,130.24,127.44,121.0,87.71,96.49,98.42
90.28,122.36,107.25,130.24,127.44,120.99,87.71,96.49,98.42
90.28,122.35,107.25,130.24,127.45,120.99,87.71,96.49,98.42
90.28,122.35,107.25,130.23,127.45,120.99,87.71,96.49,98.42
90.28,122.35,107.26,130.23,127.45,120.99,87.72,96.5,98.42
90.28,122.35,107.26,130.23,127.46,120.99,87.72,96.5,98.42
90.28,122.34,107.26,130.23,127.46,120.99,87.72,96.5,98.42
