gas_ftir_scan15_replicate1,gas_ftir_scan15_replicate2,gas_ftir_scan15_replicate3,gas_ftir_scan15_replicate4,gas_ftir_scan15_replicate5,gas_ftir_scan15_replicate6,gas_ftir_scan15_replicate7,gas_ftir_scan15_replicate8,gas_ftir_scan15_replicate9
100.01,100.12,100.12,100.23,100.3,100.35,100.42,100.44,100.6
100.01,100.12,100.12,100.23,100.3,100.36,100.42,100.44,100.6
100.02,100.12,100.12,100.23,100.3,100.36,100.42,100.44,100.6
100.02,100.12,100.12,100.23,100.3,100.36,100.42,100.44,100.6
100.01,100.12,100.12,100.23,100.3,100.36,100.42,100.44,100.59
100.01,100.11,100.12,100.22,100.3,100.36,100.42,100.43,100.59
100.01,100.11,100.12,100.22,100.29,100.35,100.42,100.43,100.59
100.01,100.11,100.12,100.22,100.29,100.35,100.41,100.43,100.59
100.01,100.11,100.12,100.22,100.29,100.35,100.41,100.43,100.59
100.01,100.12,100.12,100.22,100.3,100.35,100.42,100.43,100.59
100.01,100.12,100.12,100.22,100.3,100.35,100.42,100.44,100.59
100.01,100.12,100.12,100.22,100.3,100.35,100.42,100.44,100.59
100.01,100.11,100.12,100.22,100.3,100.35,100.42,100.43,100.59
100.01,100.11,100.12,100.22,100.3,100.35,100.41,100.43,100.59
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.43,100.58
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.43,100.58
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.42,100.58
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.42,100.58
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.43,100.58
100.01,100.11,100.12,100.22,100.3,100.35,100.41,100.43,100.59
100.01,100.12,100.12,100.22,100.3,100.35,100.42,100.43,100.59
100.01,100.12,100.12,100.22,100.3,100.35,100.42,100.43,100.59
100.01,100.12,100.12,100.22,100.3,100.35,100.42,100.43,100.59
100.01,100.11,100.12,100.22,100.3,100.35,100.42,100.43,100.59
100.01,100.11,100.12,100.22,100.3,100.35,100.41,100.43,100.59
100.01,100.11,100.12,100.22,100.3,100.35,100.41,100.43,100.59
100.01,100.11,100.12,100.22,100.3,100.35,100.41,100.43,100.59
100.01,100.11,100.12,100.22,100.3,100.35,100.41,100.43,100.59
100.01,100.11,100.12,100.22,100.3,100.35,100.41,100.43,100.59
100.01,100.12,100.12,100.22,100.3,100.35,100.41,100.43,100.59
100.01,100.12,100.12,100.22,100.3,100.35,100.42,100.43,100.59
100.01,100.12,100.12,100.22,100.3,100.35,100.42,100.43,100.59
100.01,100.12,100.12,100.22,100.3,100.35,100.42,100.43,100.59
100.01,100.12,100.12,100.22,100.3,100.35,100.42,100.43,100.59
100.01,100.12,100.11,100.22,100.3,100.35,100.41,100.43,100.58
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.43,100.58
100.01,100.12,100.11,100.22,100.29,100.35,100.41,100.43,100.58
100.01,100.12,100.11,100.22,100.29,100.35,100.41,100.43,100.58
100.01,100.12,100.11,100.22,100.29,100.35,100.41,100.43,100.58
100.01,100.12,100.11,100.22,100.29,100.35,100.41,100.43,100.59
100.01,100.12,100.11,100.22,100.29,100.35,100.41,100.43,100.59
100.01,100.12,100.11,100.22,100.29,100.35,100.41,100.43,100.59
100.01,100.12,100.12,100.22,100.29,100.35,100.41,100.43,100.59
100.01,100.12,100.11,100.22,100.29,100.35,100.41,100.43,100.58
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.43,100.58
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.43,100.58
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.43,100.58
100.01,100.11,100.12,100.22,100.29,100.35,100.41,100.43,100.58
100.01,100.12,100.12,100.22,100.3,100.35,100.41,100.43,100.59
100.02,100.12,100.12,100.23,100.3,100.35,100.41,100.43,100.59
100.02,100.12,100.12,100.23,100.3,100.35,100.41,100.43,100.58
100.02,100.12,100.12,100.22,100.3,100.35,100.41,100.43,100.58
100.01,100.12,100.12,100.22,100.3,100.35,100.41,100.43,100.58
100.01,100.12,100.12,100.22,100.3,100.35,100.41,100.42,100.58
100.01,100.11,100.12,100.22,100.3,100.35,100.41,100.42,100.58
100.01,100.11,100.12,100.22,100.3,100.35,100.41,100.42,100.58
100.01,100.11,100.12,100.22,100.3,100.35,100.41,100.43,100.58
100.01,100.11,100.12,100.22,100.3,100.35,100.41,100.43,100.58
100.01,100.12,100.12,100.22,100.3,100.35,100.41,100.43,100.58
100.01,100.11,100.12,100.22,100.29,100.35,100.41,100.42,100.58
100.01,100.11,100.12,100.22,100.29,100.35,100.41,100.42,100.58
100.01,100.11,100.12,100.22,100.29,100.35,100.41,100.42,100.58
100.01,100.12,100.12,100.22,100.3,100.35,100.41,100.42,100.58
100.01,100.12,100.12,100.22,100.3,100.35,100.41,100.43,100.58
100.01,100.12,100.12,100.22,100.3,100.35,100.41,100.43,100.58
100.01,100.12,100.12,100.22,100.3,100.35,100.41,100.43,100.58
100.01,100.12,100.11,100.22,100.3,100.35,100.41,100.42,100.58
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.42,100.58
100.01,100.11,100.11,100.22,100.29,100.35,100.4,100.42,100.58
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.58
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.35,100.4,100.42,100.58
100.01,100.11,100.11,100.22,100.29,100.35,100.4,100.42,100.58
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.21,100.28,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.21,100.28,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.21,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.12,100.22,100.29,100.35,100.41,100.42,100.58
100.01,100.12,100.12,100.22,100.29,100.35,100.41,100.42,100.58
100.01,100.12,100.12,100.22,100.3,100.35,100.41,100.42,100.58
100.02,100.12,100.12,100.23,100.3,100.35,100.41,100.43,100.58
100.02,100.12,100.12,100.23,100.3,100.35,100.41,100.43,100.58
100.02,100.12,100.12,100.23,100.3,100.35,100.41,100.43,100.58
100.01,100.12,100.12,100.23,100.3,100.35,100.41,100.42,100.58
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.35,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.21,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.21,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.35,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.35,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.21,100.29,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.35,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.35,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.35,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.35,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.35,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.21,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.21,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.12,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.12,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.12,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.21,100.29,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.22,100.29,100.35,100.4,100.41,100.56
100.01,100.11,100.11,100.22,100.29,100.35,100.4,100.41,100.56
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.21,100.29,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.21,100.29,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.29,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.1,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.56
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.11,100.1,100.21,100.28,100.33,100.39,100.4,100.56
100.01,100.11,100.11,100.21,100.28,100.33,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.1,100.21,100.28,100.33,100.39,100.4,100.56
100.0,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.0,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.0,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.11,100.21,100.28,100.34,100.39,100.4,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.22,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.22,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.1,100.21,100.28,100.33,100.39,100.41,100.56
100.01,100.11,100.1,100.21,100.28,100.33,100.39,100.4,100.56
100.01,100.11,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.11,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.11,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.4,100.55
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.29,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.22,100.29,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.22,100.29,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.4,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.4,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.4,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.4,100.56
100.01,100.11,100.11,100.21,100.28,100.33,100.39,100.4,100.56
100.01,100.11,100.1,100.21,100.28,100.33,100.39,100.4,100.56
100.01,100.11,100.1,100.21,100.28,100.33,100.39,100.4,100.56
100.01,100.11,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.11,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.0,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.0,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.0,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.0,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.0,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.01,100.1,100.1,100.2,100.28,100.33,100.38,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.56
100.01,100.11,100.1,100.21,100.28,100.33,100.39,100.41,100.56
100.01,100.11,100.1,100.21,100.28,100.33,100.39,100.41,100.56
100.01,100.11,100.1,100.21,100.28,100.33,100.39,100.41,100.56
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.56
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.56
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.41,100.56
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.41,100.56
100.01,100.1,100.11,100.21,100.28,100.33,100.39,100.41,100.56
100.01,100.1,100.11,100.21,100.28,100.33,100.4,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.22,100.28,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.21,100.29,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.33,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.33,100.39,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.1,100.11,100.21,100.28,100.34,100.39,100.4,100.55
100.01,100.1,100.11,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.39,100.55
100.01,100.1,100.1,100.2,100.27,100.33,100.38,100.39,100.54
100.0,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.0,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.0,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.0,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.0,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.0,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.21,100.27,100.33,100.38,100.39,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.01,100.11,100.11,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.56
100.02,100.11,100.11,100.22,100.29,100.34,100.41,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.43,100.58
100.01,100.11,100.12,100.22,100.3,100.35,100.41,100.43,100.58
100.01,100.11,100.12,100.22,100.3,100.35,100.41,100.43,100.58
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.43,100.58
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.43,100.58
100.01,100.11,100.11,100.22,100.29,100.34,100.41,100.43,100.58
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.43,100.58
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.42,100.58
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.21,100.28,100.34,100.4,100.41,100.56
100.01,100.11,100.1,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.1,100.21,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.1,100.21,100.28,100.33,100.39,100.4,100.56
100.01,100.11,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.0,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.0,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.0,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.11,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.2,100.28,100.33,100.38,100.4,100.54
100.01,100.1,100.1,100.2,100.28,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.28,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.39,100.54
100.01,100.11,100.1,100.21,100.28,100.33,100.38,100.4,100.54
100.01,100.11,100.1,100.21,100.28,100.33,100.38,100.4,100.54
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.21,100.27,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.01,100.1,100.1,100.21,100.27,100.32,100.38,100.39,100.54
100.01,100.1,100.1,100.21,100.27,100.32,100.38,100.39,100.54
100.0,100.1,100.1,100.21,100.27,100.32,100.38,100.39,100.54
100.0,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.0,100.1,100.1,100.2,100.27,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.28,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.54
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.54
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.54
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.54
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.11,100.11,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.11,100.11,100.21,100.28,100.34,100.39,100.41,100.55
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.42,100.56
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.42,100.57
100.01,100.11,100.11,100.22,100.3,100.35,100.41,100.42,100.57
100.01,100.11,100.11,100.22,100.3,100.35,100.41,100.42,100.57
100.01,100.11,100.11,100.22,100.3,100.35,100.41,100.42,100.58
100.01,100.11,100.11,100.22,100.3,100.35,100.41,100.43,100.58
100.01,100.11,100.12,100.23,100.3,100.35,100.41,100.43,100.58
100.01,100.11,100.12,100.23,100.3,100.35,100.41,100.43,100.58
100.02,100.11,100.12,100.23,100.3,100.35,100.41,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.35,100.41,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.35,100.4,100.42,100.57
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.22,100.29,100.34,100.4,100.41,100.56
100.01,100.11,100.11,100.22,100.28,100.34,100.39,100.41,100.56
100.01,100.11,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.39,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.4,100.55
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.21,100.27,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.2,100.27,100.32,100.38,100.39,100.54
100.01,100.1,100.1,100.21,100.27,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.21,100.27,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.21,100.27,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.21,100.27,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.21,100.27,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.39,100.54
100.01,100.11,100.1,100.21,100.28,100.33,100.38,100.39,100.54
100.01,100.11,100.1,100.21,100.28,100.33,100.38,100.39,100.54
100.01,100.11,100.1,100.21,100.28,100.33,100.38,100.39,100.54
100.01,100.11,100.1,100.21,100.28,100.33,100.38,100.39,100.54
100.01,100.11,100.1,100.21,100.28,100.33,100.38,100.39,100.54
100.01,100.11,100.1,100.21,100.28,100.33,100.38,100.39,100.54
100.01,100.11,100.1,100.21,100.28,100.33,100.38,100.39,100.54
100.01,100.11,100.1,100.21,100.28,100.33,100.38,100.39,100.54
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.39,100.53
100.01,100.1,100.1,100.21,100.27,100.33,100.38,100.39,100.53
100.01,100.1,100.1,100.21,100.27,100.33,100.38,100.39,100.53
100.01,100.1,100.1,100.21,100.27,100.33,100.38,100.39,100.53
100.01,100.1,100.1,100.21,100.27,100.33,100.38,100.39,100.53
100.01,100.1,100.1,100.21,100.27,100.32,100.38,100.39,100.53
100.01,100.1,100.1,100.21,100.27,100.33,100.38,100.39,100.53
100.01,100.1,100.1,100.21,100.27,100.33,100.38,100.39,100.53
100.01,100.1,100.1,100.21,100.27,100.33,100.38,100.39,100.53
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.39,100.53
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.39,100.53
100.01,100.1,100.1,100.21,100.28,100.33,100.38,100.39,100.53
