gas_ftir_scan24_replicate1,gas_ftir_scan24_replicate2,gas_ftir_scan24_replicate3,gas_ftir_scan24_replicate4,gas_ftir_scan24_replicate5,gas_ftir_scan24_replicate6,gas_ftir_scan24_replicate7,gas_ftir_scan24_replicate8,gas_ftir_scan24_replicate9
137.6,128.62,119.38,129.73,100.95,100.89,93.29,98.43,100.33
137.59,128.62,119.37,129.73,100.95,100.89,93.29,98.43,100.33
137.58,128.62,119.37,129.73,100.95,100.89,93.29,98.43,100.33
137.58,128.61,119.37,129.73,100.95,100.89,93.29,98.43,100.32
137.58,128.61,119.37,129.73,100.95,100.89,93.28,98.43,100.33
137.58,128.61,119.37,129.73,100.95,100.89,93.28,98.43,100.33
137.58,128.61,119.37,129.73,100.95,100.89,93.28,98.43,100.33
137.58,128.61,119.37,129.73,100.95,100.9,93.28,98.43,100.33
137.59,128.62,119.37,129.74,100.95,100.9,93.28,98.42,100.33
137.59,128.62,119.38,129.74,100.95,100.9,93.28,98.42,100.33
137.6,128.63,119.38,129.75,100.95,100.9,93.28,98.42,100.32
137.61,128.64,119.39,129.76,100.95,100.9,93.28,98.42,100.32
137.63,128.65,119.39,129.77,100.95,100.9,93.28,98.42,100.33
137.64,128.66,119.4,129.79,100.95,100.9,93.28,98.42,100.33
137.65,128.67,119.41,129.8,100.95,100.9,93.28,98.42,100.33
137.66,128.69,119.42,129.8,100.95,100.9,93.28,98.41,100.33
137.68,128.7,119.43,129.82,100.95,100.9,93.28,98.41,100.33
137.69,128.71,119.44,129.83,100.95,100.9,93.28,98.41,100.33
137.7,128.72,119.44,129.84,100.95,100.9,93.29,98.41,100.33
137.71,128.74,119.45,129.85,100.95,100.9,93.29,98.41,100.33
137.72,128.75,119.46,129.86,100.95,100.9,93.29,98.41,100.32
137.73,128.76,119.47,129.87,100.95,100.9,93.29,98.41,100.32
137.74,128.77,119.48,129.88,100.95,100.9,93.29,98.41,100.32
137.75,128.78,119.48,129.88,100.95,100.9,93.3,98.41,100.32
137.75,128.79,119.49,129.89,100.95,100.9,93.3,98.41,100.32
137.75,128.79,119.49,129.89,100.95,100.9,93.3,98.41,100.32
137.75,128.79,119.5,129.89,100.95,100.9,93.3,98.41,100.32
137.76,128.8,119.5,129.9,100.95,100.9,93.31,98.41,100.32
137.75,128.8,119.5,129.9,100.95,100.9,93.31,98.41,100.32
137.75,128.8,119.5,129.9,100.95,100.9,93.31,98.41,100.32
137.74,128.8,119.5,129.9,100.95,100.89,93.31,98.41,100.32
137.74,128.8,119.5,129.89,100.95,100.89,93.31,98.42,100.32
137.73,128.79,119.5,129.89,100.94,100.89,93.32,98.42,100.32
137.73,128.79,119.5,129.88,100.94,100.89,93.32,98.42,100.32
137.72,128.78,119.5,129.87,100.94,100.89,93.32,98.42,100.32
137.71,128.78,119.49,129.87,100.94,100.89,93.32,98.42,100.32
137.7,128.77,119.49,129.86,100.94,100.89,93.32,98.42,100.32
137.69,128.76,119.48,129.85,100.94,100.89,93.32,98.42,100.32
137.67,128.75,119.48,129.84,100.94,100.89,93.32,98.43,100.32
137.66,128.74,119.47,129.83,100.94,100.89,93.32,98.43,100.32
137.64,128.73,119.46,129.82,100.94,100.89,93.33,98.43,100.32
137.63,128.72,119.45,129.81,100.94,100.89,93.32,98.43,100.32
137.61,128.71,119.44,129.79,100.94,100.89,93.32,98.43,100.32
137.6,128.69,119.43,129.78,100.94,100.89,93.32,98.43,100.32
137.58,128.68,119.42,129.76,100.94,100.89,93.32,98.43,100.32
137.56,128.66,119.42,129.75,100.94,100.89,93.32,98.43,100.32
137.55,128.65,119.41,129.74,100.94,100.89,93.32,98.43,100.32
137.54,128.64,119.4,129.73,100.94,100.89,93.32,98.43,100.32
137.53,128.63,119.39,129.73,100.94,100.89,93.32,98.43,100.32
137.52,128.62,119.38,129.72,100.94,100.89,93.31,98.43,100.32
137.51,128.61,119.37,129.71,100.94,100.89,93.31,98.43,100.32
137.5,128.6,119.37,129.7,100.94,100.88,93.31,98.43,100.32
137.5,128.59,119.36,129.69,100.94,100.89,93.31,98.43,100.32
137.49,128.58,119.36,129.69,100.94,100.89,93.31,98.43,100.32
137.49,128.58,119.35,129.68,100.94,100.89,93.3,98.43,100.32
137.49,128.57,119.35,129.68,100.94,100.89,93.3,98.43,100.32
137.49,128.57,119.35,129.68,100.94,100.89,93.3,98.43,100.32
137.49,128.57,119.35,129.68,100.94,100.89,93.3,98.43,100.32
137.49,128.57,119.34,129.68,100.94,100.89,93.3,98.43,100.32
137.49,128.57,119.34,129.68,100.94,100.89,93.29,98.43,100.32
137.49,128.57,119.34,129.68,100.95,100.89,93.29,98.43,100.32
137.49,128.57,119.34,129.68,100.95,100.89,93.29,98.42,100.33
137.49,128.57,119.34,129.68,100.95,100.89,93.29,98.42,100.33
137.5,128.57,119.35,129.69,100.95,100.9,93.29,98.42,100.33
137.5,128.57,119.35,129.69,100.95,100.9,93.29,98.42,100.33
137.5,128.58,119.35,129.69,100.95,100.9,93.28,98.42,100.33
137.51,128.58,119.36,129.69,100.95,100.9,93.28,98.42,100.33
137.51,128.58,119.36,129.7,100.95,100.9,93.28,98.42,100.33
137.51,128.59,119.36,129.7,100.95,100.9,93.28,98.42,100.33
137.52,128.59,119.36,129.71,100.95,100.9,93.28,98.42,100.33
137.53,128.59,119.37,129.71,100.95,100.9,93.28,98.42,100.33
137.53,128.6,119.37,129.72,100.95,100.9,93.29,98.41,100.33
137.54,128.6,119.37,129.72,100.95,100.9,93.29,98.41,100.33
137.54,128.61,119.38,129.72,100.95,100.9,93.29,98.41,100.33
137.54,128.61,119.38,129.73,100.95,100.9,93.29,98.41,100.33
137.55,128.61,119.39,129.73,100.95,100.9,93.29,98.41,100.33
137.55,128.62,119.39,129.73,100.95,100.9,93.29,98.41,100.33
137.56,128.62,119.39,129.73,100.95,100.9,93.29,98.41,100.33
137.56,128.62,119.39,129.73,100.95,100.9,93.29,98.41,100.33
137.57,128.63,119.4,129.74,100.95,100.9,93.29,98.41,100.33
137.57,128.63,119.4,129.74,100.95,100.9,93.3,98.41,100.33
137.57,128.64,119.41,129.74,100.95,100.9,93.3,98.41,100.33
137.58,128.64,119.41,129.75,100.95,100.9,93.3,98.41,100.33
137.58,128.65,119.41,129.75,100.95,100.9,93.3,98.41,100.33
137.58,128.65,119.41,129.75,100.95,100.9,93.3,98.41,100.33
137.59,128.66,119.41,129.75,100.95,100.9,93.3,98.41,100.33
137.59,128.66,119.42,129.76,100.95,100.89,93.3,98.41,100.33
137.59,128.66,119.42,129.76,100.95,100.89,93.31,98.42,100.33
137.59,128.67,119.42,129.76,100.95,100.89,93.31,98.42,100.33
137.59,128.67,119.42,129.76,100.95,100.89,93.31,98.42,100.33
137.59,128.67,119.42,129.76,100.94,100.89,93.31,98.42,100.33
137.59,128.67,119.42,129.77,100.94,100.89,93.31,98.42,100.33
137.59,128.68,119.42,129.76,100.94,100.89,93.31,98.42,100.33
137.59,128.68,119.42,129.76,100.94,100.89,93.31,98.42,100.33
137.59,128.67,119.42,129.76,100.94,100.89,93.31,98.42,100.33
137.59,128.67,119.42,129.76,100.94,100.89,93.31,98.43,100.33
137.59,128.67,119.42,129.76,100.94,100.89,93.31,98.43,100.32
137.59,128.67,119.42,129.76,100.94,100.89,93.31,98.43,100.32
137.58,128.67,119.41,129.75,100.94,100.89,93.31,98.43,100.32
137.58,128.67,119.41,129.75,100.94,100.89,93.31,98.43,100.32
137.58,128.66,119.41,129.75,100.94,100.89,93.3,98.43,100.32
137.57,128.66,119.4,129.74,100.94,100.89,93.3,98.43,100.32
137.57,128.65,119.4,129.74,100.94,100.89,93.3,98.43,100.32
137.57,128.65,119.39,129.74,100.94,100.89,93.3,98.43,100.32
137.56,128.64,119.39,129.74,100.95,100.89,93.29,98.43,100.32
137.56,128.64,119.38,129.73,100.95,100.89,93.29,98.43,100.32
137.55,128.63,119.38,129.73,100.95,100.89,93.29,98.43,100.32
137.54,128.63,119.37,129.72,100.95,100.89,93.29,98.43,100.32
137.53,128.63,119.37,129.72,100.95,100.89,93.28,98.43,100.33
137.53,128.62,119.37,129.71,100.95,100.89,93.28,98.43,100.33
137.52,128.61,119.37,129.71,100.95,100.9,93.28,98.43,100.33
137.51,128.61,119.37,129.7,100.95,100.9,93.28,98.43,100.33
137.51,128.6,119.36,129.7,100.94,100.89,93.28,98.42,100.33
137.5,128.6,119.36,129.7,100.94,100.89,93.28,98.42,100.33
137.49,128.59,119.36,129.69,100.95,100.89,93.28,98.42,100.33
137.49,128.58,119.35,129.69,100.95,100.9,93.28,98.42,100.33
137.48,128.58,119.35,129.69,100.95,100.9,93.28,98.42,100.33
137.47,128.57,119.34,129.69,100.95,100.9,93.28,98.42,100.33
137.46,128.57,119.34,129.69,100.95,100.9,93.28,98.41,100.33
137.46,128.57,119.34,129.69,100.95,100.9,93.28,98.41,100.33
137.45,128.57,119.35,129.69,100.95,100.9,93.28,98.41,100.33
137.44,128.56,119.35,129.68,100.95,100.9,93.28,98.41,100.33
137.44,128.56,119.35,129.68,100.95,100.9,93.28,98.41,100.33
137.44,128.56,119.35,129.68,100.95,100.9,93.28,98.41,100.33
137.44,128.56,119.35,129.68,100.95,100.9,93.28,98.41,100.33
137.43,128.57,119.35,129.68,100.95,100.9,93.29,98.41,100.33
137.43,128.57,119.36,129.69,100.95,100.9,93.29,98.41,100.33
137.44,128.57,119.36,129.69,100.95,100.9,93.29,98.41,100.33
137.44,128.57,119.37,129.7,100.95,100.9,93.29,98.41,100.33
137.44,128.58,119.37,129.7,100.95,100.9,93.29,98.41,100.33
137.44,128.58,119.37,129.7,100.95,100.9,93.29,98.41,100.33
137.45,128.59,119.38,129.71,100.95,100.9,93.3,98.41,100.33
137.46,128.6,119.39,129.71,100.95,100.9,93.3,98.41,100.33
137.46,128.61,119.39,129.71,100.95,100.9,93.3,98.41,100.33
137.47,128.61,119.4,129.72,100.95,100.89,93.3,98.41,100.32
137.48,128.62,119.4,129.72,100.95,100.89,93.31,98.41,100.32
137.49,128.63,119.41,129.73,100.95,100.89,93.31,98.41,100.32
137.5,128.64,119.41,129.74,100.95,100.89,93.31,98.41,100.32
137.51,128.65,119.42,129.74,100.95,100.89,93.31,98.41,100.32
137.53,128.66,119.42,129.75,100.95,100.89,93.31,98.41,100.32
137.54,128.67,119.43,129.76,100.95,100.89,93.31,98.41,100.32
137.55,128.68,119.44,129.76,100.95,100.89,93.31,98.41,100.32
137.57,128.68,119.44,129.77,100.95,100.89,93.31,98.41,100.32
137.58,128.69,119.44,129.77,100.95,100.89,93.31,98.42,100.32
137.59,128.7,119.45,129.77,100.94,100.89,93.32,98.42,100.32
137.59,128.7,119.45,129.78,100.94,100.89,93.32,98.42,100.32
137.6,128.7,119.44,129.78,100.94,100.89,93.32,98.42,100.32
137.6,128.71,119.44,129.78,100.94,100.89,93.32,98.42,100.32
137.6,128.7,119.44,129.77,100.94,100.89,93.32,98.42,100.32
137.6,128.7,119.44,129.77,100.94,100.89,93.31,98.42,100.32
137.6,128.7,119.43,129.76,100.94,100.89,93.31,98.42,100.32
137.59,128.69,119.43,129.75,100.94,100.89,93.31,98.43,100.32
137.59,128.68,119.42,129.75,100.94,100.89,93.31,98.43,100.32
137.59,128.67,119.41,129.74,100.94,100.89,93.31,98.43,100.32
137.58,128.66,119.41,129.73,100.94,100.89,93.31,98.43,100.32
137.57,128.65,119.4,129.72,100.94,100.89,93.31,98.43,100.32
137.55,128.64,119.39,129.71,100.94,100.89,93.3,98.43,100.32
137.54,128.63,119.38,129.7,100.94,100.89,93.3,98.43,100.32
137.53,128.62,119.37,129.69,100.94,100.89,93.3,98.43,100.32
137.52,128.6,119.36,129.68,100.94,100.89,93.3,98.43,100.32
137.51,128.59,119.36,129.67,100.94,100.89,93.3,98.43,100.32
137.5,128.58,119.35,129.66,100.94,100.89,93.29,98.43,100.32
137.5,128.57,119.34,129.65,100.94,100.89,93.29,98.42,100.32
137.49,128.56,119.34,129.65,100.94,100.89,93.29,98.42,100.32
137.48,128.55,119.33,129.64,100.95,100.9,93.28,98.42,100.32
137.48,128.55,119.33,129.64,100.95,100.9,93.28,98.42,100.33
137.48,128.54,119.32,129.64,100.95,100.9,93.28,98.42,100.33
137.48,128.54,119.32,129.64,100.95,100.9,93.28,98.41,100.33
137.48,128.54,119.32,129.64,100.95,100.9,93.28,98.41,100.33
137.48,128.55,119.32,129.65,100.95,100.9,93.27,98.41,100.33
137.49,128.55,119.33,129.65,100.95,100.9,93.27,98.41,100.33
137.49,128.56,119.33,129.66,100.95,100.9,93.27,98.41,100.33
137.5,128.56,119.34,129.67,100.95,100.9,93.27,98.41,100.33
137.51,128.57,119.34,129.68,100.95,100.9,93.27,98.4,100.33
137.52,128.59,119.35,129.69,100.95,100.9,93.27,98.4,100.33
137.54,128.6,119.36,129.7,100.95,100.9,93.27,98.4,100.33
137.55,128.62,119.38,129.72,100.95,100.9,93.27,98.4,100.33
137.57,128.63,119.39,129.73,100.96,100.9,93.27,98.4,100.33
137.59,128.65,119.4,129.75,100.96,100.9,93.28,98.4,100.33
137.61,128.67,119.41,129.76,100.96,100.9,93.28,98.4,100.33
137.63,128.69,119.43,129.78,100.95,100.9,93.28,98.4,100.33
137.66,128.71,119.44,129.8,100.95,100.9,93.28,98.4,100.33
137.68,128.73,119.45,129.81,100.95,100.9,93.28,98.4,100.33
137.7,128.75,119.47,129.83,100.95,100.9,93.28,98.4,100.33
137.73,128.77,119.48,129.85,100.95,100.9,93.29,98.4,100.33
137.75,128.79,119.5,129.87,100.95,100.9,93.29,98.4,100.33
137.78,128.82,119.52,129.89,100.95,100.9,93.29,98.4,100.33
137.81,128.84,119.53,129.91,100.95,100.9,93.3,98.4,100.33
137.84,128.87,119.55,129.93,100.95,100.9,93.3,98.4,100.33
137.87,128.89,119.56,129.95,100.95,100.9,93.29,98.4,100.32
137.89,128.91,119.57,129.97,100.95,100.9,93.3,98.4,100.33
137.92,128.93,119.58,129.98,100.95,100.9,93.3,98.4,100.33
137.95,128.96,119.6,130.0,100.95,100.9,93.3,98.4,100.33
137.97,128.98,119.61,130.02,100.95,100.9,93.3,98.4,100.33
138.0,129.0,119.62,130.03,100.95,100.9,93.3,98.4,100.32
138.02,129.02,119.63,130.05,100.95,100.89,93.31,98.41,100.32
138.05,129.04,119.64,130.06,100.95,100.89,93.31,98.41,100.32
138.07,129.06,119.65,130.07,100.95,100.89,93.31,98.41,100.32
138.09,129.07,119.66,130.08,100.94,100.89,93.31,98.41,100.32
138.11,129.08,119.66,130.09,100.94,100.89,93.31,98.41,100.32
138.12,129.09,119.67,130.1,100.94,100.89,93.31,98.41,100.32
138.13,129.1,119.67,130.1,100.94,100.89,93.31,98.42,100.32
138.13,129.1,119.67,130.1,100.94,100.89,93.31,98.42,100.32
138.13,129.1,119.67,130.1,100.94,100.89,93.31,98.42,100.32
138.13,129.1,119.66,130.1,100.94,100.89,93.31,98.42,100.32
138.12,129.09,119.66,130.09,100.94,100.89,93.3,98.42,100.32
138.1,129.08,119.65,130.08,100.94,100.89,93.3,98.42,100.32
138.09,129.06,119.64,130.07,100.94,100.89,93.3,98.42,100.32
138.07,129.04,119.63,130.06,100.94,100.89,93.3,98.42,100.32
138.05,129.02,119.61,130.04,100.94,100.89,93.3,98.42,100.32
138.02,129.0,119.6,130.02,100.94,100.89,93.3,98.42,100.32
138.0,128.98,119.59,130.01,100.94,100.89,93.3,98.42,100.32
137.98,128.97,119.58,130.0,100.94,100.89,93.29,98.42,100.32
137.96,128.95,119.57,129.98,100.94,100.89,93.29,98.42,100.32
137.95,128.94,119.56,129.97,100.94,100.89,93.28,98.42,100.32
137.93,128.93,119.55,129.97,100.95,100.89,93.28,98.42,100.32
137.93,128.93,119.55,129.96,100.95,100.89,93.28,98.41,100.33
137.94,128.93,119.55,129.97,100.95,100.89,93.28,98.41,100.33
137.95,128.94,119.55,129.97,100.95,100.9,93.27,98.41,100.33
137.97,128.95,119.56,129.98,100.95,100.9,93.27,98.41,100.32
137.99,128.97,119.58,130.0,100.95,100.9,93.27,98.41,100.32
138.03,128.99,119.59,130.02,100.95,100.89,93.27,98.41,100.32
138.08,129.02,119.61,130.05,100.94,100.89,93.28,98.42,100.32
138.14,129.06,119.62,130.08,100.94,100.89,93.29,98.42,100.32
138.19,129.09,119.64,130.11,100.95,100.89,93.29,98.41,100.32
138.23,129.13,119.67,130.15,100.95,100.9,93.28,98.41,100.33
138.28,129.16,119.69,130.17,100.95,100.9,93.28,98.4,100.33
138.32,129.2,119.71,130.2,100.95,100.9,93.27,98.4,100.33
138.36,129.23,119.73,130.23,100.95,100.9,93.27,98.4,100.33
138.4,129.26,119.75,130.25,100.95,100.9,93.27,98.4,100.32
138.44,129.29,119.76,130.27,100.95,100.9,93.27,98.4,100.32
138.47,129.31,119.78,130.29,100.95,100.9,93.28,98.4,100.32
138.49,129.33,119.79,130.31,100.95,100.9,93.28,98.4,100.32
138.5,129.34,119.8,130.31,100.95,100.9,93.28,98.4,100.32
138.51,129.34,119.8,130.32,100.95,100.9,93.28,98.4,100.32
138.51,129.34,119.81,130.32,100.95,100.9,93.29,98.4,100.32
138.51,129.34,119.81,130.32,100.95,100.9,93.29,98.4,100.32
138.49,129.34,119.81,130.32,100.95,100.9,93.29,98.39,100.32
138.47,129.32,119.8,130.31,100.95,100.9,93.29,98.39,100.32
138.44,129.3,119.79,130.29,100.95,100.9,93.29,98.39,100.32
138.4,129.28,119.78,130.27,100.95,100.9,93.29,98.39,100.32
138.36,129.25,119.77,130.24,100.95,100.9,93.29,98.39,100.32
138.32,129.23,119.75,130.22,100.95,100.9,93.3,98.4,100.32
138.28,129.2,119.73,130.19,100.95,100.89,93.3,98.4,100.32
138.24,129.16,119.71,130.16,100.95,100.89,93.3,98.4,100.32
138.19,129.13,119.7,130.13,100.95,100.89,93.3,98.4,100.32
138.15,129.1,119.68,130.1,100.95,100.89,93.3,98.4,100.32
138.11,129.07,119.66,130.08,100.95,100.89,93.3,98.4,100.32
138.08,129.05,119.65,130.05,100.95,100.89,93.3,98.41,100.32
138.05,129.02,119.63,130.03,100.95,100.89,93.3,98.41,100.32
138.02,129.0,119.62,130.01,100.95,100.89,93.3,98.41,100.32
138.0,128.99,119.6,129.99,100.94,100.89,93.3,98.41,100.32
137.99,128.97,119.59,129.98,100.94,100.89,93.3,98.41,100.32
137.97,128.96,119.59,129.96,100.94,100.89,93.3,98.41,100.32
137.96,128.94,119.58,129.95,100.94,100.89,93.3,98.41,100.32
137.96,128.94,119.58,129.95,100.94,100.89,93.3,98.41,100.32
137.96,128.93,119.57,129.95,100.94,100.89,93.3,98.41,100.32
137.95,128.93,119.57,129.95,100.94,100.89,93.3,98.41,100.32
137.95,128.92,119.57,129.94,100.94,100.89,93.29,98.41,100.32
137.94,128.92,119.56,129.94,100.94,100.89,93.29,98.41,100.32
137.94,128.92,119.56,129.94,100.94,100.89,93.29,98.41,100.32
137.94,128.92,119.55,129.94,100.94,100.89,93.29,98.41,100.33
137.94,128.92,119.55,129.94,100.94,100.89,93.29,98.41,100.32
137.93,128.92,119.55,129.94,100.94,100.89,93.28,98.41,100.32
137.92,128.91,119.54,129.93,100.94,100.89,93.28,98.41,100.32
137.91,128.9,119.54,129.92,100.94,100.89,93.28,98.41,100.33
137.9,128.89,119.53,129.92,100.95,100.89,93.28,98.41,100.33
137.89,128.88,119.53,129.91,100.95,100.89,93.28,98.41,100.33
137.88,128.87,119.52,129.9,100.95,100.89,93.28,98.41,100.33
137.87,128.86,119.51,129.89,100.95,100.89,93.27,98.41,100.33
137.85,128.85,119.5,129.88,100.95,100.9,93.27,98.41,100.32
137.83,128.84,119.5,129.88,100.95,100.9,93.27,98.41,100.32
137.82,128.83,119.5,129.87,100.95,100.9,93.26,98.41,100.32
137.8,128.82,119.49,129.87,100.95,100.9,93.26,98.41,100.33
137.79,128.81,119.49,129.86,100.95,100.9,93.26,98.4,100.33
137.78,128.81,119.49,129.86,100.95,100.9,93.26,98.4,100.33
137.78,128.81,119.48,129.85,100.95,100.9,93.26,98.4,100.33
137.77,128.8,119.48,129.85,100.95,100.9,93.26,98.4,100.33
137.77,128.8,119.48,129.85,100.95,100.9,93.26,98.4,100.33
137.77,128.8,119.49,129.86,100.95,100.9,93.26,98.4,100.33
137.77,128.81,119.49,129.86,100.95,100.9,93.27,98.4,100.33
137.77,128.81,119.5,129.87,100.95,100.9,93.27,98.4,100.33
137.77,128.82,119.5,129.87,100.95,100.9,93.27,98.39,100.33
137.78,128.83,119.51,129.88,100.95,100.9,93.27,98.39,100.33
137.79,128.84,119.52,129.9,100.95,100.9,93.27,98.39,100.33
137.8,128.85,119.53,129.9,100.95,100.9,93.27,98.39,100.33
137.81,128.86,119.53,129.91,100.95,100.9,93.27,98.39,100.33
137.82,128.87,119.54,129.92,100.95,100.9,93.27,98.39,100.33
137.83,128.88,119.55,129.93,100.95,100.9,93.28,98.39,100.33
137.85,128.89,119.56,129.94,100.95,100.9,93.28,98.39,100.33
137.86,128.91,119.57,129.96,100.95,100.9,93.28,98.39,100.33
137.87,128.93,119.58,129.97,100.95,100.9,93.28,98.39,100.33
137.88,128.94,119.59,129.98,100.95,100.9,93.28,98.39,100.32
137.9,128.95,119.6,129.99,100.95,100.9,93.28,98.39,100.33
137.91,128.97,119.61,130.0,100.95,100.9,93.28,98.39,100.33
137.93,128.98,119.62,130.01,100.95,100.9,93.29,98.39,100.33
137.96,129.0,119.63,130.02,100.95,100.9,93.29,98.39,100.32
137.97,129.02,119.64,130.03,100.95,100.9,93.29,98.39,100.33
137.99,129.03,119.65,130.04,100.95,100.9,93.29,98.39,100.33
138.01,129.05,119.66,130.06,100.95,100.9,93.3,98.4,100.33
138.03,129.06,119.66,130.07,100.95,100.9,93.3,98.4,100.32
138.05,129.08,119.67,130.08,100.95,100.9,93.3,98.4,100.32
138.07,129.09,119.68,130.09,100.95,100.89,93.3,98.4,100.32
138.08,129.1,119.68,130.09,100.94,100.89,93.3,98.4,100.32
138.1,129.11,119.69,130.1,100.94,100.89,93.3,98.41,100.32
138.11,129.12,119.69,130.1,100.94,100.89,93.3,98.41,100.32
138.12,129.12,119.69,130.1,100.94,100.89,93.29,98.41,100.32
138.12,129.12,119.69,130.1,100.94,100.89,93.3,98.41,100.32
138.13,129.12,119.69,130.1,100.94,100.89,93.3,98.41,100.32
138.14,129.11,119.69,130.1,100.94,100.89,93.3,98.41,100.32
138.14,129.11,119.69,130.1,100.94,100.89,93.3,98.41,100.32
138.13,129.11,119.68,130.1,100.94,100.89,93.3,98.41,100.32
138.11,129.1,119.67,130.09,100.94,100.89,93.29,98.41,100.32
138.09,129.09,119.67,130.08,100.94,100.89,93.28,98.41,100.32
138.07,129.08,119.66,130.07,100.94,100.89,93.27,98.4,100.33
138.07,129.07,119.65,130.06,100.94,100.89,93.28,98.41,100.33
138.08,129.06,119.64,130.05,100.94,100.9,93.28,98.41,100.33
138.08,129.06,119.64,130.05,100.94,100.9,93.28,98.41,100.32
138.08,129.05,119.63,130.05,100.94,100.9,93.28,98.41,100.32
138.08,129.06,119.63,130.05,100.94,100.9,93.28,98.41,100.32
138.1,129.06,119.64,130.05,100.94,100.89,93.28,98.42,100.32
138.12,129.07,119.64,130.06,100.94,100.89,93.28,98.41,100.32
138.13,129.08,119.64,130.07,100.95,100.89,93.27,98.41,100.33
138.16,129.09,119.65,130.08,100.95,100.89,93.27,98.41,100.33
138.2,129.11,119.66,130.1,100.95,100.89,93.27,98.41,100.32
138.23,129.14,119.68,130.12,100.95,100.89,93.26,98.41,100.32
138.27,129.16,119.69,130.14,100.95,100.89,93.26,98.41,100.33
138.31,129.19,119.71,130.16,100.95,100.89,93.26,98.4,100.33
138.36,129.22,119.72,130.19,100.95,100.89,93.26,98.4,100.33
138.4,129.25,119.74,130.21,100.95,100.89,93.26,98.4,100.33
138.44,129.28,119.75,130.23,100.95,100.89,93.26,98.4,100.33
138.48,129.3,119.77,130.26,100.95,100.89,93.26,98.4,100.33
138.53,129.32,119.79,130.28,100.95,100.89,93.26,98.4,100.33
138.57,129.34,119.8,130.3,100.95,100.9,93.26,98.39,100.33
138.6,129.37,119.81,130.33,100.95,100.9,93.26,98.39,100.33
138.64,129.4,119.83,130.35,100.95,100.9,93.26,98.39,100.33
138.67,129.43,119.84,130.37,100.95,100.9,93.26,98.38,100.33
138.68,129.45,119.85,130.38,100.96,100.9,93.25,98.38,100.33
138.69,129.45,119.86,130.39,100.96,100.9,93.25,98.38,100.33
138.7,129.46,119.87,130.41,100.96,100.9,93.25,98.37,100.33
138.72,129.48,119.88,130.42,100.96,100.91,93.25,98.37,100.33
138.72,129.49,119.89,130.42,100.96,100.91,93.25,98.37,100.33
138.72,129.49,119.89,130.42,100.96,100.9,93.25,98.38,100.33
138.71,129.49,119.89,130.42,100.96,100.9,93.26,98.38,100.33
138.71,129.49,119.9,130.43,100.96,100.9,93.26,98.38,100.33
138.7,129.49,119.9,130.42,100.96,100.9,93.26,98.38,100.33
138.69,129.48,119.9,130.42,100.96,100.9,93.26,98.38,100.33
138.69,129.47,119.9,130.41,100.95,100.9,93.27,98.39,100.33
138.68,129.47,119.9,130.41,100.95,100.9,93.28,98.39,100.33
138.67,129.48,119.9,130.41,100.95,100.9,93.28,98.39,100.33
138.66,129.48,119.9,130.41,100.95,100.9,93.27,98.39,100.33
138.65,129.48,119.9,130.4,100.95,100.9,93.27,98.39,100.33
138.64,129.47,119.9,130.4,100.95,100.9,93.27,98.38,100.33
138.64,129.48,119.91,130.4,100.95,100.9,93.27,98.38,100.33
138.65,129.49,119.91,130.41,100.95,100.9,93.27,98.38,100.33
138.66,129.51,119.92,130.42,100.95,100.9,93.27,98.38,100.33
138.67,129.51,119.92,130.42,100.95,100.9,93.27,98.39,100.33
138.68,129.52,119.92,130.43,100.95,100.9,93.27,98.39,100.33
138.69,129.52,119.92,130.43,100.95,100.89,93.27,98.39,100.33
138.71,129.53,119.93,130.43,100.95,100.89,93.27,98.39,100.33
138.73,129.55,119.93,130.44,100.95,100.89,93.28,98.4,100.32
138.74,129.56,119.94,130.45,100.94,100.89,93.28,98.4,100.32
138.75,129.57,119.94,130.45,100.94,100.89,93.27,98.4,100.32
138.77,129.57,119.94,130.46,100.94,100.89,93.27,98.4,100.32
138.78,129.58,119.95,130.46,100.94,100.89,93.27,98.41,100.32
138.79,129.58,119.95,130.47,100.94,100.89,93.27,98.41,100.32
138.8,129.59,119.95,130.47,100.94,100.89,93.27,98.41,100.32
138.81,129.59,119.95,130.47,100.94,100.89,93.27,98.41,100.33
138.82,129.6,119.95,130.48,100.94,100.89,93.27,98.41,100.33
138.83,129.61,119.96,130.49,100.94,100.89,93.27,98.41,100.33
138.84,129.61,119.96,130.49,100.94,100.89,93.26,98.41,100.33
138.85,129.62,119.96,130.5,100.94,100.89,93.26,98.41,100.33
138.86,129.63,119.97,130.51,100.94,100.89,93.26,98.41,100.33
138.88,129.64,119.97,130.51,100.95,100.89,93.25,98.4,100.33
138.89,129.64,119.97,130.52,100.95,100.89,93.25,98.4,100.33
138.91,129.65,119.97,130.52,100.95,100.89,93.25,98.4,100.33
138.93,129.66,119.98,130.53,100.94,100.89,93.25,98.41,100.33
138.94,129.67,119.99,130.54,100.94,100.89,93.25,98.4,100.33
138.96,129.68,119.99,130.55,100.94,100.89,93.25,98.4,100.33
138.98,129.7,120.0,130.56,100.95,100.89,93.25,98.39,100.33
139.0,129.72,120.01,130.58,100.95,100.89,93.25,98.39,100.33
139.01,129.73,120.02,130.59,100.95,100.89,93.24,98.39,100.33
139.03,129.74,120.03,130.6,100.95,100.89,93.24,98.39,100.33
139.05,129.74,120.04,130.61,100.95,100.89,93.24,98.39,100.33
