gas_ftir_scan30_replicate1,gas_ftir_scan30_replicate2,gas_ftir_scan30_replicate3,gas_ftir_scan30_replicate4,gas_ftir_scan30_replicate5,gas_ftir_scan30_replicate6,gas_ftir_scan30_replicate7,gas_ftir_scan30_replicate8,gas_ftir_scan30_replicate9
92.7,106.69,99.64,132.7,128.39,113.13,107.2,127.64,116.51
92.7,106.69,99.64,132.7,128.39,113.13,107.2,127.64,116.51
92.7,106.69,99.64,132.7,128.39,113.13,107.2,127.64,116.51
92.7,106.69,99.65,132.69,128.39,113.13,107.19,127.64,116.51
92.7,106.69,99.65,132.69,128.39,113.13,107.19,127.63,116.5
92.7,106.7,99.65,132.69,128.39,113.12,107.19,127.63,116.5
92.7,106.7,99.66,132.69,128.39,113.12,107.19,127.63,116.49
92.7,106.7,99.66,132.69,128.39,113.12,107.19,127.63,116.49
92.7,106.7,99.67,132.69,128.39,113.12,107.19,127.62,116.49
92.7,106.7,99.67,132.69,128.38,113.12,107.19,127.62,116.48
92.7,106.7,99.67,132.69,128.38,113.11,107.18,127.61,116.48
92.71,106.7,99.67,132.69,128.38,113.11,107.18,127.61,116.48
92.71,106.7,99.67,132.69,128.38,113.11,107.18,127.61,116.48
92.71,106.7,99.68,132.69,128.37,113.1,107.18,127.6,116.47
92.71,106.7,99.68,132.68,128.37,113.1,107.18,127.6,116.47
92.71,106.7,99.68,132.68,128.37,113.1,107.18,127.6,116.46
92.71,106.7,99.69,132.68,128.37,113.1,107.17,127.59,116.46
92.71,106.7,99.69,132.68,128.37,113.09,107.17,127.59,116.45
92.71,106.71,99.7,132.68,128.37,113.09,107.17,127.58,116.45
92.71,106.71,99.7,132.67,128.37,113.09,107.17,127.58,116.45
92.72,106.71,99.7,132.67,128.37,113.08,107.17,127.58,116.45
92.72,106.71,99.71,132.67,128.37,113.08,107.17,127.58,116.45
92.72,106.71,99.71,132.67,128.37,113.08,107.17,127.58,116.45
92.72,106.71,99.71,132.67,128.37,113.08,107.17,127.58,116.45
92.72,106.71,99.71,132.68,128.37,113.08,107.17,127.58,116.45
92.72,106.71,99.71,132.68,128.37,113.08,107.17,127.59,116.45
92.72,106.7,99.7,132.68,128.38,113.08,107.17,127.59,116.46
92.72,106.7,99.7,132.68,128.38,113.09,107.17,127.59,116.46
92.72,106.7,99.7,132.69,128.38,113.09,107.17,127.6,116.46
92.72,106.7,99.7,132.69,128.39,113.09,107.18,127.61,116.47
92.71,106.7,99.7,132.7,128.39,113.09,107.18,127.61,116.47
92.71,106.69,99.69,132.7,128.39,113.1,107.18,127.62,116.48
92.71,106.69,99.69,132.71,128.4,113.1,107.19,127.63,116.48
92.71,106.69,99.69,132.71,128.4,113.11,107.19,127.63,116.49
92.71,106.69,99.68,132.72,128.4,113.11,107.19,127.64,116.5
92.7,106.68,99.68,132.72,128.41,113.11,107.2,127.65,116.5
92.7,106.68,99.67,132.72,128.41,113.12,107.2,127.65,116.51
92.7,106.68,99.67,132.73,128.41,113.12,107.2,127.66,116.51
92.7,106.68,99.67,132.73,128.42,113.12,107.2,127.66,116.52
92.7,106.67,99.66,132.73,128.42,113.13,107.21,127.67,116.52
92.7,106.67,99.66,132.73,128.42,113.13,107.21,127.67,116.53
92.69,106.67,99.66,132.74,128.42,113.14,107.21,127.68,116.53
92.69,106.67,99.66,132.74,128.43,113.14,107.21,127.68,116.53
92.69,106.67,99.65,132.74,128.43,113.14,107.21,127.68,116.54
92.69,106.67,99.65,132.74,128.43,113.14,107.21,127.69,116.54
92.69,106.67,99.65,132.74,128.43,113.14,107.22,127.69,116.54
92.69,106.67,99.65,132.74,128.43,113.14,107.22,127.69,116.54
92.69,106.67,99.65,132.74,128.43,113.14,107.21,127.69,116.54
92.69,106.67,99.65,132.74,128.43,113.14,107.21,127.69,116.54
92.69,106.67,99.65,132.74,128.43,113.14,107.21,127.68,116.53
92.69,106.67,99.65,132.73,128.43,113.14,107.21,127.68,116.53
92.69,106.67,99.65,132.73,128.42,113.14,107.21,127.68,116.53
92.69,106.67,99.65,132.72,128.42,113.14,107.21,127.67,116.52
92.69,106.67,99.65,132.72,128.41,113.13,107.2,127.66,116.52
92.69,106.67,99.65,132.71,128.4,113.13,107.2,127.65,116.51
92.69,106.67,99.66,132.7,128.39,113.12,107.2,127.64,116.5
92.7,106.67,99.66,132.69,128.38,113.12,107.19,127.63,116.49
92.7,106.68,99.66,132.68,128.37,113.11,107.19,127.61,116.48
92.7,106.68,99.67,132.66,128.35,113.1,107.19,127.6,116.47
92.7,106.68,99.67,132.64,128.34,113.1,107.18,127.58,116.46
92.71,106.68,99.67,132.63,128.32,113.09,107.18,127.57,116.45
92.71,106.68,99.68,132.61,128.31,113.08,107.17,127.55,116.44
92.71,106.68,99.68,132.59,128.29,113.07,107.17,127.53,116.43
92.72,106.68,99.68,132.58,128.28,113.06,107.16,127.51,116.42
92.72,106.68,99.69,132.56,128.26,113.06,107.16,127.5,116.41
92.72,106.68,99.69,132.55,128.24,113.05,107.15,127.48,116.4
92.72,106.68,99.7,132.53,128.23,113.04,107.15,127.47,116.39
92.73,106.68,99.7,132.51,128.21,113.03,107.15,127.45,116.38
92.73,106.68,99.71,132.5,128.2,113.03,107.15,127.44,116.37
92.73,106.68,99.71,132.48,128.18,113.02,107.14,127.42,116.37
92.74,106.68,99.71,132.47,128.16,113.01,107.14,127.41,116.36
92.74,106.68,99.71,132.45,128.15,113.01,107.14,127.39,116.35
92.74,106.68,99.72,132.44,128.14,113.0,107.14,127.38,116.35
92.75,106.68,99.72,132.43,128.12,113.0,107.14,127.37,116.34
92.75,106.67,99.72,132.42,128.11,112.99,107.14,127.36,116.34
92.75,106.67,99.72,132.41,128.1,112.99,107.14,127.35,116.34
92.75,106.67,99.72,132.4,128.09,112.99,107.14,127.35,116.34
92.75,106.67,99.72,132.4,128.09,112.98,107.14,127.34,116.34
92.75,106.67,99.72,132.4,128.08,112.98,107.14,127.34,116.34
92.75,106.67,99.72,132.39,128.08,112.99,107.14,127.34,116.34
92.75,106.66,99.72,132.39,128.08,112.99,107.15,127.34,116.34
92.75,106.66,99.71,132.4,128.08,112.99,107.15,127.34,116.35
92.75,106.66,99.71,132.4,128.08,112.99,107.15,127.35,116.35
92.75,106.66,99.71,132.4,128.08,112.99,107.15,127.35,116.36
92.75,106.66,99.71,132.4,128.09,113.0,107.16,127.36,116.36
92.75,106.65,99.7,132.41,128.09,113.0,107.16,127.37,116.37
92.74,106.65,99.7,132.41,128.09,113.0,107.17,127.37,116.38
92.74,106.65,99.7,132.41,128.09,113.01,107.17,127.38,116.38
92.74,106.65,99.69,132.41,128.09,113.01,107.17,127.38,116.39
92.74,106.65,99.69,132.41,128.09,113.01,107.17,127.38,116.39
92.74,106.64,99.69,132.41,128.09,113.01,107.18,127.38,116.39
92.74,106.64,99.68,132.41,128.09,113.02,107.18,127.38,116.39
92.74,106.64,99.68,132.4,128.09,113.02,107.18,127.38,116.4
92.74,106.64,99.68,132.4,128.08,113.02,107.18,127.38,116.4
92.74,106.64,99.68,132.39,128.08,113.02,107.18,127.38,116.4
92.74,106.64,99.68,132.39,128.07,113.01,107.18,127.37,116.4
92.74,106.64,99.68,132.38,128.07,113.01,107.18,127.37,116.4
92.74,106.63,99.68,132.37,128.06,113.01,107.18,127.36,116.39
92.74,106.63,99.68,132.36,128.05,113.01,107.18,127.35,116.39
92.74,106.63,99.68,132.35,128.04,113.0,107.18,127.34,116.38
92.74,106.63,99.68,132.33,128.03,113.0,107.18,127.33,116.38
92.74,106.63,99.68,132.32,128.02,113.0,107.17,127.32,116.37
92.74,106.63,99.68,132.31,128.01,112.99,107.17,127.31,116.36
92.75,106.63,99.68,132.3,128.0,112.99,107.17,127.3,116.36
92.75,106.63,99.68,132.28,127.99,112.98,107.16,127.29,116.35
92.75,106.63,99.68,132.27,127.98,112.97,107.16,127.27,116.34
92.76,106.63,99.69,132.26,127.97,112.97,107.15,127.26,116.33
92.76,106.63,99.69,132.24,127.96,112.96,107.15,127.24,116.32
92.76,106.63,99.69,132.23,127.94,112.95,107.14,127.23,116.31
92.77,106.63,99.69,132.21,127.93,112.94,107.14,127.21,116.29
92.77,106.63,99.7,132.2,127.92,112.94,107.13,127.2,116.28
92.77,106.63,99.7,132.19,127.91,112.93,107.12,127.18,116.27
92.77,106.64,99.71,132.17,127.9,112.92,107.12,127.17,116.26
92.78,106.64,99.71,132.16,127.89,112.91,107.11,127.16,116.25
92.78,106.64,99.72,132.15,127.88,112.91,107.11,127.15,116.24
92.78,106.64,99.72,132.14,127.87,112.9,107.1,127.14,116.23
92.78,106.64,99.73,132.13,127.86,112.89,107.1,127.13,116.22
92.78,106.64,99.73,132.12,127.85,112.89,107.1,127.12,116.21
92.79,106.64,99.73,132.11,127.84,112.88,107.09,127.11,116.2
92.79,106.64,99.73,132.11,127.84,112.88,107.09,127.1,116.2
92.79,106.64,99.74,132.1,127.83,112.88,107.08,127.09,116.2
92.79,106.64,99.74,132.1,127.83,112.88,107.08,127.09,116.19
92.79,106.64,99.74,132.1,127.83,112.88,107.08,127.09,116.19
92.79,106.64,99.75,132.1,127.82,112.88,107.08,127.08,116.19
92.79,106.64,99.75,132.1,127.82,112.87,107.08,127.08,116.19
92.79,106.65,99.75,132.1,127.83,112.87,107.08,127.09,116.19
92.79,106.65,99.75,132.11,127.83,112.88,107.08,127.09,116.19
92.79,106.65,99.75,132.11,127.84,112.88,107.08,127.1,116.2
92.79,106.65,99.75,132.12,127.84,112.88,107.09,127.1,116.2
92.79,106.65,99.75,132.13,127.85,112.89,107.09,127.11,116.21
92.78,106.65,99.75,132.14,127.86,112.89,107.1,127.13,116.21
92.78,106.65,99.74,132.15,127.87,112.89,107.1,127.14,116.22
92.78,106.65,99.74,132.17,127.88,112.9,107.1,127.15,116.23
92.78,106.65,99.74,132.18,127.89,112.91,107.11,127.16,116.24
92.77,106.65,99.74,132.2,127.9,112.91,107.11,127.18,116.25
92.77,106.65,99.73,132.21,127.92,112.92,107.12,127.19,116.26
92.77,106.65,99.73,132.23,127.93,112.93,107.12,127.21,116.27
92.77,106.64,99.73,132.24,127.94,112.93,107.13,127.22,116.28
92.76,106.64,99.72,132.25,127.95,112.94,107.13,127.24,116.29
92.76,106.64,99.72,132.27,127.97,112.95,107.14,127.25,116.3
92.76,106.64,99.71,132.28,127.98,112.95,107.14,127.26,116.31
92.76,106.64,99.71,132.28,127.99,112.96,107.14,127.27,116.32
92.75,106.64,99.71,132.29,127.99,112.97,107.15,127.28,116.33
92.75,106.64,99.7,132.3,128.0,112.97,107.15,127.29,116.33
92.75,106.64,99.7,132.3,128.0,112.97,107.16,127.3,116.34
92.75,106.63,99.7,132.31,128.01,112.98,107.16,127.3,116.34
92.75,106.63,99.7,132.31,128.01,112.98,107.16,127.3,116.35
92.75,106.63,99.69,132.31,128.01,112.98,107.16,127.31,116.35
92.75,106.63,99.69,132.31,128.01,112.98,107.16,127.31,116.35
92.74,106.63,99.69,132.3,128.01,112.98,107.16,127.31,116.35
92.74,106.63,99.69,132.3,128.01,112.98,107.16,127.3,116.35
92.74,106.63,99.69,132.3,128.0,112.98,107.16,127.3,116.35
92.74,106.63,99.69,132.29,128.0,112.98,107.16,127.3,116.34
92.75,106.63,99.69,132.28,127.99,112.98,107.16,127.29,116.34
92.75,106.63,99.69,132.28,127.99,112.98,107.16,127.28,116.34
92.75,106.63,99.69,132.27,127.98,112.97,107.16,127.27,116.33
92.75,106.63,99.69,132.26,127.97,112.97,107.16,127.26,116.33
92.75,106.63,99.69,132.24,127.96,112.97,107.15,127.25,116.32
92.75,106.63,99.7,132.23,127.94,112.96,107.15,127.24,116.31
92.76,106.63,99.7,132.21,127.93,112.95,107.14,127.23,116.3
92.76,106.63,99.7,132.2,127.92,112.95,107.14,127.21,116.29
92.76,106.63,99.71,132.18,127.9,112.94,107.14,127.19,116.28
92.76,106.63,99.71,132.17,127.89,112.93,107.13,127.18,116.27
92.77,106.63,99.71,132.15,127.87,112.92,107.13,127.16,116.26
92.77,106.63,99.72,132.13,127.86,112.92,107.12,127.14,116.25
92.77,106.63,99.72,132.12,127.85,112.91,107.12,127.13,116.24
92.77,106.63,99.72,132.11,127.84,112.9,107.11,127.12,116.23
92.78,106.63,99.73,132.1,127.83,112.9,107.11,127.11,116.22
92.78,106.64,99.73,132.09,127.82,112.89,107.1,127.09,116.22
92.78,106.64,99.74,132.08,127.81,112.89,107.1,127.08,116.21
92.78,106.64,99.74,132.07,127.8,112.88,107.1,127.08,116.2
92.79,106.64,99.74,132.07,127.79,112.88,107.09,127.07,116.2
92.79,106.64,99.74,132.06,127.79,112.87,107.09,127.06,116.19
92.79,106.64,99.75,132.06,127.78,112.87,107.09,127.06,116.19
92.79,106.64,99.75,132.05,127.78,112.87,107.09,127.05,116.18
92.79,106.64,99.75,132.05,127.78,112.87,107.09,127.05,116.18
92.79,106.65,99.75,132.05,127.77,112.86,107.09,127.05,116.18
92.79,106.65,99.75,132.05,127.77,112.86,107.09,127.05,116.18
92.79,106.65,99.75,132.05,127.77,112.86,107.09,127.05,116.18
92.79,106.65,99.75,132.05,127.76,112.86,107.09,127.05,116.18
92.79,106.65,99.75,132.05,127.76,112.86,107.09,127.05,116.18
92.79,106.65,99.75,132.06,127.76,112.86,107.09,127.05,116.18
92.79,106.65,99.75,132.06,127.77,112.86,107.1,127.05,116.19
92.79,106.65,99.75,132.06,127.77,112.87,107.1,127.05,116.19
92.79,106.65,99.75,132.07,127.77,112.87,107.1,127.06,116.2
92.79,106.65,99.75,132.07,127.77,112.87,107.1,127.06,116.2
92.79,106.64,99.75,132.07,127.77,112.87,107.11,127.07,116.21
92.79,106.64,99.74,132.08,127.78,112.87,107.11,127.07,116.21
92.78,106.64,99.74,132.08,127.78,112.88,107.11,127.08,116.22
92.78,106.64,99.74,132.09,127.78,112.88,107.11,127.08,116.22
92.78,106.64,99.73,132.09,127.79,112.88,107.12,127.09,116.23
92.78,106.64,99.73,132.1,127.79,112.89,107.12,127.1,116.24
92.78,106.63,99.73,132.1,127.79,112.89,107.12,127.11,116.24
92.78,106.63,99.72,132.1,127.8,112.89,107.13,127.11,116.24
92.78,106.63,99.72,132.11,127.8,112.89,107.13,127.12,116.25
92.78,106.63,99.72,132.11,127.81,112.9,107.13,127.12,116.25
92.78,106.62,99.71,132.11,127.81,112.9,107.13,127.13,116.26
92.78,106.62,99.71,132.12,127.82,112.9,107.13,127.13,116.26
92.78,106.62,99.71,132.12,127.82,112.9,107.14,127.14,116.26
92.78,106.62,99.7,132.13,127.83,112.9,107.14,127.15,116.27
92.77,106.62,99.7,132.13,127.84,112.91,107.14,127.15,116.27
92.77,106.61,99.7,132.14,127.84,112.91,107.14,127.16,116.27
92.77,106.61,99.7,132.14,127.85,112.92,107.14,127.16,116.28
92.77,106.61,99.7,132.15,127.85,112.92,107.14,127.17,116.28
92.77,106.61,99.7,132.16,127.86,112.92,107.14,127.17,116.28
92.77,106.62,99.7,132.16,127.86,112.92,107.14,127.18,116.28
92.77,106.62,99.69,132.16,127.87,112.93,107.14,127.18,116.29
92.77,106.62,99.7,132.16,127.87,112.93,107.14,127.18,116.29
92.77,106.62,99.7,132.17,127.88,112.93,107.14,127.19,116.29
92.76,106.62,99.7,132.17,127.88,112.93,107.14,127.19,116.29
92.76,106.62,99.7,132.17,127.88,112.93,107.14,127.19,116.29
92.76,106.62,99.7,132.17,127.89,112.93,107.13,127.19,116.28
92.76,106.63,99.7,132.17,127.89,112.93,107.13,127.19,116.28
92.76,106.63,99.7,132.17,127.89,112.93,107.13,127.19,116.28
92.76,106.63,99.7,132.17,127.89,112.93,107.13,127.18,116.27
92.76,106.64,99.7,132.17,127.89,112.93,107.12,127.18,116.27
92.76,106.64,99.71,132.17,127.88,112.93,107.12,127.18,116.26
92.76,106.64,99.71,132.17,127.88,112.92,107.12,127.18,116.26
92.76,106.64,99.71,132.16,127.88,112.92,107.12,127.17,116.25
92.77,106.64,99.72,132.16,127.88,112.92,107.11,127.16,116.25
92.77,106.65,99.72,132.15,127.87,112.91,107.11,127.15,116.24
92.77,106.65,99.73,132.14,127.87,112.91,107.11,127.15,116.24
92.77,106.65,99.73,132.14,127.86,112.9,107.1,127.14,116.23
92.77,106.65,99.73,132.13,127.85,112.9,107.1,127.13,116.23
92.77,106.65,99.74,132.13,127.84,112.9,107.1,127.13,116.22
92.77,106.65,99.74,132.12,127.84,112.89,107.1,127.13,116.21
92.77,106.66,99.74,132.12,127.83,112.89,107.09,127.12,116.21
92.78,106.66,99.75,132.11,127.83,112.89,107.09,127.11,116.2
92.78,106.66,99.75,132.1,127.82,112.88,107.09,127.1,116.19
92.78,106.66,99.75,132.09,127.82,112.88,107.09,127.08,116.18
92.78,106.66,99.76,132.09,127.81,112.88,107.08,127.07,116.18
92.78,106.66,99.76,132.08,127.8,112.87,107.08,127.07,116.19
92.79,106.66,99.76,132.07,127.79,112.87,107.08,127.06,116.19
92.79,106.66,99.76,132.07,127.78,112.87,107.08,127.06,116.2
92.79,106.66,99.76,132.06,127.77,112.86,107.08,127.05,116.2
92.79,106.65,99.76,132.06,127.77,112.86,107.09,127.05,116.2
92.79,106.65,99.76,132.05,127.77,112.86,107.09,127.05,116.2
92.79,106.65,99.76,132.05,127.76,112.86,107.09,127.05,116.19
92.79,106.65,99.76,132.04,127.76,112.86,107.09,127.05,116.19
92.79,106.64,99.75,132.04,127.76,112.86,107.09,127.05,116.19
92.79,106.64,99.75,132.04,127.75,112.86,107.09,127.04,116.19
92.79,106.64,99.75,132.04,127.75,112.86,107.1,127.05,116.19
92.79,106.64,99.75,132.04,127.75,112.86,107.1,127.05,116.2
92.79,106.64,99.75,132.04,127.75,112.87,107.1,127.05,116.2
92.79,106.64,99.74,132.04,127.75,112.87,107.11,127.06,116.21
92.78,106.63,99.74,132.05,127.75,112.87,107.11,127.06,116.21
92.78,106.63,99.74,132.05,127.76,112.87,107.12,127.07,116.22
92.78,106.63,99.73,132.05,127.76,112.88,107.12,127.07,116.22
92.78,106.62,99.73,132.06,127.77,112.88,107.12,127.08,116.23
92.78,106.62,99.73,132.06,127.77,112.89,107.13,127.09,116.24
92.78,106.62,99.72,132.07,127.78,112.89,107.13,127.1,116.24
92.77,106.62,99.72,132.07,127.79,112.9,107.13,127.11,116.25
92.77,106.62,99.72,132.08,127.8,112.9,107.14,127.12,116.26
92.77,106.62,99.71,132.09,127.81,112.91,107.14,127.13,116.27
92.77,106.62,99.71,132.1,127.82,112.91,107.14,127.14,116.27
92.76,106.62,99.71,132.12,127.83,112.92,107.14,127.15,116.28
92.76,106.62,99.71,132.13,127.85,112.92,107.15,127.16,116.29
92.76,106.62,99.7,132.14,127.86,112.93,107.15,127.18,116.29
92.76,106.62,99.7,132.16,127.87,112.94,107.15,127.19,116.3
92.76,106.62,99.7,132.17,127.88,112.94,107.15,127.2,116.3
92.75,106.62,99.7,132.18,127.89,112.95,107.15,127.21,116.31
92.75,106.63,99.7,132.19,127.9,112.95,107.16,127.21,116.31
92.75,106.63,99.7,132.2,127.91,112.95,107.15,127.22,116.31
92.75,106.63,99.7,132.2,127.92,112.96,107.15,127.22,116.31
92.75,106.63,99.7,132.2,127.92,112.96,107.15,127.23,116.31
92.75,106.64,99.7,132.21,127.92,112.96,107.15,127.23,116.31
92.75,106.64,99.71,132.21,127.92,112.96,107.15,127.22,116.31
92.75,106.64,99.71,132.2,127.92,112.95,107.14,127.22,116.3
92.75,106.65,99.71,132.19,127.91,112.95,107.14,127.21,116.29
92.75,106.65,99.71,132.18,127.91,112.95,107.14,127.2,116.29
92.75,106.65,99.72,132.18,127.9,112.94,107.13,127.19,116.28
92.75,106.65,99.72,132.17,127.89,112.94,107.13,127.18,116.27
92.76,106.65,99.73,132.15,127.88,112.93,107.13,127.17,116.26
92.76,106.65,99.73,132.14,127.87,112.92,107.12,127.15,116.25
92.76,106.65,99.74,132.13,127.86,112.92,107.12,127.14,116.24
92.77,106.65,99.74,132.11,127.84,112.91,107.11,127.12,116.23
92.77,106.66,99.74,132.1,127.83,112.9,107.11,127.11,116.22
92.77,106.66,99.75,132.08,127.82,112.89,107.1,127.09,116.21
92.77,106.66,99.75,132.06,127.81,112.89,107.1,127.08,116.2
92.78,106.66,99.76,132.05,127.8,112.88,107.09,127.07,116.19
92.78,106.66,99.76,132.04,127.78,112.87,107.09,127.05,116.19
92.78,106.66,99.76,132.03,127.77,112.87,107.09,127.04,116.18
92.79,106.66,99.77,132.03,127.76,112.86,107.09,127.03,116.17
92.79,106.66,99.77,132.02,127.76,112.86,107.08,127.03,116.17
92.79,106.66,99.77,132.01,127.75,112.86,107.08,127.02,116.16
92.79,106.66,99.77,132.01,127.75,112.85,107.08,127.02,116.16
92.79,106.66,99.77,132.01,127.75,112.85,107.08,127.02,116.16
92.79,106.65,99.77,132.01,127.75,112.85,107.08,127.02,116.16
92.79,106.65,99.77,132.02,127.76,112.85,107.08,127.03,116.16
92.79,106.65,99.77,132.02,127.76,112.86,107.08,127.03,116.17
92.79,106.65,99.77,132.03,127.77,112.86,107.08,127.04,116.17
92.79,106.65,99.76,132.05,127.78,112.86,107.09,127.05,116.18
92.79,106.65,99.76,132.06,127.8,112.87,107.09,127.07,116.19
92.78,106.65,99.76,132.08,127.81,112.88,107.09,127.09,116.2
92.78,106.65,99.76,132.1,127.83,112.89,107.1,127.1,116.21
92.77,106.65,99.75,132.12,127.84,112.9,107.11,127.12,116.22
92.77,106.65,99.75,132.13,127.86,112.91,107.11,127.14,116.24
92.77,106.65,99.74,132.16,127.88,112.92,107.12,127.17,116.25
92.76,106.64,99.74,132.18,127.91,112.93,107.12,127.19,116.27
92.76,106.64,99.74,132.2,127.93,112.94,107.13,127.21,116.28
92.75,106.64,99.73,132.23,127.95,112.95,107.14,127.24,116.3
92.75,106.64,99.73,132.25,127.98,112.96,107.14,127.27,116.31
92.74,106.64,99.72,132.28,128.01,112.98,107.15,127.29,116.33
92.74,106.64,99.72,132.31,128.03,112.99,107.15,127.32,116.35
92.73,106.64,99.71,132.33,128.06,113.0,107.16,127.34,116.36
92.73,106.65,99.71,132.37,128.09,113.01,107.16,127.37,116.38
92.72,106.65,99.7,132.4,128.12,113.03,107.17,127.4,116.39
92.71,106.65,99.7,132.43,128.14,113.04,107.18,127.42,116.41
92.71,106.65,99.7,132.45,128.17,113.05,107.18,127.45,116.42
92.71,106.66,99.69,132.48,128.2,113.06,107.19,127.48,116.44
92.7,106.66,99.69,132.51,128.22,113.08,107.19,127.5,116.45
92.7,106.66,99.69,132.54,128.25,113.09,107.2,127.53,116.46
92.69,106.67,99.69,132.56,128.28,113.1,107.2,127.55,116.47
92.69,106.67,99.68,132.58,128.3,113.11,107.2,127.57,116.48
92.68,106.67,99.68,132.6,128.33,113.12,107.2,127.59,116.49
92.68,106.67,99.68,132.62,128.35,113.12,107.21,127.61,116.5
92.68,106.68,99.68,132.64,128.36,113.13,107.21,127.62,116.5
92.68,106.68,99.68,132.66,128.38,113.14,107.21,127.63,116.51
92.68,106.68,99.68,132.67,128.39,113.14,107.21,127.64,116.51
92.68,106.68,99.69,132.68,128.4,113.14,107.2,127.65,116.51
92.68,106.69,99.69,132.68,128.41,113.14,107.2,127.65,116.51
92.68,106.69,99.69,132.68,128.41,113.14,107.2,127.65,116.5
92.68,106.69,99.69,132.68,128.4,113.14,107.2,127.64,116.5
92.68,106.7,99.7,132.67,128.39,113.13,107.19,127.64,116.49
92.68,106.7,99.7,132.65,128.38,113.13,107.19,127.62,116.48
92.68,106.7,99.71,132.64,128.37,113.12,107.18,127.6,116.47
92.69,106.7,99.71,132.62,128.35,113.11,107.18,127.58,116.46
92.69,106.7,99.72,132.59,128.33,113.1,107.17,127.56,116.44
92.7,106.7,99.72,132.57,128.31,113.09,107.17,127.54,116.43
92.7,106.7,99.73,132.54,128.29,113.08,107.16,127.51,116.42
92.7,106.7,99.73,132.52,128.27,113.07,107.16,127.49,116.41
92.71,106.7,99.73,132.5,128.25,113.06,107.15,127.47,116.4
92.71,106.7,99.74,132.49,128.23,113.05,107.15,127.46,116.39
92.71,106.7,99.74,132.48,128.22,113.04,107.15,127.45,116.38
92.72,106.7,99.75,132.48,128.21,113.04,107.15,127.45,116.37
92.72,106.7,99.75,132.48,128.21,113.04,107.15,127.45,116.37
92.72,106.71,99.75,132.49,128.22,113.04,107.15,127.45,116.38
92.72,106.72,99.75,132.51,128.23,113.05,107.15,127.47,116.39
92.71,106.72,99.75,132.53,128.25,113.06,107.15,127.48,116.4
92.71,106.72,99.75,132.56,128.28,113.07,107.15,127.51,116.41
92.7,106.71,99.74,132.59,128.32,113.09,107.16,127.54,116.42
92.69,106.71,99.73,132.63,128.37,113.1,107.16,127.58,116.43
92.68,106.71,99.73,132.68,128.41,113.12,107.17,127.62,116.46
92.68,106.71,99.73,132.73,128.45,113.13,107.18,127.66,116.48
92.67,106.72,99.72,132.77,128.49,113.15,107.19,127.7,116.51
92.67,106.72,99.72,132.82,128.53,113.17,107.2,127.74,116.53
92.66,106.72,99.72,132.86,128.56,113.18,107.2,127.77,116.55
92.66,106.72,99.71,132.89,128.6,113.2,107.21,127.81,116.57
92.65,106.72,99.7,132.92,128.63,113.21,107.22,127.84,116.59
92.65,106.72,99.7,132.95,128.66,113.23,107.23,127.86,116.6
92.64,106.72,99.69,132.97,128.68,113.24,107.23,127.89,116.62
92.64,106.72,99.69,132.98,128.69,113.24,107.24,127.9,116.63
92.64,106.72,99.68,132.99,128.7,113.25,107.24,127.91,116.64
92.64,106.71,99.68,132.99,128.71,113.25,107.24,127.92,116.64
92.63,106.71,99.68,132.99,128.71,113.25,107.25,127.92,116.65
92.63,106.71,99.68,132.99,128.7,113.25,107.25,127.92,116.65
92.64,106.71,99.67,132.97,128.67,113.24,107.25,127.9,116.65
92.64,106.71,99.67,132.95,128.65,113.24,107.25,127.88,116.64
92.65,106.7,99.68,132.91,128.62,113.23,107.25,127.86,116.63
92.65,106.7,99.68,132.88,128.59,113.22,107.25,127.83,116.62
92.66,106.69,99.68,132.84,128.55,113.21,107.24,127.8,116.6
92.66,106.69,99.67,132.8,128.52,113.2,107.24,127.77,116.59
92.67,106.68,99.67,132.76,128.48,113.18,107.23,127.74,116.57
92.67,106.68,99.67,132.72,128.44,113.17,107.23,127.7,116.56
92.68,106.68,99.68,132.69,128.41,113.15,107.22,127.67,116.54
92.68,106.67,99.68,132.65,128.37,113.14,107.22,127.64,116.52
92.69,106.67,99.68,132.62,128.34,113.13,107.21,127.61,116.51
92.69,106.67,99.68,132.59,128.32,113.12,107.21,127.58,116.49
92.7,106.67,99.69,132.56,128.29,113.11,107.2,127.56,116.48
92.7,106.66,99.69,132.54,128.27,113.1,107.19,127.54,116.46
92.71,106.66,99.69,132.52,128.26,113.09,107.19,127.52,116.45
92.71,106.67,99.7,132.5,128.24,113.08,107.19,127.51,116.44
92.71,106.67,99.7,132.49,128.24,113.08,107.18,127.49,116.43
92.71,106.67,99.7,132.48,128.24,113.07,107.17,127.49,116.42
92.71,106.67,99.7,132.48,128.24,113.07,107.17,127.48,116.42
92.71,106.67,99.71,132.48,128.23,113.06,107.16,127.47,116.42
92.72,106.68,99.71,132.47,128.22,113.06,107.16,127.47,116.41
92.72,106.68,99.72,132.47,128.21,113.06,107.16,127.46,116.4
92.72,106.68,99.73,132.47,128.21,113.06,107.15,127.46,116.39
92.73,106.69,99.74,132.48,128.21,113.06,107.15,127.46,116.38
92.73,106.69,99.74,132.48,128.21,113.05,107.15,127.45,116.38
92.73,106.69,99.74,132.47,128.21,113.05,107.14,127.44,116.37
92.73,106.69,99.74,132.46,128.2,113.04,107.14,127.44,116.37
92.73,106.7,99.75,132.44,128.19,113.04,107.14,127.43,116.37
