gas_ftir_scan64_replicate1,gas_ftir_scan64_replicate2,gas_ftir_scan64_replicate3,gas_ftir_scan64_replicate4,gas_ftir_scan64_replicate5,gas_ftir_scan64_replicate6,gas_ftir_scan64_replicate7,gas_ftir_scan64_replicate8,gas_ftir_scan64_replicate9,gas_ftir_scan64_replicate10,gas_ftir_scan64_replicate11,gas_ftir_scan64_replicate12,gas_ftir_scan64_replicate13
135.77,136.14,129.95,130.36,131.19,131.64,105.04,105.14,100.07,99.87,91.49,100.24,98.76
135.77,136.14,129.95,130.36,131.19,131.64,105.04,105.13,100.07,99.87,91.49,100.25,98.76
135.77,136.14,129.95,130.36,131.19,131.64,105.04,105.13,100.07,99.87,91.49,100.25,98.76
135.77,136.14,129.95,130.36,131.19,131.64,105.04,105.13,100.07,99.87,91.48,100.25,98.76
135.77,136.14,129.95,130.36,131.19,131.64,105.04,105.13,100.07,99.87,91.48,100.25,98.77
135.78,136.14,129.95,130.36,131.19,131.64,105.03,105.13,100.07,99.87,91.48,100.25,98.77
135.78,136.14,129.95,130.36,131.19,131.64,105.03,105.13,100.07,99.87,91.48,100.24,98.77
135.78,136.14,129.95,130.36,131.19,131.64,105.03,105.12,100.07,99.87,91.48,100.24,98.78
135.78,136.14,129.95,130.36,131.19,131.64,105.03,105.12,100.07,99.87,91.48,100.24,98.78
135.78,136.14,129.95,130.36,131.19,131.64,105.03,105.12,100.07,99.87,91.48,100.24,98.78
135.78,136.14,129.95,130.36,131.19,131.64,105.03,105.12,100.06,99.87,91.48,100.24,98.78
135.78,136.14,129.95,130.36,131.19,131.63,105.02,105.12,100.06,99.86,91.48,100.24,98.78
135.77,136.14,129.94,130.35,131.18,131.63,105.02,105.11,100.06,99.87,91.48,100.24,98.78
135.77,136.13,129.94,130.35,131.18,131.63,105.02,105.11,100.06,99.87,91.48,100.24,98.78
135.77,136.13,129.93,130.34,131.18,131.62,105.02,105.11,100.06,99.87,91.49,100.24,98.78
135.77,136.13,129.93,130.34,131.17,131.62,105.02,105.11,100.06,99.87,91.49,100.24,98.78
135.76,136.13,129.93,130.34,131.17,131.62,105.02,105.11,100.06,99.87,91.49,100.24,98.78
135.76,136.12,129.93,130.34,131.17,131.61,105.02,105.11,100.06,99.87,91.49,100.24,98.77
135.76,136.12,129.92,130.33,131.17,131.61,105.02,105.11,100.06,99.86,91.49,100.24,98.77
135.76,136.12,129.92,130.33,131.16,131.61,105.01,105.11,100.06,99.86,91.49,100.25,98.77
135.76,136.12,129.92,130.33,131.16,131.6,105.01,105.1,100.06,99.86,91.48,100.25,98.76
135.76,136.12,129.92,130.32,131.16,131.6,105.01,105.1,100.06,99.86,91.48,100.25,98.76
135.76,136.12,129.91,130.32,131.15,131.6,105.01,105.11,100.06,99.86,91.48,100.25,98.76
135.76,136.12,129.91,130.32,131.15,131.6,105.02,105.11,100.06,99.86,91.48,100.25,98.76
135.76,136.12,129.91,130.32,131.15,131.59,105.02,105.11,100.07,99.86,91.48,100.25,98.76
135.75,136.11,129.91,130.32,131.15,131.59,105.02,105.11,100.07,99.86,91.48,100.25,98.76
135.75,136.11,129.91,130.32,131.15,131.59,105.02,105.11,100.07,99.86,91.48,100.25,98.76
135.75,136.11,129.91,130.32,131.15,131.59,105.02,105.11,100.07,99.86,91.48,100.25,98.76
135.75,136.11,129.91,130.32,131.15,131.59,105.02,105.11,100.07,99.86,91.48,100.25,98.76
135.75,136.11,129.91,130.32,131.15,131.59,105.02,105.11,100.07,99.86,91.48,100.25,98.76
135.75,136.11,129.91,130.32,131.15,131.6,105.02,105.11,100.07,99.86,91.48,100.25,98.77
135.76,136.12,129.92,130.32,131.16,131.6,105.03,105.12,100.07,99.86,91.48,100.25,98.77
135.76,136.12,129.92,130.33,131.16,131.6,105.03,105.12,100.07,99.86,91.48,100.25,98.77
135.76,136.12,129.92,130.33,131.16,131.6,105.03,105.12,100.07,99.86,91.48,100.25,98.78
135.76,136.12,129.93,130.33,131.17,131.61,105.03,105.12,100.06,99.86,91.48,100.25,98.78
135.77,136.13,129.93,130.34,131.17,131.61,105.03,105.12,100.06,99.86,91.48,100.25,98.78
135.77,136.13,129.94,130.34,131.18,131.62,105.03,105.12,100.06,99.86,91.48,100.24,98.78
135.77,136.13,129.94,130.35,131.18,131.62,105.04,105.13,100.06,99.86,91.48,100.24,98.78
135.77,136.13,129.94,130.35,131.18,131.62,105.04,105.13,100.06,99.86,91.48,100.24,98.79
135.77,136.13,129.95,130.35,131.18,131.62,105.04,105.13,100.06,99.86,91.48,100.24,98.78
135.77,136.13,129.95,130.35,131.18,131.62,105.04,105.13,100.06,99.86,91.48,100.24,98.78
135.77,136.13,129.95,130.35,131.19,131.63,105.04,105.13,100.06,99.86,91.48,100.24,98.78
135.77,136.13,129.95,130.35,131.19,131.63,105.04,105.13,100.06,99.86,91.49,100.24,98.78
135.77,136.13,129.95,130.36,131.19,131.63,105.04,105.13,100.06,99.86,91.49,100.24,98.77
135.78,136.13,129.95,130.36,131.19,131.63,105.04,105.13,100.06,99.86,91.49,100.24,98.77
135.78,136.13,129.96,130.36,131.19,131.63,105.04,105.13,100.06,99.86,91.49,100.24,98.76
135.78,136.13,129.96,130.36,131.2,131.63,105.05,105.13,100.06,99.86,91.49,100.24,98.76
135.78,136.13,129.96,130.36,131.2,131.63,105.05,105.13,100.06,99.86,91.49,100.24,98.76
135.78,136.13,129.96,130.36,131.2,131.63,105.05,105.14,100.06,99.86,91.49,100.25,98.76
135.78,136.13,129.96,130.36,131.2,131.64,105.05,105.14,100.06,99.86,91.49,100.25,98.75
135.77,136.13,129.96,130.36,131.2,131.64,105.05,105.14,100.06,99.85,91.49,100.25,98.75
135.78,136.13,129.96,130.36,131.2,131.64,105.05,105.14,100.07,99.85,91.49,100.25,98.75
135.78,136.13,129.96,130.37,131.2,131.64,105.05,105.14,100.07,99.86,91.48,100.25,98.75
135.78,136.14,129.97,130.37,131.2,131.64,105.05,105.14,100.07,99.86,91.48,100.25,98.75
135.78,136.14,129.97,130.37,131.21,131.64,105.05,105.14,100.07,99.86,91.48,100.25,98.76
135.78,136.14,129.97,130.37,131.21,131.65,105.05,105.13,100.07,99.86,91.48,100.25,98.76
135.78,136.14,129.97,130.37,131.21,131.65,105.05,105.13,100.07,99.86,91.48,100.25,98.77
135.78,136.14,129.97,130.37,131.21,131.65,105.05,105.13,100.06,99.86,91.47,100.25,98.77
135.78,136.14,129.97,130.37,131.21,131.65,105.04,105.13,100.06,99.85,91.47,100.25,98.77
135.78,136.14,129.97,130.37,131.21,131.65,105.04,105.13,100.07,99.85,91.47,100.25,98.78
135.78,136.14,129.97,130.37,131.21,131.64,105.04,105.13,100.07,99.85,91.47,100.25,98.78
135.78,136.14,129.97,130.37,131.21,131.64,105.04,105.13,100.07,99.86,91.47,100.25,98.78
135.78,136.13,129.97,130.37,131.2,131.64,105.04,105.13,100.07,99.86,91.47,100.25,98.78
135.78,136.13,129.96,130.36,131.2,131.64,105.04,105.12,100.07,99.86,91.47,100.25,98.79
135.78,136.13,129.96,130.36,131.2,131.64,105.04,105.12,100.06,99.86,91.47,100.25,98.79
135.77,136.13,129.96,130.36,131.2,131.63,105.03,105.12,100.06,99.86,91.47,100.25,98.79
135.77,136.13,129.96,130.36,131.2,131.63,105.03,105.12,100.06,99.86,91.47,100.25,98.79
135.77,136.13,129.96,130.36,131.2,131.63,105.03,105.12,100.06,99.86,91.47,100.25,98.79
135.77,136.13,129.96,130.36,131.2,131.63,105.03,105.12,100.06,99.86,91.47,100.25,98.78
135.77,136.13,129.96,130.36,131.2,131.63,105.03,105.11,100.06,99.86,91.47,100.24,98.78
135.77,136.13,129.96,130.36,131.2,131.63,105.03,105.11,100.06,99.86,91.47,100.24,98.77
135.78,136.13,129.96,130.36,131.2,131.63,105.03,105.11,100.06,99.86,91.47,100.24,98.77
135.78,136.13,129.96,130.36,131.2,131.63,105.03,105.11,100.06,99.86,91.47,100.25,98.77
135.78,136.13,129.96,130.36,131.19,131.63,105.02,105.11,100.06,99.86,91.47,100.25,98.76
135.78,136.13,129.96,130.36,131.19,131.63,105.02,105.11,100.06,99.85,91.46,100.25,98.76
135.78,136.13,129.96,130.36,131.19,131.63,105.02,105.11,100.06,99.85,91.46,100.25,98.76
135.77,136.12,129.95,130.35,131.19,131.62,105.02,105.11,100.06,99.85,91.46,100.25,98.76
135.77,136.12,129.95,130.35,131.18,131.62,105.02,105.11,100.06,99.85,91.46,100.25,98.76
135.76,136.11,129.94,130.34,131.18,131.61,105.02,105.11,100.06,99.85,91.46,100.25,98.76
135.76,136.11,129.94,130.33,131.17,131.61,105.02,105.11,100.07,99.85,91.45,100.25,98.76
135.75,136.1,129.93,130.33,131.17,131.6,105.03,105.11,100.07,99.85,91.45,100.25,98.76
135.75,136.1,129.92,130.32,131.16,131.59,105.03,105.11,100.07,99.85,91.45,100.25,98.76
135.75,136.1,129.92,130.32,131.16,131.59,105.03,105.11,100.07,99.85,91.45,100.25,98.76
135.74,136.1,129.92,130.31,131.15,131.59,105.03,105.11,100.07,99.85,91.44,100.25,98.76
135.74,136.09,129.91,130.31,131.15,131.58,105.03,105.11,100.07,99.85,91.44,100.25,98.77
135.74,136.09,129.91,130.31,131.15,131.58,105.03,105.11,100.07,99.85,91.44,100.25,98.77
135.74,136.09,129.91,130.3,131.15,131.58,105.03,105.11,100.07,99.86,91.44,100.25,98.78
135.74,136.09,129.91,130.3,131.15,131.58,105.03,105.11,100.07,99.86,91.44,100.25,98.78
135.74,136.09,129.91,130.3,131.14,131.58,105.03,105.11,100.07,99.86,91.44,100.25,98.79
135.74,136.09,129.91,130.3,131.15,131.58,105.03,105.11,100.07,99.86,91.44,100.25,98.79
135.74,136.09,129.91,130.3,131.15,131.58,105.03,105.12,100.06,99.85,91.44,100.25,98.79
135.74,136.09,129.91,130.31,131.15,131.58,105.03,105.12,100.06,99.85,91.43,100.25,98.79
135.75,136.1,129.91,130.31,131.15,131.58,105.03,105.12,100.06,99.85,91.43,100.25,98.79
135.75,136.1,129.92,130.31,131.16,131.59,105.03,105.12,100.05,99.86,91.43,100.24,98.8
135.75,136.1,129.92,130.31,131.16,131.59,105.03,105.12,100.05,99.86,91.44,100.24,98.8
135.76,136.11,129.92,130.32,131.16,131.59,105.03,105.12,100.03,99.85,91.44,100.24,98.8
135.76,136.11,129.93,130.32,131.17,131.6,105.04,105.12,100.02,99.85,91.44,100.24,98.79
135.76,136.11,129.93,130.33,131.17,131.6,105.04,105.12,100.01,99.85,91.44,100.24,98.79
135.77,136.11,129.93,130.33,131.18,131.6,105.04,105.12,100.0,99.84,91.44,100.24,98.78
135.77,136.12,129.94,130.33,131.18,131.61,105.04,105.12,100.0,99.84,91.44,100.24,98.78
135.77,136.12,129.94,130.34,131.19,131.61,105.04,105.12,100.0,99.84,91.44,100.24,98.78
135.78,136.12,129.95,130.34,131.19,131.62,105.04,105.12,100.01,99.85,91.44,100.24,98.78
135.78,136.13,129.95,130.35,131.19,131.62,105.04,105.12,100.02,99.85,91.44,100.24,98.78
135.78,136.13,129.96,130.35,131.2,131.62,105.04,105.12,100.03,99.85,91.44,100.24,98.78
135.78,136.13,129.96,130.35,131.2,131.63,105.04,105.12,100.04,99.86,91.44,100.24,98.78
135.78,136.13,129.96,130.35,131.2,131.63,105.04,105.13,100.05,99.85,91.43,100.24,98.78
135.78,136.13,129.96,130.35,131.2,131.63,105.04,105.13,100.06,99.85,91.43,100.25,98.78
135.78,136.13,129.96,130.35,131.2,131.63,105.04,105.13,100.06,99.85,91.43,100.25,98.78
135.78,136.13,129.96,130.35,131.2,131.63,105.04,105.13,100.06,99.85,91.43,100.24,98.78
135.78,136.13,129.96,130.35,131.2,131.63,105.04,105.13,100.06,99.86,91.42,100.24,98.78
135.78,136.12,129.96,130.35,131.2,131.63,105.04,105.12,100.06,99.86,91.42,100.24,98.78
135.78,136.12,129.96,130.35,131.2,131.62,105.04,105.12,100.06,99.86,91.42,100.24,98.78
135.77,136.12,129.95,130.35,131.19,131.62,105.04,105.12,100.06,99.86,91.42,100.24,98.79
135.77,136.12,129.95,130.34,131.19,131.62,105.04,105.12,100.06,99.86,91.41,100.24,98.79
135.77,136.11,129.95,130.34,131.19,131.61,105.04,105.12,100.06,99.86,91.41,100.24,98.79
135.76,136.11,129.94,130.34,131.19,131.61,105.04,105.12,100.06,99.86,91.41,100.24,98.8
135.76,136.11,129.94,130.33,131.18,131.61,105.04,105.12,100.06,99.86,91.41,100.24,98.8
135.76,136.1,129.94,130.33,131.18,131.6,105.04,105.12,100.06,99.86,91.41,100.23,98.8
135.75,136.1,129.93,130.32,131.17,131.6,105.03,105.11,100.06,99.87,91.41,100.23,98.81
135.75,136.09,129.93,130.32,131.16,131.59,105.03,105.11,100.05,99.87,91.41,100.23,98.81
135.74,136.09,129.92,130.31,131.16,131.58,105.03,105.11,100.06,99.87,91.42,100.23,98.81
135.74,136.08,129.91,130.3,131.15,131.58,105.03,105.11,100.06,99.87,91.42,100.23,98.82
135.73,136.08,129.91,130.3,131.15,131.57,105.03,105.11,100.06,99.87,91.42,100.23,98.82
135.73,136.08,129.91,130.3,131.15,131.57,105.03,105.11,100.06,99.87,91.42,100.23,98.81
135.73,136.08,129.91,130.3,131.14,131.57,105.02,105.1,100.06,99.87,91.42,100.24,98.81
135.73,136.08,129.9,130.29,131.14,131.56,105.02,105.1,100.06,99.87,91.42,100.23,98.8
135.73,136.08,129.9,130.29,131.14,131.56,105.02,105.1,100.06,99.87,91.42,100.23,98.79
135.73,136.07,129.9,130.29,131.13,131.56,105.02,105.1,100.06,99.87,91.42,100.23,98.78
135.73,136.07,129.89,130.28,131.13,131.55,105.02,105.1,100.06,99.87,91.42,100.24,98.77
135.72,136.07,129.89,130.28,131.13,131.55,105.02,105.1,100.06,99.87,91.42,100.24,98.77
135.72,136.07,129.89,130.28,131.12,131.55,105.02,105.1,100.06,99.86,91.42,100.24,98.77
135.72,136.06,129.89,130.28,131.12,131.54,105.02,105.1,100.06,99.86,91.41,100.24,98.77
135.72,136.06,129.89,130.27,131.12,131.54,105.02,105.1,100.06,99.86,91.41,100.24,98.78
135.72,136.06,129.89,130.27,131.12,131.54,105.02,105.1,100.06,99.87,91.41,100.24,98.78
135.72,136.06,129.89,130.27,131.12,131.54,105.02,105.1,100.06,99.87,91.41,100.24,98.78
135.72,136.06,129.89,130.28,131.12,131.55,105.02,105.1,100.06,99.87,91.41,100.24,98.78
135.72,136.07,129.89,130.28,131.13,131.55,105.02,105.1,100.06,99.87,91.41,100.24,98.79
135.73,136.07,129.9,130.28,131.13,131.55,105.03,105.1,100.06,99.86,91.41,100.24,98.8
135.73,136.07,129.9,130.29,131.14,131.56,105.03,105.11,100.06,99.86,91.41,100.24,98.81
135.73,136.08,129.91,130.29,131.14,131.56,105.03,105.11,100.06,99.86,91.41,100.24,98.81
135.74,136.08,129.91,130.3,131.15,131.57,105.03,105.11,100.06,99.86,91.41,100.24,98.82
135.74,136.08,129.92,130.31,131.16,131.58,105.04,105.11,100.06,99.86,91.41,100.24,98.83
135.75,136.09,129.93,130.31,131.16,131.58,105.04,105.12,100.06,99.86,91.41,100.24,98.83
135.75,136.09,129.94,130.32,131.17,131.59,105.04,105.12,100.06,99.86,91.41,100.24,98.83
135.75,136.1,129.94,130.33,131.18,131.6,105.05,105.12,100.06,99.86,91.41,100.23,98.82
135.76,136.1,129.95,130.33,131.18,131.6,105.05,105.13,100.06,99.86,91.42,100.23,98.81
135.76,136.1,129.95,130.33,131.18,131.6,105.05,105.13,100.06,99.86,91.42,100.24,98.81
135.76,136.1,129.95,130.34,131.19,131.6,105.05,105.13,100.06,99.86,91.41,100.23,98.8
135.76,136.1,129.95,130.34,131.19,131.6,105.05,105.13,100.06,99.87,91.41,100.23,98.8
135.76,136.1,129.95,130.34,131.19,131.6,105.06,105.13,100.06,99.87,91.41,100.23,98.8
135.75,136.09,129.95,130.34,131.19,131.6,105.06,105.13,100.06,99.87,91.41,100.23,98.8
135.75,136.09,129.95,130.34,131.19,131.61,105.06,105.14,100.06,99.88,91.41,100.23,98.8
135.75,136.09,129.95,130.33,131.19,131.6,105.06,105.14,100.06,99.87,91.41,100.23,98.8
135.75,136.09,129.95,130.33,131.18,131.6,105.06,105.14,100.06,99.87,91.41,100.23,98.79
135.75,136.08,129.95,130.33,131.18,131.6,105.06,105.14,100.06,99.87,91.42,100.24,98.79
135.74,136.08,129.94,130.33,131.18,131.6,105.06,105.14,100.06,99.87,91.42,100.24,98.79
135.74,136.08,129.94,130.33,131.18,131.59,105.06,105.14,100.06,99.87,91.42,100.24,98.79
135.73,136.07,129.94,130.33,131.18,131.59,105.07,105.14,100.06,99.87,91.42,100.24,98.79
135.73,136.07,129.95,130.33,131.18,131.59,105.07,105.14,100.06,99.87,91.42,100.24,98.79
135.74,136.07,129.95,130.33,131.18,131.59,105.07,105.14,100.06,99.87,91.42,100.24,98.79
135.73,136.07,129.95,130.33,131.18,131.59,105.07,105.14,100.06,99.87,91.42,100.24,98.79
135.73,136.07,129.94,130.33,131.18,131.59,105.07,105.14,100.06,99.87,91.42,100.24,98.79
135.73,136.07,129.94,130.33,131.18,131.59,105.06,105.14,100.06,99.87,91.41,100.24,98.8
135.73,136.07,129.94,130.32,131.18,131.59,105.06,105.14,100.06,99.87,91.41,100.24,98.8
135.73,136.07,129.94,130.32,131.17,131.59,105.06,105.14,100.06,99.87,91.41,100.24,98.8
135.73,136.06,129.94,130.32,131.17,131.58,105.06,105.14,100.06,99.87,91.41,100.24,98.8
135.72,136.06,129.93,130.31,131.16,131.58,105.06,105.14,100.06,99.87,91.41,100.24,98.8
135.72,136.06,129.93,130.31,131.16,131.57,105.06,105.13,100.06,99.87,91.41,100.24,98.8
135.72,136.05,129.92,130.3,131.15,131.57,105.06,105.13,100.06,99.87,91.41,100.24,98.8
135.71,136.05,129.92,130.3,131.15,131.56,105.05,105.13,100.06,99.87,91.41,100.23,98.8
135.71,136.04,129.91,130.29,131.14,131.56,105.05,105.13,100.06,99.87,91.41,100.23,98.8
135.7,136.04,129.91,130.29,131.14,131.55,105.05,105.12,100.06,99.88,91.41,100.23,98.81
135.7,136.04,129.9,130.28,131.13,131.55,105.05,105.12,100.06,99.88,91.41,100.23,98.81
135.7,136.03,129.89,130.27,131.13,131.54,105.04,105.12,100.06,99.88,91.41,100.23,98.81
135.69,136.03,129.89,130.27,131.12,131.53,105.04,105.11,100.06,99.88,91.41,100.23,98.81
135.69,136.02,129.88,130.26,131.11,131.53,105.04,105.11,100.06,99.88,91.41,100.23,98.81
135.68,136.02,129.87,130.25,131.11,131.52,105.03,105.11,100.06,99.88,91.42,100.23,98.8
135.68,136.02,129.87,130.25,131.1,131.52,105.03,105.11,100.06,99.88,91.42,100.23,98.8
135.68,136.02,129.86,130.24,131.1,131.51,105.03,105.11,100.06,99.88,91.42,100.23,98.79
135.68,136.02,129.86,130.24,131.1,131.51,105.03,105.1,100.06,99.88,91.42,100.23,98.79
135.68,136.01,129.86,130.23,131.09,131.5,105.03,105.1,100.06,99.88,91.42,100.23,98.79
135.68,136.01,129.85,130.23,131.09,131.5,105.02,105.1,100.06,99.88,91.42,100.23,98.79
135.68,136.01,129.85,130.23,131.08,131.5,105.02,105.1,100.06,99.88,91.42,100.23,98.78
135.67,136.01,129.85,130.22,131.08,131.49,105.02,105.1,100.06,99.88,91.42,100.23,98.78
135.67,136.01,129.84,130.22,131.08,131.49,105.02,105.1,100.06,99.88,91.42,100.24,98.78
135.67,136.01,129.84,130.22,131.08,131.49,105.02,105.1,100.07,99.88,91.42,100.24,98.77
135.68,136.01,129.84,130.22,131.08,131.49,105.02,105.09,100.07,99.88,91.42,100.24,98.77
135.68,136.01,129.84,130.22,131.08,131.49,105.02,105.09,100.07,99.88,91.41,100.24,98.77
135.68,136.01,129.85,130.22,131.08,131.49,105.02,105.09,100.07,99.88,91.41,100.24,98.77
135.68,136.02,129.85,130.22,131.08,131.49,105.02,105.1,100.07,99.87,91.41,100.24,98.77
135.68,136.02,129.85,130.23,131.09,131.5,105.02,105.1,100.07,99.87,91.41,100.24,98.78
135.69,136.02,129.85,130.23,131.09,131.5,105.02,105.1,100.07,99.87,91.41,100.24,98.78
135.69,136.02,129.85,130.23,131.09,131.5,105.02,105.1,100.07,99.87,91.41,100.24,98.79
135.69,136.02,129.86,130.23,131.09,131.5,105.03,105.1,100.07,99.87,91.41,100.24,98.79
135.69,136.02,129.86,130.23,131.1,131.51,105.03,105.1,100.07,99.87,91.41,100.24,98.8
135.69,136.02,129.86,130.24,131.1,131.51,105.03,105.11,100.07,99.87,91.41,100.24,98.8
135.69,136.02,129.86,130.24,131.1,131.51,105.03,105.11,100.07,99.87,91.41,100.24,98.8
135.69,136.02,129.87,130.24,131.1,131.51,105.03,105.11,100.06,99.87,91.4,100.24,98.8
135.69,136.03,129.87,130.25,131.11,131.52,105.04,105.11,100.06,99.87,91.4,100.24,98.8
135.7,136.03,129.87,130.25,131.11,131.52,105.04,105.11,100.06,99.87,91.4,100.24,98.8
135.7,136.03,129.88,130.25,131.11,131.52,105.04,105.12,100.06,99.87,91.4,100.24,98.8
135.69,136.03,129.88,130.25,131.11,131.52,105.05,105.12,100.06,99.87,91.4,100.24,98.8
135.69,136.02,129.88,130.25,131.11,131.52,105.05,105.12,100.06,99.87,91.41,100.24,98.79
135.69,136.02,129.88,130.26,131.11,131.52,105.05,105.12,100.06,99.87,91.41,100.24,98.79
135.69,136.02,129.88,130.26,131.11,131.52,105.05,105.12,100.06,99.86,91.41,100.24,98.79
135.69,136.02,129.88,130.26,131.11,131.52,105.05,105.13,100.06,99.86,91.41,100.24,98.78
135.68,136.02,129.88,130.26,131.11,131.52,105.05,105.13,100.06,99.86,91.41,100.24,98.78
135.68,136.01,129.88,130.26,131.11,131.52,105.05,105.13,100.06,99.86,91.41,100.24,98.78
135.68,136.01,129.89,130.26,131.11,131.52,105.05,105.13,100.06,99.86,91.4,100.24,98.78
135.68,136.01,129.89,130.26,131.11,131.52,105.05,105.13,100.06,99.86,91.4,100.24,98.78
135.67,136.01,129.88,130.26,131.11,131.52,105.06,105.13,100.06,99.86,91.4,100.24,98.79
135.67,136.0,129.88,130.25,131.11,131.52,105.06,105.13,100.06,99.86,91.4,100.24,98.79
135.67,136.0,129.88,130.25,131.11,131.51,105.06,105.13,100.06,99.86,91.4,100.24,98.78
135.66,135.99,129.88,130.25,131.1,131.51,105.06,105.13,100.06,99.86,91.4,100.24,98.78
135.65,135.99,129.87,130.24,131.1,131.5,105.05,105.13,100.06,99.86,91.4,100.24,98.78
135.65,135.98,129.87,130.24,131.1,131.5,105.05,105.13,100.06,99.86,91.4,100.24,98.78
135.64,135.97,129.86,130.23,131.09,131.49,105.05,105.13,100.06,99.86,91.4,100.24,98.79
135.64,135.97,129.86,130.23,131.08,131.49,105.05,105.13,100.06,99.87,91.4,100.23,98.79
135.63,135.96,129.85,130.22,131.08,131.48,105.05,105.12,100.06,99.87,91.4,100.23,98.8
135.62,135.95,129.85,130.22,131.07,131.47,105.05,105.12,100.06,99.87,91.4,100.23,98.81
135.61,135.94,129.84,130.21,131.07,131.47,105.05,105.12,100.06,99.87,91.4,100.23,98.82
135.61,135.94,129.84,130.21,131.06,131.46,105.05,105.12,100.06,99.87,91.4,100.23,98.83
135.6,135.93,129.83,130.2,131.06,131.46,105.04,105.12,100.06,99.87,91.41,100.23,98.84
135.6,135.93,129.83,130.2,131.05,131.45,105.04,105.11,100.06,99.87,91.41,100.23,98.84
135.59,135.92,129.82,130.19,131.05,131.45,105.04,105.11,100.06,99.87,91.41,100.23,98.84
135.59,135.92,129.82,130.19,131.04,131.44,105.04,105.11,100.06,99.87,91.41,100.23,98.84
135.58,135.91,129.81,130.18,131.03,131.44,105.04,105.11,100.06,99.87,91.41,100.23,98.84
135.58,135.91,129.81,130.18,131.03,131.43,105.04,105.11,100.06,99.87,91.41,100.23,98.84
135.57,135.9,129.8,130.17,131.02,131.42,105.03,105.11,100.06,99.87,91.4,100.23,98.83
135.57,135.9,129.8,130.17,131.02,131.42,105.03,105.11,100.06,99.87,91.4,100.23,98.83
135.56,135.89,129.79,130.16,131.01,131.41,105.03,105.1,100.06,99.87,91.4,100.23,98.83
135.56,135.89,129.79,130.16,131.01,131.41,105.03,105.1,100.06,99.87,91.4,100.23,98.83
135.56,135.88,129.78,130.15,131.0,131.4,105.03,105.1,100.06,99.87,91.41,100.23,98.82
135.55,135.88,129.78,130.15,131.0,131.4,105.03,105.1,100.06,99.87,91.41,100.23,98.82
135.55,135.88,129.78,130.14,131.0,131.4,105.03,105.1,100.06,99.87,91.41,100.23,98.82
135.55,135.88,129.77,130.14,130.99,131.39,105.03,105.1,100.06,99.87,91.41,100.23,98.82
135.55,135.87,129.77,130.14,130.99,131.39,105.03,105.1,100.06,99.87,91.4,100.24,98.82
135.55,135.87,129.77,130.14,130.99,131.39,105.03,105.1,100.06,99.87,91.4,100.24,98.82
135.54,135.87,129.77,130.13,130.99,131.39,105.03,105.1,100.07,99.87,91.4,100.24,98.82
135.55,135.87,129.77,130.13,130.99,131.39,105.03,105.1,100.07,99.87,91.4,100.24,98.82
135.55,135.87,129.77,130.14,130.99,131.39,105.03,105.1,100.07,99.87,91.4,100.24,98.82
135.55,135.87,129.77,130.14,130.99,131.39,105.03,105.1,100.07,99.87,91.41,100.24,98.82
135.55,135.87,129.77,130.14,130.99,131.39,105.03,105.1,100.07,99.87,91.41,100.23,98.82
135.55,135.88,129.77,130.14,130.99,131.39,105.03,105.11,100.07,99.87,91.41,100.23,98.82
135.55,135.88,129.77,130.14,130.99,131.39,105.04,105.11,100.07,99.87,91.41,100.23,98.82
135.55,135.88,129.78,130.14,131.0,131.39,105.04,105.11,100.07,99.87,91.41,100.24,98.82
135.56,135.88,129.78,130.15,131.0,131.4,105.04,105.11,100.07,99.87,91.41,100.24,98.82
135.56,135.88,129.78,130.15,131.01,131.4,105.04,105.11,100.07,99.87,91.41,100.24,98.82
135.56,135.89,129.79,130.15,131.01,131.41,105.04,105.12,100.07,99.87,91.41,100.24,98.82
135.57,135.89,129.79,130.16,131.02,131.41,105.05,105.12,100.07,99.87,91.41,100.24,98.83
135.57,135.9,129.8,130.16,131.02,131.42,105.05,105.12,100.06,99.87,91.41,100.24,98.83
135.58,135.9,129.8,130.17,131.03,131.42,105.05,105.12,100.06,99.87,91.41,100.24,98.83
135.58,135.91,129.81,130.18,131.03,131.43,105.05,105.13,100.06,99.87,91.4,100.24,98.83
135.59,135.91,129.82,130.18,131.04,131.43,105.06,105.13,100.06,99.86,91.4,100.24,98.83
