Created as New Dataset,Sample 382 By Analyst Date Monday, February 10 2025
cm-1,%T
2613.00,100.89
2612.00,100.89
2611.00,100.89
2610.00,100.90
2609.00,100.90
2608.00,100.90
2607.00,100.90
2606.00,100.90
2605.00,100.90
2604.00,100.90
2603.00,100.90
2602.00,100.90
2601.00,100.90
2600.00,100.90
2599.00,100.90
2598.00,100.90
2597.00,100.90
2596.00,100.90
2595.00,100.90
2594.00,100.90
2593.00,100.90
2592.00,100.90
2591.00,100.90
2590.00,100.90
2589.00,100.90
2588.00,100.90
2587.00,100.90
2586.00,100.90
2585.00,100.90
2584.00,100.90
2583.00,100.90
2582.00,100.90
2581.00,100.90
2580.00,100.90
2579.00,100.90
2578.00,100.90
2577.00,100.90
2576.00,100.90
2575.00,100.90
2574.00,100.89
2573.00,100.89
2572.00,100.89
2571.00,100.89
2570.00,100.89
2569.00,100.89
2568.00,100.89
2567.00,100.89
2566.00,100.89
2565.00,100.89
2564.00,100.89
2563.00,100.89
2562.00,100.89
2561.00,100.89
2560.00,100.89
2559.00,100.89
2558.00,100.89
2557.00,100.89
2556.00,100.89
2555.00,100.89
2554.00,100.89
2553.00,100.89
2552.00,100.89
2551.00,100.89
2550.00,100.89
2549.00,100.89
2548.00,100.89
2547.00,100.89
2546.00,100.89
2545.00,100.90
2544.00,100.90
2543.00,100.90
2542.00,100.90
2541.00,100.90
2540.00,100.90
2539.00,100.90
2538.00,100.90
2537.00,100.90
2536.00,100.90
2535.00,100.90
2534.00,100.90
2533.00,100.90
2532.00,100.90
2531.00,100.90
2530.00,100.90
2529.00,100.90
2528.00,100.90
2527.00,100.90
2526.00,100.90
2525.00,100.90
2524.00,100.90
2523.00,100.90
2522.00,100.90
2521.00,100.89
2520.00,100.89
2519.00,100.89
2518.00,100.89
2517.00,100.89
2516.00,100.89
2515.00,100.89
2514.00,100.89
2513.00,100.89
2512.00,100.89
2511.00,100.89
2510.00,100.89
2509.00,100.89
2508.00,100.89
2507.00,100.89
2506.00,100.89
2505.00,100.89
2504.00,100.89
2503.00,100.89
2502.00,100.89
2501.00,100.89
2500.00,100.89
2499.00,100.89
2498.00,100.89
2497.00,100.89
2496.00,100.89
2495.00,100.89
2494.00,100.89
2493.00,100.89
2492.00,100.90
2491.00,100.90
2490.00,100.90
2489.00,100.90
2488.00,100.90
2487.00,100.90
2486.00,100.90
2485.00,100.90
2484.00,100.90
2483.00,100.90
2482.00,100.90
2481.00,100.90
2480.00,100.90
2479.00,100.90
2478.00,100.90
2477.00,100.90
2476.00,100.90
2475.00,100.90
2474.00,100.90
2473.00,100.90
2472.00,100.90
2471.00,100.90
2470.00,100.90
2469.00,100.90
2468.00,100.89
2467.00,100.89
2466.00,100.89
2465.00,100.89
2464.00,100.89
