protein_extract_24_scans_sample1,protein_extract_24_scans_sample2,protein_extract_24_scans_sample3,protein_extract_24_scans_sample4,protein_extract_24_scans_sample5,protein_extract_24_scans_sample6,protein_extract_24_scans_sample7,protein_extract_24_scans_sample8,protein_extract_24_scans_sample9,protein_extract_24_scans_sample10,protein_extract_24_scans_sample11,protein_extract_24_scans_sample12,protein_extract_24_scans_sample13,protein_extract_24_scans_sample14,protein_extract_24_scans_sample15
0.0008733333333333333,0.0009975,0.000985,0.0010275,0.00044,0.0010025,0.00023750000000000003,0.0001975,0.0003333333333333333,0.0010400000000000001,0.00081,0.0008125,0.00030500000000000004,0.00027749999999999997,0.0001325
0.00039333333333333337,0.000405,0.00042749999999999993,0.001345,0.00099,0.0013275000000000001,9.749999999999998e-05,-4e-05,6.666666666666667e-05,0.0011099999999999999,0.0007599999999999999,0.0007124999999999999,0.00027,0.00023500000000000002,0.00019250000000000002
0.000105,0.0001075,3.0000000000000004e-05,0.0013800000000000002,0.001165,0.0012725,0.0003475,0.000215,0.00013333333333333334,0.000845,0.0005375,0.00041,0.0001675,0.0001575,0.000265
0.00011666666666666668,0.0002225,2.75e-05,0.0011075,0.000825,0.00089,0.0006075,0.00053,0.00030000000000000003,0.0006150000000000001,0.000315,0.0003125,0.00017999999999999998,0.00013,0.00035
0.00015166666666666668,0.00042,0.000205,0.0006950000000000001,0.00023000000000000006,0.00039500000000000006,0.000665,0.0006724999999999999,0.0004933333333333334,0.0005725,0.00020250000000000002,0.0004125,0.00039499999999999995,0.000255,0.0004775
0.0002833333333333333,0.0006275,0.00043249999999999994,0.0003975,-7.749999999999996e-05,0.000155,0.0007625,0.0007875,0.0007833333333333334,0.0004875,0.00013500000000000003,0.00040500000000000003,0.00048750000000000003,0.0003725,0.000415
0.0004983333333333334,0.00075,0.0005725,0.0003175,6.000000000000002e-05,0.0002875,0.00101,0.0010025,0.0009800000000000002,0.00035749999999999996,0.00017999999999999998,0.00029,0.0004525,0.00042,0.0003075
0.000605,0.00065,0.0005675,0.0002675,0.0002775,0.0005025,0.001215,0.0012525,0.0010366666666666666,0.0005075,0.000375,0.0003225,0.000515,0.0004625,0.0004175
0.0006633333333333334,0.0006100000000000001,0.00064,0.00019250000000000002,0.00037,0.000625,0.00128,0.001425,0.0012433333333333333,0.0009025,0.00057,0.0005425,0.00063,0.0005175,0.0006325
0.00078,0.0007975,0.0008900000000000001,0.0001925,0.0003824999999999999,0.0006325,0.0012775,0.0014675,0.0015300000000000001,0.0011425,0.0006325,0.00076,0.00066,0.000585,0.0008374999999999999
0.0008333333333333334,0.00094,0.00103,0.00022749999999999997,0.0004149999999999999,0.0006399999999999999,0.0012125,0.0013175,0.0015500000000000002,0.0011025,0.0006150000000000001,0.0008299999999999999,0.000575,0.0006375,0.000945
0.0008283333333333334,0.0009475000000000001,0.0010325,0.00033,0.0005875,0.0008200000000000001,0.0010075,0.000975,0.0012366666666666665,0.000985,0.0005949999999999999,0.0007175,0.000545,0.0007375000000000001,0.0009525
0.0010066666666666666,0.0010999999999999998,0.00122,0.00057,0.00073,0.0010299999999999999,0.0006275,0.0006225,0.00071,0.000925,0.0006199999999999999,0.000545,0.0006725,0.00085,0.0009775
0.0012866666666666666,0.0013224999999999999,0.001535,0.000825,0.00058,0.0009850000000000002,0.0002925,0.0005425,0.00024333333333333333,0.0009500000000000001,0.0006975,0.000535,0.0007799999999999999,0.0007675,0.0010625
0.0012366666666666665,0.0013475,0.0014850000000000002,0.0007524999999999999,0.0003525,0.0008799999999999999,0.000325,0.0006625,0.0003166666666666667,0.0009925000000000001,0.0007474999999999999,0.000665,0.000585,0.00048249999999999996,0.001015
0.0008866666666666667,0.0012200000000000002,0.0011325,0.00045,0.00033,0.0009475,0.000565,0.00072,0.00068,0.000985,0.0007900000000000001,0.0007625,0.00030250000000000003,0.00029000000000000006,0.000845
0.0006766666666666667,0.000955,0.000865,0.0003675,0.0002875,0.0009025,0.0006925000000000001,0.0006625,0.0006166666666666667,0.00095,0.0008374999999999999,0.0007599999999999999,0.0003675,0.0004075,0.0008675
0.0007233333333333333,0.0006925,0.0006625,0.00049,0.0002175,0.00068,0.0008324999999999999,0.000645,0.00045000000000000004,0.0008849999999999999,0.00076,0.0006225,0.0006475,0.00064,0.0010175
0.0008549999999999999,0.00069,0.0007124999999999999,0.0006125,0.0002675,0.0005149999999999999,0.0011625,0.000865,0.00063,0.0007525,0.0005025,0.0004375,0.0008124999999999999,0.0007025,0.0010125
0.0009683333333333333,0.0009574999999999999,0.0010925000000000002,0.0006425000000000001,0.00051,0.0005750000000000001,0.0014075,0.0010575,0.0009033333333333334,0.000625,0.0002525,0.0004075,0.0006825,0.00057,0.000725
0.0011483333333333335,0.00133,0.00149,0.0006000000000000001,0.00086,0.0009000000000000001,0.0012925,0.0009350000000000001,0.0009233333333333333,0.0006825,0.000345,0.0006000000000000001,0.00043500000000000006,0.000455,0.00039999999999999996
0.00123,0.0013974999999999999,0.0016,0.0006875000000000001,0.0010475,0.00117,0.00091,0.0006924999999999999,0.0005799999999999999,0.0010025000000000001,0.0008925000000000001,0.0009400000000000001,0.0005525,0.0006025000000000001,0.0005724999999999999
0.0008166666666666666,0.0008824999999999999,0.00124,0.0008299999999999999,0.0009575,0.0011925,0.00053,0.00046,0.00022333333333333333,0.0013650000000000001,0.0014325,0.0011575000000000001,0.0009425,0.0009649999999999999,0.00115
0.0002416666666666667,0.000325,0.0006925000000000001,0.0008475000000000001,0.00096,0.0013575,0.000405,0.00028250000000000004,0.00026333333333333336,0.0014724999999999999,0.0015275,0.00106,0.0010600000000000002,0.0011675,0.001425
0.000155,0.000195,0.0005049999999999999,0.0009375,0.0011025,0.0016475,0.0005800000000000001,0.000375,0.0005366666666666666,0.0013,0.001245,0.000705,0.0009375,0.00104,0.00128
0.0004033333333333334,0.00022,0.000625,0.0011899999999999999,0.0010525,0.00162,0.0008550000000000001,0.0006825,0.0007000000000000001,0.0010625,0.0008675,0.00035999999999999997,0.00092,0.0008625,0.00115
0.0006716666666666667,0.0004325,0.0007224999999999999,0.0012225,0.0009400000000000001,0.0013525,0.0009699999999999999,0.0007975,0.0008833333333333333,0.00094,0.00067,0.000245,0.000825,0.0007125,0.00095
0.0010533333333333334,0.00085,0.0009,0.0010025,0.0009649999999999999,0.0010975,0.0008700000000000001,0.00079,0.0010033333333333333,0.0008024999999999998,0.0006525,0.00023999999999999998,0.0004975,0.00044750000000000004,0.0006000000000000001
0.0012883333333333334,0.0009699999999999999,0.0010049999999999998,0.00092,0.0010075,0.0009525,0.0006525,0.0008825,0.0008200000000000001,0.000565,0.0006375,0.0002075,0.0003075,0.0003025,0.0005024999999999999
0.001175,0.000725,0.0007925,0.0010299999999999999,0.0009125,0.0009400000000000001,0.0005124999999999999,0.0009925000000000001,0.00059,0.000505,0.0006225,0.00029499999999999996,0.000415,0.0004175,0.0006799999999999999
0.001065,0.0006399999999999999,0.000655,0.001035,0.0007574999999999999,0.0009875,0.000655,0.0010925000000000002,0.0008,0.000715,0.0006999999999999999,0.00049,0.00059,0.0005924999999999999,0.0007525000000000001
0.0011433333333333332,0.0007624999999999999,0.0009525,0.000985,0.0006525,0.0009449999999999999,0.0009400000000000001,0.0012625000000000002,0.0011400000000000002,0.0008725,0.000685,0.00053,0.00076,0.00067,0.000805
0.0012383333333333333,0.0009625,0.001355,0.00096,0.000705,0.0008725,0.0009925000000000001,0.0012575,0.0012266666666666667,0.0009850000000000002,0.0005475,0.000455,0.000825,0.0005825,0.0009350000000000002
0.0013,0.0013625,0.00149,0.0006825,0.0009475,0.0009425,0.000835,0.0009650000000000001,0.0012933333333333334,0.0013075,0.0005549999999999999,0.00056,0.000645,0.0003875,0.00089
0.0013933333333333332,0.0016775000000000002,0.0015175,0.0004075,0.00115,0.0011,0.00084,0.000855,0.0013066666666666667,0.0014650000000000002,0.0006374999999999999,0.0007025,0.0003275,0.00023249999999999999,0.00062
0.0014933333333333335,0.0016025,0.0015575,0.0006075,0.0012575,0.0013075,0.0010925,0.0011025,0.0011766666666666668,0.0010475,0.0005325,0.00045499999999999995,0.00013250000000000002,0.000275,0.0003875
0.0014833333333333332,0.00139,0.0013874999999999998,0.0009975000000000001,0.0014600000000000001,0.001565,0.00126,0.0012825,0.0011333333333333334,0.0007099999999999999,0.000615,0.00024,0.0002575,0.000605,0.00033749999999999996
0.0013733333333333332,0.0010575,0.001215,0.0014325,0.0014625,0.0015424999999999998,0.0011775,0.0013124999999999999,0.0008466666666666667,0.0009325000000000001,0.0010474999999999998,0.0005925,0.000725,0.0008875,0.000575
0.0012883333333333334,0.000835,0.0011675,0.00179,0.00132,0.0013575,0.001075,0.00116,0.0005666666666666667,0.0012050000000000001,0.0012125,0.00098,0.0010175,0.0007624999999999999,0.0007475
0.0012533333333333333,0.0009850000000000002,0.0010249999999999999,0.00184,0.0014675,0.00153,0.00109,0.0007599999999999999,0.0007899999999999999,0.0010875,0.0008849999999999999,0.000845,0.000855,0.0004975,0.000585
0.001045,0.0010674999999999999,0.0008374999999999999,0.0016375,0.0015275,0.0017625000000000002,0.001195,0.0006675,0.0011066666666666666,0.0007375,0.0005124999999999999,0.00052,0.0008625,0.0005574999999999999,0.000635
0.000615,0.000745,0.0008625,0.00148,0.001065,0.0015425,0.001305,0.0011625,0.00107,0.0006699999999999999,0.0005600000000000001,0.0006725,0.0013674999999999998,0.000795,0.0012225
0.0003366666666666667,0.0007099999999999999,0.000835,0.0013174999999999999,0.0009425,0.00148,0.0013375,0.0012975,0.0012366666666666667,0.0010725,0.00093,0.00122,0.001545,0.0008575,0.0015125
0.0004816666666666667,0.0010875,0.0009225,0.0012150000000000002,0.0011925,0.0015474999999999998,0.0012775,0.0009624999999999999,0.0012799999999999999,0.0015674999999999999,0.0012799999999999999,0.001535,0.0014100000000000002,0.0009125,0.0014975000000000001
0.0008033333333333333,0.0013475000000000002,0.00134,0.0012299999999999998,0.00117,0.00132,0.001075,0.0006724999999999999,0.0007633333333333333,0.00181,0.0014675,0.0014674999999999998,0.0013974999999999999,0.0011025,0.0016224999999999998
0.0008116666666666667,0.001425,0.0013124999999999999,0.0009725000000000001,0.0011675000000000001,0.00125,0.0009225,0.00047250000000000005,0.0006866666666666667,0.0017125,0.00146,0.0012324999999999999,0.0012275,0.0013375,0.0015725000000000001
0.0005766666666666666,0.00104,0.0010674999999999999,0.0007625,0.0008625,0.0009649999999999999,0.0009725000000000001,0.000865,0.0007833333333333334,0.001395,0.0012599999999999998,0.0008875,0.0013475,0.0015925000000000002,0.0018000000000000002
0.00040666666666666667,0.0006575,0.000995,0.0006600000000000001,0.00041749999999999996,0.000545,0.0010125,0.0013124999999999999,0.0007666666666666667,0.00123,0.0009750000000000001,0.0005875,0.0016250000000000001,0.0016524999999999999,0.0021375
0.0003366666666666667,0.0007899999999999999,0.0008675,0.0005175,0.0005775,0.0006699999999999999,0.0011375,0.0013325,0.0010766666666666667,0.00122,0.0007650000000000001,0.000525,0.00145,0.0014600000000000001,0.0019649999999999997
0.0004233333333333333,0.0009599999999999999,0.000875,0.0007475,0.0010525,0.001045,0.0015375,0.0015525,0.00142,0.0011975,0.0006725,0.0006725,0.0012625000000000002,0.00127,0.0016925
0.0007433333333333334,0.0011225,0.0009199999999999999,0.0011600000000000002,0.0015375000000000002,0.0014525,0.0018499999999999999,0.00171,0.0016633333333333333,0.0012425000000000001,0.0007025,0.0008799999999999999,0.0011725,0.0011825,0.0015225
0.001055,0.0011149999999999999,0.0012425000000000001,0.00162,0.00156,0.0015049999999999998,0.0017475,0.0016825,0.001383333333333333,0.00143,0.0008475000000000001,0.0010025,0.0011625,0.0010925,0.00156
0.001205,0.0011250000000000001,0.001655,0.001725,0.001245,0.001245,0.0016324999999999998,0.0016575000000000001,0.0012366666666666667,0.001795,0.0010149999999999998,0.0011175,0.001085,0.0010325,0.0015425
0.0012916666666666667,0.0015325,0.0015275000000000002,0.0011749999999999998,0.0012325,0.0012274999999999999,0.001985,0.00177,0.002033333333333333,0.0020225,0.0011049999999999999,0.0013175,0.0009,0.0011,0.0013175
0.0012900000000000001,0.0015975,0.0012850000000000001,0.00088,0.0012775,0.0013525,0.0022975,0.0021425,0.0024,0.0018575,0.0011125,0.0015049999999999998,0.00108,0.00116,0.0013850000000000002
0.0011983333333333334,0.0011749999999999998,0.001255,0.00127,0.001235,0.0015400000000000001,0.0019,0.0021125,0.0016533333333333333,0.001705,0.0011375,0.00152,0.0012924999999999998,0.001055,0.0015249999999999999
0.0011983333333333334,0.000955,0.0015049999999999998,0.0016450000000000002,0.0009625,0.001565,0.0011,0.001585,0.0007233333333333333,0.00175,0.0010674999999999999,0.0013024999999999998,0.0012875,0.0009075,0.0015075
0.0013783333333333332,0.0015025,0.00182,0.001315,0.0006674999999999999,0.00155,0.0005525,0.0009124999999999999,0.00069,0.0016375,0.0008225,0.000905,0.0009575,0.000745,0.00115
0.0014633333333333332,0.0022775,0.0016224999999999998,0.0006500000000000001,0.0009125000000000001,0.001895,0.0008175,0.0005525,0.0015466666666666667,0.0012075,0.0006850000000000001,0.0005074999999999999,0.00025,0.0005375,0.0003775
0.0011166666666666666,0.00172,0.0011699999999999998,0.0010149999999999998,0.0013025,0.0020849999999999996,0.001675,0.0013075,0.0017133333333333334,0.0009325,0.0009825,0.0005175000000000001,0.00027,0.0006075000000000001,0.0002875
0.0007233333333333333,0.0005575,0.0010625,0.0018525,0.0012875,0.0018425000000000002,0.0019225000000000002,0.0020875,0.0009933333333333333,0.001195,0.0013425,0.000895,0.00119,0.0009925000000000001,0.0011075
0.0005166666666666667,0.0002125,0.0010125,0.0018950000000000002,0.0012000000000000001,0.0016374999999999998,0.0015300000000000001,0.0018050000000000002,0.0005666666666666667,0.0015350000000000001,0.0013175,0.0011075,0.0017425000000000001,0.00119,0.0015975
0.0003316666666666667,0.000335,0.000805,0.00148,0.00122,0.0015325,0.0011250000000000001,0.0011,0.0005233333333333334,0.00156,0.00093,0.0010175,0.0017025,0.0010725,0.00159
0.000255,0.0004525,0.0006075000000000001,0.0012950000000000001,0.0013425,0.001575,0.0009225000000000001,0.000635,0.0006666666666666666,0.00136,0.0004975,0.0007650000000000001,0.0014000000000000002,0.000775,0.001455
0.00043,0.0004625,0.0006275,0.0015825000000000001,0.00156,0.0017775,0.000845,0.0005625000000000001,0.0008633333333333335,0.0012875,0.0003775,0.0005549999999999999,0.0012525,0.0005924999999999999,0.0014449999999999999
0.0006566666666666665,0.000575,0.0005200000000000001,0.0017075,0.0018499999999999999,0.0019575,0.0009350000000000001,0.0007075,0.0012,0.0014075,0.0007625,0.0005475,0.0013175,0.000865,0.0014425
0.000715,0.00073,0.0004475,0.0013799999999999997,0.0017950000000000002,0.00174,0.001385,0.0011875,0.0014766666666666667,0.0014475,0.001355,0.0006475000000000001,0.0015725000000000001,0.0014225,0.0015325
0.0007083333333333334,0.0007174999999999999,0.0008675,0.001255,0.0013575,0.00142,0.00196,0.0018750000000000001,0.0014333333333333333,0.0013375,0.0014875,0.0006724999999999999,0.0019725000000000003,0.0015999999999999999,0.0017225
0.0007850000000000001,0.0008525,0.00124,0.0013700000000000001,0.0011275,0.001485,0.0021525,0.0020525,0.0014,0.0013549999999999999,0.0012900000000000001,0.0007425,0.002075,0.0013,0.0016925
0.0009483333333333335,0.0011475,0.0012875,0.0014849999999999998,0.0011225,0.001665,0.00198,0.001895,0.0014866666666666667,0.001495,0.00133,0.0010175,0.0017275,0.0008975000000000001,0.0015025000000000001
0.0011733333333333333,0.0012850000000000001,0.001425,0.0015825,0.0010525,0.0016475,0.001765,0.0018650000000000001,0.001556666666666667,0.0014750000000000002,0.001435,0.0013075,0.001325,0.0006324999999999999,0.00138
0.0013949999999999998,0.0013725000000000002,0.001605,0.00156,0.0010125,0.0016399999999999997,0.0017425000000000001,0.001925,0.0017966666666666667,0.0012925,0.00123,0.0013449999999999998,0.001215,0.0007025000000000001,0.001395
0.0013633333333333334,0.00132,0.00167,0.0016825,0.0009750000000000001,0.0017,0.0018974999999999999,0.0021275,0.0019466666666666666,0.0011925,0.0008500000000000001,0.0010775,0.0015,0.00102,0.0016849999999999999
0.0009766666666666667,0.0012000000000000001,0.00133,0.001675,0.0011575000000000001,0.0019399999999999999,0.0019950000000000002,0.0020599999999999998,0.0019733333333333334,0.0012950000000000001,0.0006050000000000001,0.000715,0.0016475,0.001275,0.0018375
0.000555,0.000995,0.000685,0.0011975,0.0015725000000000001,0.002175,0.00186,0.0016625,0.0017533333333333335,0.0014175,0.0006025,0.000535,0.0015300000000000001,0.001405,0.00171
0.00040666666666666667,0.000435,0.00066,0.000975,0.001495,0.0017725,0.00153,0.0017000000000000001,0.0007433333333333334,0.00148,0.00081,0.00071,0.001875,0.0014475,0.0019725
0.0004116666666666667,0.000415,0.0006475,0.0007975,0.0014475000000000002,0.0015275,0.00157,0.001705,0.0006633333333333334,0.0015425,0.0010075000000000001,0.0009725000000000001,0.002035,0.0015025,0.0018775
0.000495,0.000655,0.0005325000000000001,0.0006600000000000001,0.0013700000000000001,0.001405,0.0022299999999999998,0.0019050000000000002,0.00154,0.0013725,0.0010175,0.000905,0.001885,0.001625,0.0014800000000000002
0.000685,0.00051,0.0008525,0.0008,0.0008750000000000001,0.000905,0.002505,0.00228,0.0016766666666666666,0.00113,0.0009174999999999999,0.0006275,0.0018174999999999999,0.0015999999999999999,0.0015125000000000002
0.0009583333333333333,0.0006050000000000001,0.0012274999999999999,0.0008725,0.0006625,0.0007275,0.0018974999999999999,0.0019500000000000001,0.0012666666666666668,0.0012075,0.000905,0.0005325,0.0015075000000000002,0.0012900000000000001,0.0015025
0.0012233333333333334,0.001045,0.0013325,0.00094,0.0009775,0.001195,0.0011625,0.0011925,0.0011266666666666667,0.001585,0.00107,0.000735,0.0010425,0.00099,0.0012225
0.00127,0.00112,0.00116,0.0011875000000000002,0.0011725,0.0016524999999999999,0.001035,0.00102,0.0013233333333333335,0.002045,0.0013750000000000001,0.0011675,0.00101,0.00109,0.0012
0.0010416666666666667,0.0005325,0.000925,0.0016150000000000001,0.00083,0.0014475,0.0013525,0.0017025,0.0012833333333333334,0.00226,0.0014875,0.0014399999999999999,0.00168,0.00148,0.0017399999999999998
0.0007216666666666668,0.0003525,0.00036750000000000004,0.001545,0.0009225,0.001395,0.0015775,0.00199,0.0013833333333333334,0.0020525,0.0013075,0.0012175,0.0019975,0.0016549999999999998,0.001855
0.0005200000000000001,0.0005725,0.0001675,0.0011224999999999998,0.0012125,0.001405,0.0017749999999999999,0.00206,0.0013733333333333334,0.001565,0.0011675000000000001,0.00079,0.0018825,0.0014600000000000001,0.00162
0.00065,0.0006975,0.000815,0.001005,0.0011275,0.0012625,0.00202,0.0023975,0.0012166666666666667,0.0010925,0.0009624999999999999,0.0005549999999999999,0.00178,0.0012025,0.0016175
0.001035,0.000995,0.0012975,0.0010575,0.0013525,0.0016225,0.002005,0.0022949999999999997,0.0014166666666666668,0.00083,0.0005849999999999999,0.00048750000000000003,0.001325,0.0010575,0.0014275
0.001285,0.00106,0.00141,0.001355,0.0015249999999999999,0.0019025,0.0016599999999999998,0.0019275000000000002,0.0011733333333333333,0.0008699999999999999,0.00039749999999999996,0.0005225,0.0011375,0.001085,0.0013675
0.001141666666666667,0.0008250000000000001,0.0012025,0.0016275,0.001535,0.001895,0.0014025,0.00166,0.0008066666666666668,0.00117,0.000575,0.00067,0.0015300000000000001,0.001375,0.001605
0.0008900000000000001,0.000645,0.0009525000000000001,0.001595,0.00147,0.001725,0.0014525,0.0016275,0.0008399999999999999,0.0015099999999999998,0.000905,0.0008075,0.0021675,0.0018599999999999999,0.002025
0.0008350000000000001,0.0006925,0.00099,0.0013425000000000002,0.0012275,0.0013475,0.0014725,0.0016325,0.0009299999999999999,0.0015925000000000002,0.001,0.000725,0.002565,0.00211,0.0022700000000000003
0.0008316666666666666,0.0008775,0.00099,0.0010775000000000001,0.0011075,0.0011725,0.001255,0.0013399999999999998,0.0008966666666666666,0.0014425,0.0008125,0.0005725,0.002385,0.0018925,0.0019875
0.0007850000000000001,0.0009624999999999999,0.0008774999999999999,0.0009875,0.0010925,0.001285,0.0010075000000000001,0.0009125000000000001,0.00066,0.0013,0.00068,0.000575,0.0021425000000000003,0.0015925000000000002,0.0017125
0.0009166666666666666,0.0011075000000000002,0.00092,0.00101,0.0009174999999999999,0.0013975,0.0008675,0.000535,0.00037000000000000005,0.001205,0.0007175,0.000545,0.0022475,0.0016075,0.0018624999999999998
0.0010833333333333335,0.001435,0.0008575,0.0008525000000000001,0.0008049999999999999,0.001445,0.00087,0.00033,0.0004966666666666666,0.0010425,0.000815,0.0004225,0.00215,0.0017575,0.001895
0.0010066666666666668,0.0014750000000000002,0.00076,0.000725,0.0007749999999999999,0.0013224999999999999,0.0010475,0.0007375,0.00078,0.0009625,0.00091,0.00046,0.0018124999999999999,0.0017125,0.0017775
0.0009383333333333334,0.001245,0.000895,0.000835,0.0007625,0.001155,0.0012075,0.0013000000000000002,0.0009233333333333333,0.00113,0.0009475,0.0006875,0.001705,0.0015375000000000002,0.0018475000000000002
0.001125,0.00117,0.0011875,0.0010674999999999999,0.0008375,0.0010975,0.0012425000000000001,0.0014325,0.0010966666666666666,0.00145,0.0009525,0.0009375,0.00185,0.0014325000000000002,0.0019425000000000002
0.00136,0.0013299999999999998,0.001365,0.0012000000000000001,0.0009674999999999999,0.0010975,0.001275,0.0013124999999999999,0.0014033333333333335,0.0018175,0.0010275,0.0012274999999999999,0.002055,0.001495,0.001915
0.0013633333333333334,0.0014675,0.0012425000000000001,0.001145,0.0010125,0.001065,0.0013475,0.0012575000000000002,0.001593333333333333,0.0020150000000000003,0.00114,0.0015,0.002145,0.001605,0.0019125000000000001
0.0011583333333333333,0.0013325,0.0010225,0.0011275,0.00093,0.000995,0.001435,0.0013900000000000002,0.0015066666666666666,0.0017950000000000002,0.0011425,0.0014175000000000001,0.0018924999999999997,0.00148,0.0019375
0.0010299999999999999,0.001275,0.0008875,0.0011075,0.001,0.0011025,0.0015524999999999998,0.00146,0.0015033333333333333,0.0014175,0.00108,0.00095,0.0014275,0.0012525,0.0017775
0.0011883333333333333,0.001375,0.00114,0.001195,0.0010425,0.0011875,0.0015849999999999998,0.0014975,0.0013099999999999997,0.0013925,0.0011324999999999998,0.0006675,0.001545,0.0013125,0.0017825000000000002
0.0016066666666666666,0.001725,0.0015350000000000001,0.0014025,0.0012799999999999999,0.001515,0.001435,0.0014024999999999999,0.0012133333333333334,0.001735,0.00122,0.0008724999999999999,0.00206,0.001605,0.0018349999999999998
0.0019100000000000002,0.00201,0.001525,0.0016699999999999998,0.0017599999999999998,0.0020724999999999997,0.0012825,0.0012725,0.0013533333333333333,0.001915,0.001225,0.00113,0.0023025,0.001795,0.0017475
0.0016866666666666668,0.0015975,0.00122,0.0019425,0.0017100000000000001,0.00205,0.0012599999999999998,0.001375,0.00118,0.00186,0.0013000000000000002,0.00116,0.0023325000000000004,0.0016649999999999998,0.0018874999999999999
0.0013033333333333334,0.0010350000000000001,0.0011524999999999999,0.00192,0.001275,0.001545,0.0014025,0.001545,0.0010766666666666667,0.0019775,0.0015525,0.001265,0.0021875,0.0013549999999999999,0.0021425000000000003
0.0013366666666666666,0.0011949999999999999,0.0013075,0.0017549999999999998,0.0016025000000000002,0.00162,0.001735,0.0015574999999999999,0.00156,0.002055,0.0017075,0.00139,0.00165,0.0011475,0.00197
0.0017416666666666665,0.0017325,0.001375,0.0019575,0.00255,0.0023325,0.0021425,0.0016575,0.0019166666666666666,0.0017324999999999999,0.00158,0.0012775,0.0011425,0.00103,0.0014325
0.00199,0.001595,0.00163,0.0024999999999999996,0.00244,0.0022925000000000003,0.0024075,0.002195,0.00139,0.0015325,0.0015524999999999998,0.0013674999999999998,0.00158,0.000835,0.001375
0.0019016666666666667,0.0012399999999999998,0.0018025,0.0023775,0.0014425,0.00153,0.0024974999999999997,0.00242,0.00118,0.0018149999999999998,0.0018124999999999999,0.0018175,0.0023299999999999996,0.000825,0.0018124999999999999
0.001726666666666667,0.00174,0.0013075,0.001405,0.0011300000000000001,0.0013349999999999998,0.0024575,0.00191,0.0018033333333333332,0.0021025,0.0022475,0.002235,0.002385,0.0012625,0.0020924999999999997
0.0015383333333333334,0.0020225,0.001075,0.0011025,0.0011275,0.0013075,0.0022825,0.0018149999999999998,0.00147,0.002165,0.002535,0.0023425,0.00266,0.001865,0.002595
0.0013866666666666665,0.0015925000000000002,0.001385,0.0015400000000000001,0.0011125,0.00115,0.002085,0.00214,0.00066,0.0020725,0.00219,0.0019625,0.0031625,0.0020675000000000003,0.0028775
0.0013583333333333331,0.001415,0.0015350000000000001,0.0016975,0.00141,0.0012725,0.002,0.0021449999999999998,0.0009733333333333333,0.0019299999999999999,0.001575,0.001395,0.0030225,0.0018775,0.002335
