protein_extract_32_scans_sample1,protein_extract_32_scans_sample2,protein_extract_32_scans_sample3
0.0083225,0.0106775,0.008892500000000001
0.00832,0.01064,0.00885
0.008085,0.010527499999999999,0.008745
0.00783,0.0103975,0.008597500000000001
0.0077925,0.010450000000000001,0.008549999999999999
0.0079525,0.01069,0.0086875
0.008165,0.010897500000000001,0.00882
0.008392499999999999,0.011035,0.0089425
0.008495,0.011072499999999999,0.009089999999999999
0.008285,0.01092,0.00902
0.0080425,0.01073,0.008839999999999999
0.008035,0.01066,0.00881
0.0079775,0.010544999999999999,0.008765
0.007957500000000001,0.010465,0.008719999999999999
0.0081675,0.0105325,0.0088575
0.0083425,0.0106575,0.009005
0.0082775,0.0107375,0.009004999999999999
0.008045,0.01063,0.0089225
0.0080075,0.010572499999999999,0.0090125
0.0081575,0.010714999999999999,0.0091675
0.0081375,0.0107825,0.009049999999999999
0.0081075,0.010732499999999999,0.00889
0.0081125,0.010499999999999999,0.00881
0.0079425,0.010179999999999998,0.008664999999999999
0.0077175,0.0101025,0.008567499999999999
0.0076225,0.01022,0.0085375
0.007685,0.010385,0.00852
0.00791,0.010642500000000001,0.008685000000000002
0.008235,0.01098,0.0090425
0.008395,0.011102500000000001,0.0092975
0.0083375,0.0109075,0.0093425
0.0083675,0.010804999999999999,0.0094
0.0085675,0.011064999999999998,0.00955
0.0086675,0.011317500000000001,0.009565
0.00848,0.0112225,0.0093525
0.0081525,0.0109725,0.009079999999999998
0.007975,0.010902499999999999,0.00896
0.008125,0.011105,0.0090375
0.0084475,0.0114225,0.0092075
0.008555,0.0115325,0.0093
0.008425,0.011349999999999999,0.0092175
0.008480000000000001,0.0113225,0.0093325
0.0087675,0.011564999999999999,0.009715
0.0088775,0.0116675,0.0098775
0.00869,0.011495,0.00973
0.008459999999999999,0.011295,0.009555
0.0083025,0.011210000000000001,0.009415000000000001
0.00825,0.01119,0.009225
0.0083975,0.011335000000000001,0.0091625
0.008652499999999999,0.0117,0.009445
0.0088325,0.011949999999999999,0.0098425
0.0088875,0.01193,0.01005
0.0088775,0.011800000000000001,0.00999
0.0087375,0.011602499999999998,0.0096625
0.00854,0.011432499999999998,0.00936
0.00848,0.01137,0.009375000000000001
0.008414999999999999,0.011337499999999999,0.0094375
0.0082375,0.0112675,0.0093975
0.0082975,0.0112875,0.009582499999999999
0.0086175,0.011460000000000001,0.0099425
0.008709999999999999,0.011535,0.009985
0.008625,0.011519999999999999,0.0097025
0.0087825,0.011550000000000001,0.0095925
0.0090025,0.011512500000000002,0.0097625
0.0090025,0.011412499999999999,0.0098775
0.0089325,0.011315,0.009745
0.0089575,0.011264999999999999,0.0095775
0.0088825,0.0113325,0.00958
0.0085225,0.011315,0.00955
0.008175,0.011094999999999999,0.009349999999999999
0.00814,0.0109875,0.0092075
0.008225,0.011082499999999999,0.0091475
0.008185000000000001,0.011130000000000001,0.009037499999999999
0.008295,0.011325,0.0091375
0.0085575,0.0115525,0.009315
0.00873,0.0116,0.0094
0.0086475,0.011407500000000001,0.009347500000000002
0.0084475,0.0111475,0.009247499999999999
0.0083475,0.0110475,0.0092
0.008405,0.0111575,0.009247499999999999
0.00846,0.011314999999999999,0.0094125
0.008289999999999999,0.01131,0.009565
0.0079075,0.011195,0.009642500000000002
0.0076825,0.0112025,0.009837499999999999
0.0077625,0.011445,0.010255
0.0079225,0.011767500000000002,0.010552500000000001
0.0080825,0.0120075,0.010655
0.008515,0.012490000000000001,0.011127499999999999
0.008785,0.01285,0.0112475
0.0074575,0.011455,0.0097475
0.00528,0.008795,0.00754
0.005045000000000001,0.008060000000000001,0.006337499999999999
0.00571,0.009995,0.00689
0.006222500000000001,0.011585000000000002,0.007785
0.0070550000000000005,0.011612500000000001,0.0085225
0.0079125,0.0114225,0.0091775
0.008767500000000001,0.011325000000000002,0.008925
0.00879,0.011102500000000001,0.00872
0.007415,0.011027499999999999,0.00948
0.0067425,0.01092,0.0092075
0.0069299999999999995,0.010902499999999999,0.008565
0.007105,0.010645,0.00838
0.00725,0.010255,0.008315
0.007615,0.01029,0.008555
0.0081875,0.0106675,0.0089625
0.0085875,0.011144999999999999,0.009345
0.00874,0.011582499999999999,0.009495
0.008835,0.0120325,0.009745
0.009309999999999999,0.012482499999999999,0.010297499999999998
0.00955,0.012575,0.0109325
0.009000000000000001,0.011760000000000001,0.0107275
0.008025,0.010722500000000001,0.009837499999999999
0.007559999999999999,0.0103275,0.009022500000000001
0.007497499999999999,0.010517499999999999,0.008885
0.0077175,0.010812500000000001,0.009175
0.0081525,0.0110325,0.00946
0.008455,0.011115,0.00953
0.008464999999999999,0.0110875,0.009515
0.0083625,0.0110975,0.009559999999999999
0.008405,0.0112275,0.009672499999999999
0.0086225,0.011422499999999999,0.00982
0.0088825,0.0115175,0.00982
0.008942499999999999,0.011385,0.0096375
0.0087275,0.011085,0.00936
0.0084375,0.010842499999999998,0.0091825
0.008167500000000001,0.0107325,0.0091525
0.007945,0.010687499999999999,0.00911
0.00796,0.010674999999999999,0.008985
0.008115,0.010575000000000001,0.00881
0.008055,0.0101925,0.008545
0.0077,0.009575,0.0082175
0.00732,0.00915,0.0080325
0.007155,0.009185,0.0080925
0.007145,0.0094125,0.008212500000000001
0.007055,0.0094325,0.0081075
0.0068525,0.009174999999999999,0.0077975
0.006705,0.00895,0.0075650000000000005
0.00665,0.0090025,0.007517499999999999
0.00668,0.0092925,0.0076425
0.0067375,0.009465,0.007815
0.0066675,0.009212499999999998,0.007742500000000001
0.0066425,0.00887,0.0075375
0.0067075,0.0088525,0.007545
0.006727499999999999,0.009015,0.00766
0.0065525,0.008892500000000001,0.0074175000000000005
0.0060125000000000005,0.008337500000000001,0.00669
0.00547,0.0079675,0.006175
0.0053925,0.0079175,0.006322500000000001
0.0055175,0.00786,0.006575
0.00575,0.008165,0.0067375
0.006045,0.008435,0.006865
0.0061925,0.008414999999999999,0.006995
0.0060275,0.0083125,0.006755
0.005935,0.007984999999999999,0.006220000000000001
0.006555,0.008015,0.006485
0.0072625,0.00844,0.00719
0.00723,0.0083575,0.0070825
0.007022499999999999,0.0081625,0.0067675
0.0070275,0.008445,0.007095000000000001
0.0069075,0.00865,0.007562499999999999
0.0065675,0.0082875,0.00749
0.006064999999999999,0.0076075000000000005,0.006855
0.005755,0.0070075,0.0061225
0.0057350000000000005,0.006765,0.0057174999999999995
0.00563,0.006789999999999999,0.0055525
0.005124999999999999,0.006595,0.0052675
0.0048200000000000005,0.0063775,0.0051225
0.005565,0.006857499999999999,0.005774999999999999
0.0063425,0.0074225,0.006342499999999999
0.005942500000000001,0.0073,0.0059725
0.0054575,0.0072274999999999995,0.0058575
0.0055925,0.007554999999999999,0.006305
0.005795000000000001,0.0078175,0.006575
0.005955,0.007715,0.006735
0.0056974999999999994,0.00694,0.0063525000000000005
0.0049099999999999994,0.00592,0.005335
0.00443,0.00544,0.0047799999999999995
0.004647500000000001,0.005815,0.0051675
0.00526,0.0068249999999999995,0.005875
0.0056225,0.007415,0.0061725
0.005175,0.0067825,0.005937499999999999
0.00412,0.0055425000000000006,0.0053275
0.00319,0.00472,0.0043300000000000005
0.0031824999999999996,0.0048525,0.003925
0.00418,0.005825,0.00521
0.00535,0.006745,0.0070875
0.00604,0.00685,0.0076324999999999995
0.0057175,0.006045,0.00666
0.00447,0.0045325,0.0051600000000000005
0.0030475,0.0028174999999999997,0.0036175
0.00174,0.001535,0.002085
0.0010875,0.00149,0.001185
0.001345,0.0024075,0.00118
0.0016175,0.0027875,0.0010475
0.001545,0.0028899999999999998,0.00078
0.001725,0.0036125,0.0013325000000000001
0.002465,0.00441,0.002555
0.0035225000000000005,0.00498,0.0037675
0.004195,0.005325,0.004505
0.0038900000000000002,0.00533,0.0045175
0.0029075000000000004,0.0049225,0.003905
0.002295,0.0043725,0.00333
0.0025,0.00442,0.003345
0.0028374999999999997,0.0048425,0.0035875000000000004
0.00286,0.0049724999999999995,0.0035900000000000003
0.0030975000000000004,0.0051525,0.003755
0.0038350000000000003,0.005695,0.0043324999999999995
0.0044199999999999995,0.0061525,0.0047225
0.004442499999999999,0.0061175,0.004677499999999999
0.00447,0.00618,0.004785
0.00486,0.006675,0.005375
0.0050975,0.0067775000000000005,0.00581
0.005125,0.0065075,0.00591
0.005180000000000001,0.0064425,0.005967500000000001
0.005085,0.0063825,0.005702499999999999
0.004685,0.006069999999999999,0.0051225
0.0042775,0.0058325,0.0048325
0.00429,0.005977499999999999,0.0049
0.0042049999999999995,0.0060325000000000005,0.004765
0.0037399999999999994,0.005540000000000001,0.004345
0.00357,0.0050100000000000006,0.0040475
0.00394,0.0050550000000000005,0.00413
0.004265,0.00523,0.004275
0.004185,0.00517,0.004365
0.00393,0.0051175,0.004455
0.003715,0.0050475,0.004315
0.0035824999999999997,0.004825,0.0039575
0.003515,0.00468,0.0036574999999999997
0.0035625,0.0048725,0.003665
0.0039625,0.005422499999999999,0.0041775
0.0045249999999999995,0.005899999999999999,0.0049050000000000005
0.0046425,0.005835,0.00515
0.004485,0.005647500000000001,0.0048475
0.00468,0.005744999999999999,0.00455
0.00532,0.0059825,0.00472
0.005785,0.0062025,0.00511
0.00537,0.00602,0.005040000000000001
0.004625,0.005495,0.0047575
0.0044425,0.005090000000000001,0.004727500000000001
0.00459,0.00503,0.004685
0.00481,0.0055975,0.0047075
0.0049949999999999994,0.0061625000000000004,0.004959999999999999
0.00466,0.005715,0.005007500000000001
0.003535,0.004685,0.004475
0.002235,0.00401,0.003615
0.0018174999999999997,0.0038274999999999997,0.003045
0.00233,0.0039250000000000005,0.0031925000000000005
0.0035649999999999996,0.0047775000000000005,0.004205
0.00513,0.006234999999999999,0.005342500000000001
0.0053974999999999995,0.0066175,0.005197500000000001
0.0039825,0.0051575,0.0038399999999999997
0.00283,0.003315,0.00308
0.0024825,0.00248,0.0031249999999999997
0.0024675,0.002705,0.00299
0.0030225,0.0035075,0.0030325
0.0030775,0.0038949999999999996,0.00308
0.002005,0.003495,0.0026299999999999995
0.0013275000000000001,0.0032925000000000003,0.0024425000000000002
0.0016825,0.0035199999999999997,0.0029825
0.0021025,0.0033975,0.0036149999999999997
0.0019399999999999999,0.0028225000000000004,0.00364
0.001425,0.0019775,0.00255
0.0011099999999999999,0.0014275,0.0008824999999999999
0.00117,0.0016575000000000001,0.00046499999999999997
0.00147,0.00224,0.0016899999999999997
0.0018474999999999998,0.0027949999999999997,0.0029474999999999996
0.0021175,0.0033075,0.00333
0.00236,0.0037125,0.00315
0.0022125,0.00358,0.002445
0.00164,0.0030775,0.0017625
0.0017225,0.0030275000000000002,0.0019475
0.0024725,0.00326,0.0025375
0.00285,0.0031875000000000002,0.0027975
0.003025,0.0032774999999999996,0.0029025
0.00362,0.0040175,0.0032825000000000003
0.003965,0.004654999999999999,0.0036100000000000004
0.0029,0.0038649999999999995,0.0027825000000000003
0.001065,0.002075,0.0011549999999999998
0.000175,0.00116,0.000575
0.0004975,0.0015425,0.0009649999999999999
0.00114,0.002155,0.0011275
0.001335,0.00215,0.0009725000000000001
0.0016450000000000002,0.0021325,0.0011099999999999999
0.0023425,0.002615,0.00169
0.0022725,0.0026850000000000003,0.0018625
0.0014399999999999999,0.0023625,0.0013724999999999998
0.001095,0.0026325000000000003,0.0012174999999999998
0.0014774999999999999,0.0033675,0.0018525
0.0015125,0.0034549999999999997,0.00221
0.0009699999999999999,0.0027974999999999996,0.0017100000000000001
0.0010875,0.002575,0.0013575
0.0020225,0.0032425,0.0018975
0.0026525,0.0039625,0.0026
0.00265,0.0041075,0.0027075
0.0024775,0.0038875000000000003,0.0024525000000000003
0.00252,0.0038,0.0023525
0.0028625,0.004015,0.0026449999999999998
0.00319,0.0042425,0.0031174999999999996
0.003265,0.0041575,0.0032849999999999997
0.0032700000000000003,0.00387,0.003025
0.0031500000000000005,0.003615,0.0025924999999999998
0.0027700000000000003,0.0033825,0.0021275
0.0025325,0.0033725,0.0018549999999999999
0.0026725000000000004,0.0035949999999999997,0.001935
0.002835,0.0036,0.002245
0.0028075,0.003475,0.00258
0.00271,0.0034925,0.0026525000000000003
0.0026474999999999997,0.003545,0.00247
0.0028624999999999996,0.0037125000000000005,0.002565
0.00328,0.0039325,0.0029575
0.0034799999999999996,0.00395,0.003105
0.0033499999999999997,0.0039175,0.002895
0.0030625,0.003955,0.0026825
0.00286,0.00404,0.002755
0.00278,0.0040525,0.0028174999999999997
0.0026449999999999998,0.0038275,0.0025375
0.0025675000000000003,0.0036524999999999995,0.0022125
0.0026725,0.00369,0.0020975
0.0027974999999999996,0.00363,0.00207
0.0029275000000000004,0.0035275000000000003,0.0021650000000000003
0.0031225,0.0037349999999999996,0.0023699999999999997
0.003155,0.004035,0.00245
0.0029850000000000002,0.0041175,0.0024200000000000003
0.0028925,0.0040425,0.0024925
0.0029575,0.003975,0.0026300000000000004
0.0030724999999999997,0.0039725,0.0026975
0.00307,0.0038850000000000004,0.0025525
0.0029024999999999997,0.0036249999999999998,0.002255
0.0026274999999999996,0.0033675,0.002005
0.00246,0.0032975000000000005,0.001905
0.0026425,0.0035025000000000004,0.0020150000000000003
0.0030724999999999997,0.0039575,0.0023675
0.003425,0.004357499999999999,0.0027275
0.0035050000000000003,0.00441,0.00284
0.0033975000000000003,0.0042075,0.002785
0.0033300000000000005,0.0041025,0.0027725000000000002
0.003345,0.00408,0.002735
0.0032224999999999997,0.00393,0.0025075
0.002955,0.0037775,0.002255
0.00278,0.0038475000000000002,0.0022225
0.0028599999999999997,0.004095,0.0024575
0.0031400000000000004,0.004355,0.0027725
0.0033325,0.0044525,0.0028225000000000004
0.00329,0.0042725,0.0025775
0.003265,0.0040825,0.0024675
0.0034725,0.004209999999999999,0.0026750000000000003
0.0037025,0.0045674999999999995,0.0029274999999999995
0.003575,0.004682500000000001,0.00285
0.0031675,0.0044075,0.0025050000000000003
0.0030225,0.004125,0.00234
0.0033174999999999997,0.0041775,0.00255
0.0036575,0.0044175,0.00285
0.0037524999999999998,0.0045825,0.0029525000000000003
0.0036049999999999997,0.004555,0.00279
0.0033675,0.00442,0.002525
0.00332,0.0043825,0.002455
0.0035125,0.0044275,0.0026175
0.00368,0.004435,0.0027624999999999998
0.0036725,0.004432500000000001,0.0027375000000000003
0.0035724999999999997,0.0045225,0.0026625
0.0035025,0.0046675,0.0026875
0.0035575,0.004764999999999999,0.0027675
0.00375,0.004807499999999999,0.0028725
0.0039225,0.00484,0.0029625
0.0039175,0.004847499999999999,0.002965
0.0037549999999999997,0.0047625,0.0028699999999999997
0.0036100000000000004,0.0046225,0.00281
0.0036474999999999997,0.0046500000000000005,0.002895
0.0037725,0.00483,0.0030299999999999997
0.00373,0.0048850000000000005,0.00305
0.0036599999999999996,0.0048925,0.00307
0.0037549999999999997,0.004987500000000001,0.0031525
0.00392,0.0050550000000000005,0.0031850000000000003
0.004075,0.00507,0.003175
0.004155,0.0050825,0.003155
0.0040625,0.0049475000000000005,0.003085
0.0039049999999999996,0.0047025,0.00298
0.003945,0.004735,0.00302
0.00417,0.00511,0.0033375
0.0043575,0.0054975,0.0037175000000000003
0.0044625,0.005707500000000001,0.0039525
0.0045474999999999995,0.005775,0.0040075
0.00462,0.00583,0.0039825
0.0046825,0.00595,0.0040375
0.004745,0.0060750000000000005,0.00418
0.004817500000000001,0.0061849999999999995,0.004305
0.0048525,0.0062775,0.00438
0.00498,0.00636,0.0045275
0.00528,0.0064575,0.0047775
0.00559,0.006645000000000001,0.005005
0.0058325,0.0069575,0.005205
0.0060625,0.007275,0.005444999999999999
0.0063025,0.0075025000000000005,0.005699999999999999
0.0065025,0.007662500000000001,0.00591
0.006602500000000001,0.00775,0.0060149999999999995
0.00669,0.0078375,0.00608
0.0068425,0.0080425,0.006265
0.0069125,0.0082325,0.0064975
0.0069275,0.0083575,0.0066625
0.006975,0.008515000000000002,0.006789999999999999
0.00706,0.0087225,0.0069099999999999995
0.00707,0.008827499999999999,0.00695
0.0070075,0.008735,0.006920000000000001
0.00718,0.008684999999999998,0.00711
0.00771,0.009045000000000001,0.00763
0.0081325,0.0095675,0.007997500000000001
0.0082375,0.0098175,0.00806
0.0082425,0.0098525,0.0081025
0.008385,0.009975,0.0083075
0.0087425,0.010335,0.008675
0.00914,0.01078,0.009005
0.009445,0.011187500000000001,0.009282499999999999
0.0098075,0.011677499999999999,0.00972
0.0101225,0.0120475,0.0101575
0.010312499999999999,0.0121825,0.010395
0.010435,0.012302500000000001,0.0105125
0.0105325,0.012515,0.010645
0.01071,0.012812500000000001,0.010852500000000001
0.0109275,0.012995,0.011030000000000002
0.011380000000000001,0.013255,0.0113975
0.0123,0.01408,0.0123425
0.013027500000000001,0.014950000000000001,0.0132525
0.01323,0.0153225,0.013604999999999999
0.013342499999999998,0.015492500000000001,0.013777500000000002
0.013787500000000001,0.0159125,0.014197499999999998
0.0144475,0.01656,0.0147425
0.0150875,0.017202500000000003,0.015255000000000001
0.015602500000000002,0.01778,0.0158
0.0157825,0.01807,0.01615
0.015844999999999998,0.01815,0.01637
0.0162025,0.018435,0.0167975
0.0167025,0.018975,0.0173225
0.016905,0.0193725,0.0175375
0.016775,0.0194275,0.0174225
0.016765000000000002,0.019379999999999998,0.01736
0.017204999999999998,0.019635,0.0176625
0.017355000000000002,0.0198075,0.017765
0.0172775,0.0197875,0.01769
0.01756,0.019977500000000002,0.0179625
0.01786,0.0202075,0.0182875
0.017792500000000003,0.02019,0.018285
0.017525,0.020005000000000002,0.018005
0.0173075,0.0198,0.017725
0.017442500000000003,0.01985,0.017875000000000002
0.0177225,0.0200825,0.018312500000000002
0.0177175,0.020152499999999997,0.0184375
0.0175325,0.020015,0.0182475
0.0173075,0.0197825,0.0179125
0.01712,0.01962,0.01765
0.0170375,0.0196225,0.017607499999999998
0.01696,0.0196625,0.0176625
0.01682,0.019590000000000003,0.017607499999999998
0.0167725,0.01944,0.017565
0.016737500000000002,0.0192525,0.0175475
0.016489999999999998,0.019,0.017385
0.016205,0.018757500000000003,0.01716
0.0160925,0.0185875,0.016985
0.01609,0.018485,0.016845
0.016024999999999998,0.01836,0.016675
0.0157575,0.018059999999999996,0.0163475
0.0153025,0.017555,0.01583
0.01484,0.017015,0.015300000000000001
0.014462500000000001,0.01651,0.01484
0.014085,0.0160075,0.014342500000000001
0.01364,0.015515000000000001,0.013775
0.013139999999999999,0.015047499999999998,0.013219999999999999
0.012642500000000001,0.01458,0.012695
0.01221,0.0141175,0.0122025
0.011875,0.013715,0.011790000000000002
0.011574999999999998,0.01334,0.0114175
0.011187500000000001,0.01287,0.010967499999999998
0.010775,0.0123425,0.01043
0.0104725,0.011907500000000001,0.0099675
0.01015,0.011555000000000001,0.009565
0.009695,0.01115,0.009094999999999999
0.0094175,0.0107775,0.00869
0.0093525,0.010517499999999999,0.00848
0.0091325,0.0102425,0.0082725
0.008664999999999999,0.00986,0.0079325
0.0081925,0.009375,0.0074800000000000005
0.00805,0.008910000000000001,0.0070375
0.0082075,0.0087825,0.006905
0.008102499999999999,0.0087875,0.0068425
0.007765,0.008620000000000001,0.006605
0.007407499999999999,0.008337500000000001,0.0062675
0.007132500000000001,0.0081175,0.00596
0.006902500000000001,0.007922499999999999,0.00574
0.0065825,0.007555000000000001,0.005525
0.006275,0.00704,0.0052525
0.0063349999999999995,0.006725,0.0050425
0.006635,0.0067775,0.0049925
0.0065275,0.00673,0.00486
0.0061525,0.0065275,0.0046300000000000004
0.0058449999999999995,0.00637,0.004425
0.0055375,0.00618,0.0041875
0.0051400000000000005,0.0058275,0.0038624999999999996
0.0048425,0.005509999999999999,0.0035600000000000002
0.0048025,0.0054375,0.003445
0.0049625,0.0055325,0.003515
0.0050799999999999994,0.0055674999999999995,0.003595
0.0049775,0.005407499999999999,0.0035225000000000005
0.0048325,0.0052625,0.0033950000000000004
0.0047575,0.0052,0.0032449999999999996
0.004614999999999999,0.0050325000000000005,0.003045
0.0043774999999999994,0.00473,0.00279
0.0042425,0.004545,0.0025900000000000003
0.0043825,0.0046675,0.002615
0.0044375000000000005,0.004732500000000001,0.0026775
0.004265,0.0045675,0.0025575
0.00412,0.0044,0.00236
0.0041925,0.0044425,0.0022975
0.004359999999999999,0.0045775,0.0023924999999999997
0.0042775,0.00451,0.0023825
0.0040225,0.0042675000000000005,0.0022275000000000003
0.0039299999999999995,0.0041925,0.00218
0.0041175,0.004425,0.0023775
0.0043425,0.004665,0.0025900000000000003
0.0044225,0.004762499999999999,0.00268
0.0043774999999999994,0.004725,0.0027075
0.00429,0.0046175,0.002775
0.00424,0.004555,0.0028925
0.00432,0.00464,0.0030425
0.004705,0.0049949999999999994,0.0033374999999999998
0.0052875000000000005,0.00555,0.00379
0.005645,0.005942500000000001,0.00409
0.005795,0.0061175,0.0042225
0.005885,0.0062499999999999995,0.004347500000000001
0.005860000000000001,0.006315,0.004432500000000001
0.0057075,0.006254999999999999,0.004385
0.0057350000000000005,0.0062825,0.0044875
0.006115,0.006592499999999999,0.0049525
0.00636,0.00682,0.00528
0.006252499999999999,0.006732500000000001,0.0052
0.00606,0.00653,0.004945000000000001
0.005955,0.00641,0.004732500000000001
0.0059225,0.00642,0.0046675
0.005922500000000001,0.0064725,0.00471
0.0059275000000000005,0.00649,0.0047875
0.005925,0.0064725,0.0048649999999999995
0.00601,0.006535000000000001,0.0049975
0.006314999999999999,0.0067824999999999995,0.00526
0.0066,0.007027500000000001,0.005475000000000001
0.0066625,0.0071075,0.0055275
0.00662,0.0071075,0.00553
0.006605000000000001,0.0071225,0.0055875000000000005
0.0066725,0.007155,0.005745
0.0068075,0.0072925,0.0059875
0.0069949999999999995,0.007565,0.0062375
0.0073124999999999996,0.00795,0.00653
0.0076825,0.0082975,0.006807499999999999
0.007775,0.008355,0.0068425
0.007625,0.0081925,0.0067025
0.0075,0.00806,0.006635
0.007492500000000001,0.008035,0.0066675
0.007477500000000001,0.00799,0.0066525
0.0074075,0.007885,0.00659
0.0072274999999999995,0.007705,0.00647
0.0069475000000000006,0.007447499999999999,0.006275
0.00676,0.0072275,0.0061075
0.0067125,0.0070825,0.005995
0.006665,0.00698,0.005889999999999999
0.0065575,0.0069299999999999995,0.0058175
0.0064475,0.006905,0.005785
0.0064125,0.006920000000000001,0.005769999999999999
0.0064375000000000005,0.0069625,0.0057374999999999995
0.0064399999999999995,0.0069675,0.00566
0.006425,0.006945,0.0055925
0.0064425,0.006922500000000001,0.00559
0.0064725,0.0068975,0.005625
0.0065125,0.006905,0.0057025
0.00658,0.0069725,0.005845
0.00656,0.0070025,0.0059025
0.0064075,0.006925000000000001,0.0057824999999999994
0.006235,0.0067975,0.0055850000000000006
0.0061275,0.0066775,0.005399999999999999
0.006092500000000001,0.00654,0.005232499999999999
0.00606,0.006392500000000001,0.00509
0.0058875,0.0062125,0.0049375
0.0056225,0.005982500000000001,0.00476
0.0054375,0.0057625,0.00459
0.00532,0.0056025,0.004395
0.0051675,0.0054525,0.00419
0.004995,0.00532,0.004059999999999999
0.0048775,0.0052525,0.003995
0.0048175,0.0052375,0.0039299999999999995
0.004812500000000001,0.005215,0.0038775
0.0048625000000000005,0.005175,0.0038849999999999996
0.004869999999999999,0.0051475,0.0039275000000000004
0.0047125000000000005,0.0050799999999999994,0.003895
0.00449,0.004925,0.0037475
0.0043775,0.004785,0.0036149999999999997
0.0044125,0.0047825,0.0036075000000000005
0.0044825,0.0048825,0.0036474999999999997
0.004512499999999999,0.004945,0.0036699999999999997
0.0045425,0.0049175,0.0036625
0.00454,0.0048125,0.0035775
0.004445,0.00471,0.003445
0.0043675,0.00473,0.0034374999999999996
0.0044175,0.0048725,0.0035975
0.00453,0.0049925,0.0037675
0.0045850000000000005,0.0050325000000000005,0.0038475000000000002
0.004505,0.0049700000000000005,0.0038175
0.004365,0.004855,0.003705
0.0043575,0.0048175,0.003655
0.0044675,0.0048825000000000006,0.0037425
0.004535,0.0049700000000000005,0.0038424999999999996
0.0045249999999999995,0.005039999999999999,0.003825
0.0044925,0.0050475,0.0037375000000000004
0.0044975,0.005035,0.0037
0.0045375,0.0051,0.0037375000000000004
0.0045775,0.0051825,0.00382
0.0046425,0.0052525,0.003955
0.0046975,0.0053225,0.0040950000000000005
0.0047025,0.0053675,0.00417
0.0047150000000000004,0.005345,0.0042025
0.004775,0.00532,0.00424
0.0048025,0.0053475,0.0042725
0.0047799999999999995,0.005415,0.0042925
0.0048275,0.005520000000000001,0.004370000000000001
0.0049775,0.0056125,0.0045
0.0050975,0.0056325,0.0046075000000000005
0.0051175000000000005,0.0056525,0.0046525
0.005112500000000001,0.0056875,0.004665
0.005209999999999999,0.005757499999999999,0.0047550000000000005
0.00534,0.005882500000000001,0.0048675
0.0053425,0.0059924999999999996,0.004845
0.00525,0.00602,0.004762499999999999
0.0051375,0.005954999999999999,0.0047275
0.00506,0.0058625,0.00471
0.00511,0.0058325,0.00473
0.005245,0.00584,0.004784999999999999
0.005325,0.00579,0.0048400000000000006
0.0052725,0.005662500000000001,0.004805
0.0050625,0.005475,0.00461
0.004815,0.0052924999999999995,0.0043875
0.004625,0.0051400000000000005,0.0042375
0.004505,0.0049925,0.0041025
0.00449,0.004902500000000001,0.00395
0.00442,0.0048000000000000004,0.0037524999999999998
0.004215,0.0045725,0.0035050000000000003
0.0040825,0.004355,0.0033499999999999997
0.004035,0.00424,0.0033075
0.0038775,0.004065,0.0031674999999999997
0.0035975,0.0037574999999999996,0.0028799999999999997
0.0033775000000000003,0.00351,0.0026025
0.0032700000000000003,0.0033699999999999997,0.0023924999999999997
0.0031225000000000003,0.0031525,0.0022075000000000003
0.0029325,0.0028450000000000003,0.0020575
0.0027600000000000003,0.00263,0.0019125
0.002605,0.0025275000000000002,0.001745
0.0024925,0.0025,0.0016175
0.0024575,0.0025075,0.0015625
0.00245,0.0024749999999999998,0.0015275
0.0024774999999999997,0.0024525,0.001535
0.0025175,0.0024925,0.001575
0.0025075,0.0025275000000000002,0.0015775
0.0024775,0.0025375,0.00162
0.00245,0.002545,0.0017125
0.0024549999999999997,0.0026225,0.0018675
0.002605,0.002915,0.0022075000000000003
0.0028850000000000004,0.003375,0.0026325
0.0032575,0.0038525,0.0030600000000000002
0.0037225,0.00432,0.0035675
0.00417,0.00482,0.0041125
0.0046075000000000005,0.0054325,0.004745
0.0051400000000000005,0.006190000000000001,0.005555
0.005695,0.0069975,0.0063925
0.00622,0.0077824999999999995,0.0071400000000000005
0.0067975,0.008522499999999999,0.0079475
0.00745,0.00929,0.008895
0.0081225,0.010185,0.00983
0.00885,0.0111575,0.010755
0.0096775,0.012135,0.011805
0.010435,0.01298,0.01279
0.010945,0.0136425,0.0135025
0.011307500000000002,0.0142825,0.014105
0.011745,0.014974999999999999,0.014795
0.012292500000000001,0.015707500000000003,0.015525
0.012875,0.01652,0.0162875
0.013534999999999998,0.017480000000000002,0.017235
0.014255,0.01848,0.0182225
0.0148775,0.0192925,0.019020000000000002
0.0153075,0.019955,0.019725
0.015705,0.02066,0.020472499999999998
0.0162775,0.02152,0.0213375
0.0170125,0.022497499999999997,0.022342499999999998
0.0177975,0.023545,0.0233775
0.018577499999999997,0.02465,0.024365
0.01937,0.02579,0.025405
0.0202,0.026915,0.0264875
0.021047499999999997,0.0279625,0.02758
0.0218925,0.028985,0.0286975
0.022664999999999998,0.030012499999999998,0.029747500000000003
0.023355,0.031024999999999997,0.03065
0.0240475,0.032115,0.03159
0.024849999999999997,0.03324,0.032702499999999995
0.025785000000000002,0.034382499999999996,0.033915
0.0268025,0.0356675,0.0351375
0.0278275,0.03699,0.03637
0.028865000000000002,0.038235,0.0376375
0.02989,0.039457500000000006,0.0388525
0.030782500000000004,0.04057,0.0398375
0.0316125,0.041627500000000005,0.0407025
0.0324325,0.042785000000000004,0.0416925
0.033269999999999994,0.043975,0.042845
