protein_extract_24d_scans_sample1,protein_extract_24d_scans_sample2,protein_extract_24d_scans_sample3
0.032095,0.055705,0.059969999999999996
0.032959999999999996,0.057005,0.0613325
0.03357,0.05816,0.06244500000000001
0.0340825,0.0592525,0.0635025
0.034805,0.0603525,0.0647
0.03568,0.0614525,0.066
0.036385,0.062455000000000004,0.06712
0.03694,0.0633375,0.06793
0.03744,0.0640575,0.0685625
0.0378425,0.0645975,0.0690875
0.0381575,0.0650425,0.06957749999999999
0.038395,0.06534,0.06998499999999999
0.038445,0.06537000000000001,0.07008
0.0384225,0.06532,0.07001750000000001
0.038525,0.0652775,0.06998
0.03853,0.06503250000000001,0.0697575
0.038207500000000005,0.064545,0.0692075
0.037597500000000006,0.06375,0.068395
0.0370375,0.062805,0.06754
0.03671,0.0619825,0.066735
0.03636,0.061085,0.06576
0.03586,0.0600375,0.06460250000000001
0.0354025,0.0590275,0.06347749999999999
0.034945,0.057935,0.062295
0.034324999999999994,0.056647499999999996,0.0608725
0.03362,0.0552925,0.059324999999999996
0.0329675,0.054017499999999996,0.057929999999999995
0.032397499999999996,0.052919999999999995,0.0567275
0.031880000000000006,0.0518025,0.0555
0.03125,0.050375,0.054072499999999996
0.0305275,0.04888,0.0526125
0.029875,0.047622500000000005,0.0513575
0.029265,0.046482499999999996,0.05021
0.028714999999999997,0.0453975,0.049075
0.028124999999999997,0.0443825,0.0479375
0.027360000000000002,0.04331,0.046715
0.026555000000000002,0.0421975,0.0455425
0.025882499999999996,0.0413125,0.044590000000000005
0.0252625,0.0406425,0.0436925
0.024677499999999998,0.039944999999999994,0.042804999999999996
0.0241625,0.0392725,0.042077500000000004
0.02361,0.03881,0.0414475
0.0231425,0.0386925,0.0411175
0.023025,0.0389375,0.0413175
0.0231875,0.039482500000000004,0.04186
0.023535000000000004,0.040247500000000005,0.042592500000000005
0.02408,0.04106,0.043515
0.0246175,0.041890000000000004,0.04449500000000001
0.0249425,0.042727499999999995,0.045335
0.025132500000000002,0.0433725,0.045977500000000004
0.025257500000000002,0.04378,0.046425
0.025147500000000003,0.0439025,0.0465725
0.024755,0.043755,0.0463975
0.0242025,0.0434325,0.0459525
0.023592500000000002,0.042870000000000005,0.04525749999999999
0.0228675,0.04191,0.04418
0.0218025,0.0403975,0.0425675
0.0204825,0.038512500000000005,0.040635
0.01909,0.03659,0.03857
0.0177875,0.034775,0.036430000000000004
0.01678,0.03313000000000001,0.0344
0.015895,0.03153,0.032525
0.01499,0.0298475,0.030807499999999998
0.0141375,0.028155,0.029295
0.013375,0.026707500000000002,0.027970000000000002
0.01272,0.02558,0.026685
0.012025000000000001,0.0245425,0.025339999999999998
0.011275,0.0235475,0.024085000000000002
0.01067,0.0226825,0.0230275
0.0101375,0.021845,0.0221125
0.009665000000000002,0.021137499999999997,0.0214575
0.009502499999999999,0.0207675,0.021019999999999997
0.00946,0.02049,0.020595
0.0092975,0.02016,0.020305
0.00923,0.020022500000000002,0.020282500000000002
0.009345,0.0199925,0.020277499999999997
0.0094,0.0197625,0.0201525
0.009195,0.0194325,0.0199625
0.0090025,0.01927,0.0197775
0.00895,0.0191475,0.019452499999999998
0.0088675,0.01885,0.0189175
0.0086125,0.018335,0.018347500000000003
0.008225,0.017724999999999998,0.01779
0.0078625,0.01717,0.01715
0.0074725,0.0165525,0.016434999999999998
0.0068650000000000004,0.0157775,0.015665
0.006285,0.015047499999999998,0.0149875
0.0059075,0.0144925,0.014537499999999998
0.0054625,0.0139675,0.0141025
0.0049775,0.013465000000000001,0.013615
0.004765,0.0131125,0.0131825
0.004775,0.012872499999999999,0.012830000000000001
0.00488,0.0128,0.012827499999999999
0.0050575,0.012982500000000001,0.0131525
0.005235,0.013312500000000001,0.013425
0.0053975,0.013655,0.0135575
0.0055825,0.01399,0.0136875
0.00582,0.014357499999999999,0.013987499999999998
0.0061525,0.014822499999999999,0.014552500000000001
0.0065450000000000005,0.015415000000000002,0.0152425
0.00673,0.0159125,0.015752500000000003
0.006732500000000001,0.016237500000000002,0.0160725
0.006957499999999999,0.01661,0.0163775
0.00719,0.01685,0.016545
0.0072475000000000005,0.017007500000000002,0.016765000000000002
0.007555,0.0174675,0.017345
0.007984999999999999,0.018009999999999998,0.0179125
0.0081775,0.01832,0.018170000000000002
0.008129999999999998,0.0183675,0.0181575
0.0079625,0.01814,0.01792
0.007794999999999999,0.01787,0.0177475
0.0077175,0.0178825,0.0177925
0.007885,0.017972500000000002,0.017915
0.0082675,0.01796,0.0180325
0.008490000000000001,0.0179775,0.0178975
0.00824,0.0178175,0.0174
0.007694999999999999,0.01733,0.01677
0.0072250000000000005,0.016692500000000002,0.0161025
0.007027499999999999,0.016155,0.015510000000000001
0.007095000000000001,0.015835000000000002,0.0151975
0.00728,0.0156675,0.014995
0.007372500000000001,0.0154475,0.0145425
0.007232500000000001,0.0149025,0.0137925
0.006755,0.014034999999999999,0.0130375
0.0060975,0.013194999999999998,0.01241
0.005724999999999999,0.0126725,0.011890000000000001
0.0056675,0.0123725,0.011457499999999999
0.0056,0.01193,0.01096
0.0054425,0.0113175,0.010345
0.0053075,0.0109225,0.009770000000000001
0.005165,0.0107575,0.0094075
0.004975,0.010515,0.0091275
0.0049125,0.010215000000000002,0.0088
0.00496,0.009885,0.0084225
0.00503,0.0095825,0.008085
0.00502,0.00941,0.007875
0.0046975,0.0090575,0.0076575
0.0043525000000000005,0.00851,0.007345
0.0043324999999999995,0.008159999999999999,0.0070025
0.0044025,0.0079775,0.006775
0.0042425,0.007595,0.006595
0.0037350000000000005,0.007115,0.006305000000000001
0.00326,0.006915,0.0059325
0.0031149999999999997,0.00682,0.00546
0.003185,0.0066099999999999996,0.00509
0.0032675,0.0064825,0.0049525
0.00326,0.00648,0.0048200000000000005
0.0033424999999999996,0.0066099999999999996,0.004805
0.0037350000000000005,0.0069975,0.00515
0.0042225,0.0073750000000000005,0.0055575
0.0045925,0.0075650000000000005,0.0057575000000000005
0.0049625,0.0077,0.005917500000000001
0.00518,0.00754,0.0058525
0.005085000000000001,0.007177500000000001,0.00554
0.00481,0.0070925,0.00521
0.004665,0.0072525,0.0050425
0.004867499999999999,0.007309999999999999,0.0052025000000000005
0.00502,0.007159999999999999,0.0053525000000000005
0.0048525,0.007025000000000001,0.005265
0.0044199999999999995,0.0068575,0.0048225
0.0041425,0.0066325,0.0042625
0.0044325,0.0065025000000000005,0.0041775
0.00454,0.006005,0.0040925
0.00402,0.0053425,0.0036074999999999996
0.00361,0.005255,0.0032500000000000003
0.00379,0.005615,0.00338
0.00408,0.005809999999999999,0.0036699999999999997
0.0039724999999999995,0.00556,0.0035250000000000004
0.00361,0.0050825,0.003215
0.0033025,0.0047075,0.003215
0.0032075,0.004495,0.0032300000000000002
0.0034950000000000003,0.0045275,0.0032649999999999997
0.003997499999999999,0.0048400000000000006,0.0034825000000000004
0.00424,0.005067499999999999,0.0035875000000000004
0.0042274999999999995,0.005145,0.0036225
0.0042274999999999995,0.0052175,0.0036925
0.0042425,0.005279999999999999,0.0035025
0.0041875,0.00532,0.0030924999999999998
0.0041725,0.0052025,0.0029825
0.00421,0.005515000000000001,0.0033099999999999996
0.0046925,0.006109999999999999,0.0038875000000000003
0.0051624999999999996,0.006657499999999999,0.0044575
0.0054325,0.0066325,0.005065
0.0056775,0.00651,0.0055925
0.0059075,0.00702,0.0058
0.006050000000000001,0.007614999999999999,0.0056325
0.0061375,0.0075175,0.005242500000000001
0.00608,0.0068675,0.0048825
0.0058425000000000005,0.006425000000000001,0.004835
0.0056875,0.006565,0.0051175000000000005
0.0056675,0.006940000000000001,0.0054275
0.0056575,0.0072375,0.0054825
0.005827499999999999,0.00745,0.005305000000000001
0.006384999999999999,0.0076725,0.005174999999999999
0.006885,0.007810000000000001,0.005145
0.0067399999999999995,0.007382499999999999,0.0049975
0.005915,0.006155,0.004435
0.0049,0.004860000000000001,0.0036375
0.0045225000000000005,0.0045775,0.0035725
0.00502,0.005285,0.0043975
0.00547,0.005859999999999999,0.0050175
0.0052499999999999995,0.0057575,0.0047875
0.0053774999999999995,0.005347500000000001,0.0042025
0.0066549999999999995,0.0051075,0.00408
0.00621,0.006427499999999999,0.0041175
0.0045249999999999995,0.0076625,0.0037975
0.006905,0.0050225,0.00435
0.00624,0.0046175,0.0042725
0.0056675,0.005280000000000001,0.0047275
0.005975,0.0059275,0.00536
0.006302500000000001,0.006405,0.0057575000000000005
0.006347499999999999,0.0066825,0.005915
0.006194999999999999,0.0061225,0.00528
0.005875,0.004985,0.004189999999999999
0.0054175,0.0047175,0.0040025
0.00511,0.0054,0.00464
0.00471,0.0056625,0.0046475
0.00465,0.0051475,0.0040725
0.005485,0.0052675000000000005,0.004225
0.0069575,0.006425,0.005255
0.008015,0.0076775,0.00608
0.007525,0.008,0.0059475
0.0053975,0.00671,0.0048175
0.0031850000000000003,0.004645000000000001,0.0032675
0.0023274999999999997,0.003415,0.0020125
0.002365,0.0029875,0.0013825
0.0032700000000000003,0.0030025,0.00198
0.00482,0.0043825,0.003875
0.00546,0.006020000000000001,0.0049949999999999994
0.0050075,0.006545,0.0049250000000000006
0.004379999999999999,0.00595,0.004912499999999999
0.0047175,0.00628,0.0060575
0.005235,0.0065899999999999995,0.006425
0.0040774999999999995,0.004685,0.0045425
0.0019549999999999997,0.00226,0.0023675
0.0004275,0.00053,0.00088
0.000105,0.0,0.0006025
0.00079,0.0005025,0.0007575
0.0,0.0,0.0
